fabric_id,name,fabric_code,qty,amount_rub,unit_cost_rub,source_file,source_file_id,as_of,so_t,abc_rank,abc_value_rub,abc_cum_share_pct,abc_band
FAB-1123,"Х/Б цветы,  белый фон, 4А-079",,15.0,21750.0,1450.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,405,21750.0,73.79,A
FAB-1159,"Бархат шелк, красный 6-044",6-044,8.7,21750.0,2500.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,406,21750.0,73.86,A
FAB-683,"Шелк кайма синий, принт YANINA 17A-038",,7.0,21700.0,3100.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,407,21700.0,73.93,A
FAB-686,"Шелк кайма, принт YANINA 17A-036",,7.0,21700.0,3100.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,408,21700.0,74.01,A
FAB-687,"Шелк кайма, принт YANINA 17A-036",,7.0,21700.0,3100.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,409,21700.0,74.08,A
FAB-1283,"Шелк синий, принт микс средний 17A-020",,7.0,21700.0,3100.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,410,21700.0,74.15,A
FAB-92,"Вечерняя ткань черные пайетки на трикотаже с серебром, мелкие 12-016",12-016,25.5,21675.0,850.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,411,21675.0,74.22,A
FAB-128,"Дабл-креп, голубой 11-011",11-011,9.4,21620.0,2300.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,412,21620.0,74.3,A
FAB-139,"Дабл-креп, морская волна 11-008",11-008,9.4,21620.0,2300.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,413,21620.0,74.37,A
FAB-314,"Парча, принт акварель 15-010",15-010,10.8,21600.0,2000.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,414,21600.0,74.44,A
FAB-934,Шифон серый креповый 18-040,18-040,12.2,21472.0,1760.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,415,21472.0,74.51,A
FAB-23,"Бархат х/б, голубой 6-014",6-014,13.0,21450.0,1650.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,416,21450.0,74.58,A
FAB-488,Х/Б батист балет на белом 4А-032,,18.2,21428.04,1177.36,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,417,21428.04,74.66,A
FAB-324,"Парча, черный 15-028",15-028,10.7,21400.0,2000.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,418,21400.0,74.73,A
FAB-87,Вечерняя ткань черная сетка с глитером 12-058,12-058,26.7,21360.0,800.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,419,21360.0,74.8,A
FAB-1187,"Дюшес, розовый 5-002",5-002,9.7,21340.0,2200.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,420,21340.0,74.87,A
FAB-1217,Синтетическая ткань красный атлас плотный 20-030,20-030,19.4,21340.0,1100.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,421,21340.0,74.94,A
FAB-95,"Вечерняя ткань, глитер на сетке, розовый 12-056",12-056,35.5,21300.0,600.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,422,21300.0,75.01,A
FAB-242,"Кружево, светло-бежевый 13-075",13-075,6.65,21280.0,3200.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,423,21280.0,75.09,A
FAB-20,"Бархат х/б стреч, серый 6-045",6-045,8.5,21250.0,2500.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,424,21250.0,75.16,A
FAB-1131,"Шелк белый, принт ""Y"" в ряд серые с черным 17A-057",,7.3,21170.0,2900.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,425,21170.0,75.23,A
FAB-241,"Кружево, светло-бежевый 13-059",13-059,6.0,21120.0,3520.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,426,21120.0,75.3,A
FAB-395,"Тафта, зеленый 2-013",2-013,9.6,21120.0,2200.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,427,21120.0,75.37,A
FAB-885,Шифон бирюзовый 18-018,18-018,23.4,21060.0,900.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,428,21060.0,75.44,A
FAB-65,Вечерняя ткань белая сетка с жемчужинами белыми 12-059,12-059,6.0,21000.0,3500.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,429,21000.0,75.51,A
FAB-181,"Креп тонкий шерсть, морская волна 0-009",0-009,10.5,21000.0,2000.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,430,21000.0,75.58,A
FAB-775,"Шерсть пальтовая, зеленый 9-022",9-022,7.0,21000.0,3000.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,431,21000.0,75.65,A
FAB-798,"Шерсть плотная, синий 8-018",8-018,10.5,21000.0,2000.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,432,21000.0,75.72,A
FAB-244,"Кружево, серый 13-060",13-060,5.95,20944.0,3520.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,433,20944.0,75.79,A
FAB-639,"Чесуча, красно-оранжевый 1-006",1-006,9.5,20900.0,2200.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,434,20900.0,75.86,A
FAB-186,"Креп тонкий шерсть, фуксия 10-007",10-007,10.4,20800.0,2000.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,435,20800.0,75.93,A
FAB-227,"Кружево, красный 13-070",13-070,6.5,20800.0,3200.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,436,20800.0,76.0,A
FAB-924,Шифон розовый креповый 18-037,18-037,16.0,20800.0,1300.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,437,20800.0,76.07,A
FAB-585,Х/Б Хлопок микс средний белый 4А-063,,14.3,20735.0,1450.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,438,20735.0,76.14,A
FAB-734,"Шелк, голубой 16-018",16-018,13.8,20700.0,1500.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,439,20700.0,76.21,A
FAB-796,"Шерсть пальтовая, ярко-синий 9-006",9-006,6.9,20700.0,3000.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,440,20700.0,76.28,A
FAB-1077,"Шифон голубой, принт крупный микс 19A-005",,9.0,20700.0,2300.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,441,20700.0,76.35,A
FAB-750,"Шелк, пуччи петля 17-010",17-010,8.5,20400.0,2400.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,442,20400.0,76.42,A
FAB-631,"Чесуча, бордовый 1-008",1-008,9.2,20240.0,2200.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,443,20240.0,76.48,A
FAB-453,Трикотаж фуксия футболочный 23-059,23-059,40.3,20150.0,500.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,444,20150.0,76.55,A
FAB-658,"Шанель искусственная, красный 8А-004",,28.6,20020.0,700.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,445,20020.0,76.62,A
FAB-1272,"Чесуча, фуксия 1-032",1-032,9.1,20020.0,2200.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,446,20020.0,76.69,A
FAB-665,"Шелк белый, принт ""Y"" в ряд серые с черным 17A-057",,6.9,20010.0,2900.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,447,20010.0,76.75,A
FAB-931,"Шифон светлый, принт купон баклажан 19-013",19-013,10.0,20000.0,2000.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,448,20000.0,76.82,A
FAB-1040,"Шелк принт синие капли деграде, 17A-031",,6.45,19995.0,3100.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,449,19995.0,76.89,A
FAB-265,"Лен молочный, 3-002",3-002,26.6,19950.0,750.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,450,19950.0,76.95,A
FAB-941,"Шифон синий, принт крупный микс 19A-007",,8.65,19895.0,2300.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,451,19895.0,77.02,A
FAB-31,"Бархат х/б, фиолетовый 6-005",6-005,12.0,19800.0,1650.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,452,19800.0,77.09,A
FAB-98,"Вечерняя ткань, глитер на сетке, черный 12-054",12-054,33.0,19800.0,600.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,453,19800.0,77.15,A
FAB-738,"Шелк, жемчужный 16-002",16-002,9.0,19800.0,2200.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,454,19800.0,77.22,A
FAB-787,"Шерсть пальтовая, темно-бежевый 9-008",9-008,6.6,19800.0,3000.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,455,19800.0,77.29,A
FAB-801,"Шерсть тонкая, серый 8-066",8-066,9.9,19800.0,2000.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,456,19800.0,77.35,A
FAB-1267,"Чесуча, бордовый 1-008",1-008,9.0,19800.0,2200.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,457,19800.0,77.42,A
FAB-883,"Шифон белый, принт крупный микс 19A-003",,8.6,19780.0,2300.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,458,19780.0,77.49,A
FAB-1188,"Дюшес, фиолетовый 5-020",5-020,5.6,19600.0,3500.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,459,19600.0,77.55,A
FAB-588,Х/Б Хлопок микс средний розовый 4А-068,,13.5,19575.0,1450.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,460,19575.0,77.62,A
FAB-793,"Шерсть пальтовая, фуксия 9-016",9-016,6.5,19500.0,3000.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,461,19500.0,77.68,A
FAB-795,"Шерсть пальтовая, черный барашек 9-019",9-019,6.5,19500.0,3000.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,462,19500.0,77.75,A
FAB-1103,"Вечерняя ткань, черные пайетки на сетке 12-021",12-021,13.0,19500.0,1500.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,463,19500.0,77.81,A
FAB-1138,"Шелк, розовый 16-023",16-023,13.0,19500.0,1500.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,464,19500.0,77.88,A
FAB-1280,"Шелк зеленый, принт микс средний 17A-025",,6.7,19430.0,2900.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,465,19430.0,77.94,A
FAB-823,"Шерсть, голубой 8-001",8-001,9.7,19400.0,2000.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,466,19400.0,78.01,A
FAB-954,"Эко кожа, розовая 25-009",25-009,27.7,19390.0,700.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,467,19390.0,78.07,A
FAB-1002,"Х/Б горошек крупный, розовый фон, 4А-093",,16.0,19360.0,1210.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,468,19360.0,78.14,A
FAB-1004,"Х/Б горошек, голубой фон, 4А-090",,16.0,19360.0,1210.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,469,19360.0,78.2,A
FAB-1175,"Дабл-креп, васильковый 11-009",11-009,8.4,19320.0,2300.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,470,19320.0,78.27,A
FAB-1126,"Хлопок голубой, 4-053",4-053,18.0,19252.8,1069.6,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,471,19252.8,78.33,A
FAB-176,"Креп тонкий шерсть, бордовый 10-004",10-004,9.6,19200.0,2000.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,472,19200.0,78.4,A
FAB-630,"Чесуча, бежевый с розовым 1-013",1-013,8.7,19140.0,2200.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,473,19140.0,78.46,A
FAB-1084,"Шифон серый, принт горох 19A-014",,8.3,19090.0,2300.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,474,19090.0,78.52,A
FAB-560,"Х/Б серый с мелкими точками, 4-044",4-044,31.8,19080.0,600.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,475,19080.0,78.59,A
FAB-321,"Парча, черная цветы 15-026",15-026,9.5,19000.0,2000.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,476,19000.0,78.65,A
FAB-432,Трикотаж бифлекс серый 23-015,23-015,19.0,19000.0,1000.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,477,19000.0,78.72,A
FAB-894,Шифон желтый 18-006,18-006,21.0,18900.0,900.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,478,18900.0,78.78,A
FAB-1332,"Шифон розовый, принт крупный микс 19A-009",,8.2,18860.0,2300.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,479,18860.0,78.84,A
FAB-681,Шелк кайма красный-синий-красный 17A-039,,6.0,18600.0,3100.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,480,18600.0,78.9,A
FAB-1047,"Шелк черный, принт белый хаотичные ""Y"" 17А-015",,6.0,18600.0,3100.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,481,18600.0,78.97,A
FAB-863,"Шерсть, черный 8-073",8-073,10.9,18530.0,1700.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,482,18530.0,79.03,A
FAB-28,"Бархат х/б, светло-голубой 6-013",6-013,11.2,18480.0,1650.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,483,18480.0,79.09,A
FAB-42,"Бархат шелк, темно-синий 6-033",6-033,14.2,18460.0,1300.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,484,18460.0,79.15,A
FAB-679,"Шелк зеленый, принт микс средний 17A-025",,6.3,18270.0,2900.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,485,18270.0,79.21,A
FAB-644,"Чесуча, светло-фиолетовый1-015",1-015,8.3,18260.0,2200.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,486,18260.0,79.28,A
FAB-1005,"Х/Б горошек, розовый фон, 4А-089",,15.0,18150.0,1210.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,487,18150.0,79.34,A
FAB-1101,"Вечерняя ткань, сетка розовая со стразами 12-082",12-082,12.95,18130.0,1400.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,488,18130.0,79.4,A
FAB-889,Шифон голубой 18-017,18-017,20.1,18090.0,900.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,489,18090.0,79.46,A
FAB-422,"Тафта, ягодный 2-024",2-024,8.2,18040.0,2200.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,490,18040.0,79.52,A
FAB-508,Х/Б батист синие капли  4А-027,,18.0,18000.0,1000.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,491,18000.0,79.58,A
FAB-711,"Шелк-кади, бежевый 16А-001",,7.2,18000.0,2500.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,492,18000.0,79.64,A
FAB-712,"Шелк-кади, бежевый 16А-002",,7.2,18000.0,2500.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,493,18000.0,79.7,A
FAB-828,"Шерсть, коричневый 8-019",8-019,9.0,18000.0,2000.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,494,18000.0,79.76,A
FAB-864,"Шерсть, черный 8-075",8-075,7.15,17875.0,2500.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,495,17875.0,79.82,A
FAB-562,"Х/Б серый, 4-045",4-045,29.5,17700.0,600.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,496,17700.0,79.88,A
FAB-1095,"Бархат х/б, черный 6-001",6-001,8.0,17603.04,2200.38,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,497,17603.04,79.94,A
FAB-224,"Кружево, коралловый 13-085",13-085,5.0,17600.0,3520.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,498,17600.0,80.0,A
FAB-912,Шифон молочный креповый 18-014,18-014,10.0,17600.0,1760.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,499,17600.0,80.06,B
FAB-919,Шифон персиковый 18-052,18-052,14.65,17580.0,1200.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,500,17580.0,80.11,B
FAB-513,Х/Б батист черный хаотичный Y 4А-043,,17.5,17500.0,1000.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,501,17500.0,80.17,B
FAB-879,"Шифон белый жатый, принт листья 19-005",19-005,7.0,17500.0,2500.0,Остатки ткани из 1С на 31.05.2026.xlsx,SRC-7348EDC937A6,2026-05-31,N,502,17500.0,80.23,B
