expense_line_id,period_month,article_name,legal_entity_id,amount_rub,opex_bucket
EX-4b970cf397e7e3b0,2025-11,услуги банка,LE-IP-YANINA,5367.66,OPEX_OTHER
EX-31b7bc655b3d84c6,2025-11,услуги банка,LE-IP-YANINA,4656.74,OPEX_OTHER
EX-2e53b190a4464b3f,2025-11,Комиссия банка ИМ Тинькофф,LE-IP-YANINA,36926.21,INTERNAL_TRANSFER_MEMO
EX-db28470c364ac848,2025-11,Расходы по эквайрингу (Альфа),LE-IP-YANINA,660.45,ACQUIRING_FEE
EX-21e5c24792d30630,2025-11,Расходы по СПБ,LE-IP-YANINA,3963.58,OPEX_OTHER
EX-f814dd6504553146,2025-11,Доставка ИМ СДЭК,LE-IP-YANINA,20040.6,LOGISTICS
EX-0b7c868451dc26e1,2025-11,"Ссылка в тинькофф, райф",LE-IP-YANINA,4002200.0,INTERNAL_TRANSFER_MEMO
EX-537ac3f471eaa5c9,2025-11,Возврат покупателю,LE-IP-YANINA,-86760.0,OPEX_OTHER
EX-e790f29e01b4b1f5,2025-11,Интернет магазин (СДЭК),LE-IP-YANINA,285118.4,LOGISTICS
EX-ada3729ffa30f823,2025-11,расходы по карте ноябрь 2025,LE-OOO-DEKOR,118519.42,CARD_EXPENSE
EX-19a9f200e25d7223,2025-11,"кофе, стаканы",LE-OOO-DEKOR,3447.0,OPEX_OTHER
EX-2f7862d52bddad2c,2025-11,хозтовары,LE-OOO-DEKOR,4452.0,OPEX_OTHER
EX-02628679bbf75e33,2025-11,шв.фурнитура,LE-OOO-DEKOR,31852.9,MATERIALS_MEMO
EX-70ab37212cea90fa,2025-11,хозтовары,LE-OOO-DEKOR,17797.52,OPEX_OTHER
EX-2d9bc2f1cbdee800,2025-11,хозтовары,LE-OOO-DEKOR,4197.0,OPEX_OTHER
EX-9296698f67c091d7,2025-11,яндекс 360,LE-OOO-DEKOR,6792.0,OPEX_OTHER
EX-b6d3905caf10d7f4,2025-11,кофе,LE-OOO-DEKOR,3180.0,OPEX_OTHER
EX-d2828935cf6cbcd7,2025-11,картриджи,LE-OOO-DEKOR,3095.0,OPEX_OTHER
EX-98b27e674392288e,2025-11,канцтовары,LE-OOO-DEKOR,11581.0,OPEX_OTHER
EX-79b9e47fab938468,2025-11,канцтовары,LE-OOO-DEKOR,32125.0,OPEX_OTHER
EX-93ad9687cebccc88,2025-12,агентское вознаграждение,LE-IP-YANINA,620360.0,COMMISSION
EX-6157b771811792e3,2025-12,аутсорс (одежда) Площадки,LE-IP-YANINA,861297.7,OUTSOURCE
EX-7a3b8a77a529de6c,2025-12,аутсорс (одежда) ИМ,LE-IP-YANINA,71550.0,OUTSOURCE
EX-043b9762558ddaf7,2025-12,аутсорс МД,LE-IP-YANINA,113185.32,OUTSOURCE
EX-37d96c529f4e5773,2025-12,доставка,LE-IP-YANINA,244302.81,LOGISTICS
EX-3c16ded020ad8715,2025-12,комиссия эквайринг,LE-OOO-DEKOR,58924.0,ACQUIRING_FEE
EX-00e8697e94dc034d,2025-12,комиссия эквайринг,LE-IP-YANINA,145547.45,ACQUIRING_FEE
EX-0ecf7222d0203895,2025-12,комиссия эквайринг,LE-IP-YANINA,9544.08,ACQUIRING_FEE
EX-7be45113af87bcad,2025-12,"налоги (УСН, транспортный, НДС)",LE-IP-YANINA,53658.0,TAX
EX-7f8f904bb3bd67c7,2025-12,"налоги (УСН, транспортный, НДС)",LE-IP-YANINA,444930.0,TAX
EX-fb8ca038d9a2d010,2025-12,налоги с зарплаты,LE-OOO-DEKOR,549169.79,PAYROLL
EX-4686daa76fd1ea5d,2025-12,налоги с зарплаты,LE-IP-YANINA,168108.0,PAYROLL
EX-3d4c6d58db3a82dc,2025-12,налоги с зарплаты,LE-IP-YANINA,612859.1,PAYROLL
EX-bfba2ec99e1807c9,2025-12,оплата труда,LE-OOO-DEKOR,2172366.16,PAYROLL
EX-fc6239eeaff4ad32,2025-12,оплата труда,LE-IP-YANINA,2881435.77,PAYROLL
EX-b9746eb423c32023,2025-12,"продукты, лекарства Общие",LE-IP-YANINA,7800.0,OPEX_OTHER
EX-d7f092757642351f,2025-12,производственное оборудование МД,LE-IP-YANINA,13884.0,OPEX_OTHER
EX-f4c1d698dc0a8dcf,2025-12,прочее,LE-OOO-DEKOR,2150.0,OPEX_OTHER
EX-9a4eea16636b9789,2025-12,аренда помещения,LE-IP-YANINA,877381.71,RENT
EX-f4df839a0dd3f44e,2025-12,Зеленоград,LE-OOO-DEKOR,45400.0,OPEX_OTHER
EX-8ba17c4098650a20,2025-12,Дмитровка,LE-IP-YANINA,34280.0,OPEX_OTHER
EX-3dd84685df696998,2025-12,Дмитровка,LE-IP-YANINA,8512.94,OPEX_OTHER
EX-fa4532f0d94c3432,2025-12,Тверская,LE-IP-YANINA,68297.56,OPEX_OTHER
EX-7eb988230c40d70a,2025-12,Маяковка,LE-IP-YANINA,63734.58,OPEX_OTHER
EX-e8309c07d9129056,2025-12,Общие,LE-IP-YANINA,30871.79,OPEX_OTHER
EX-7aa196daea20c8c1,2025-12,реклама МД,LE-IP-YANINA,425532.0,MARKETING
EX-a41e83bae32145d9,2025-12,сайт,LE-IP-YANINA,77475.0,OPEX_OTHER
EX-262e240251f53ad2,2025-12,софт Общ,LE-IP-YANINA,23936.4,OPEX_OTHER
EX-dadc5bf24c9c6c33,2025-12,софт Общ (возврат от яндекс),LE-IP-YANINA,-20691.0,OPEX_OTHER
EX-9510e176f56fbf9a,2025-12,софт П (Сизонс) лицензия,LE-IP-YANINA,8280.0,OPEX_OTHER
EX-7967e6918cdd36a7,2025-12,страхование,LE-IP-YANINA,108000.0,OPEX_OTHER
EX-ff17da0f49604697,2025-12,"ткани, фурнитура МД",LE-IP-YANINA,224379.36,MATERIALS_MEMO
EX-b85a76b3f4cf148a,2025-12,"ткани, фурнитура МД",LE-IP-YANINA,41220.0,MATERIALS_MEMO
EX-5370ad9f9d0debc0,2025-12,"ткани, фурнитура Площадки",LE-IP-YANINA,16085.4,MATERIALS_MEMO
EX-b285143c4ab1f21c,2025-12,"ткани, фурнитура Площадки",LE-IP-YANINA,117126.95,MATERIALS_MEMO
EX-4070ad799a5ef4bc,2025-12,услуги банка,LE-OOO-DEKOR,11541.81,OPEX_OTHER
EX-144c44fc9766ad3c,2025-12,услуги банка,LE-IP-YANINA,990.0,OPEX_OTHER
EX-5edfaa5e874cfdd6,2025-12,услуги банка,LE-IP-YANINA,5061.43,OPEX_OTHER
EX-a44a526a271b9ae8,2025-12,услуги банка,LE-IP-YANINA,7033.7,OPEX_OTHER
EX-d090afdf532c9937,2025-12,Комиссия банка ИМ Тинькофф,LE-IP-YANINA,38104.12,INTERNAL_TRANSFER_MEMO
EX-d76a69930eaee128,2025-12,"Ссылка в тинькофф, райф",LE-IP-YANINA,319200.0,INTERNAL_TRANSFER_MEMO
EX-ef627b87d8c31580,2025-12,расходы по карте декабрь 2025,LE-OOO-DEKOR,35217.0,CARD_EXPENSE
EX-fec2ef199c21d769,2025-12,провод зарядки,LE-OOO-DEKOR,176.0,OPEX_OTHER
EX-429872c17cd09c59,2025-12,вода,LE-OOO-DEKOR,6800.0,OPEX_OTHER
EX-da41c3cfd56ed39e,2025-12,"кофе, вкладыши",LE-OOO-DEKOR,6162.0,OPEX_OTHER
EX-7225cc20db058ada,2025-12,картриджи,LE-OOO-DEKOR,1841.0,OPEX_OTHER
EX-d14ebb5e112de22a,2025-12,хозтовары,LE-OOO-DEKOR,1838.0,OPEX_OTHER
EX-d6a6303cc3502e09,2025-12,комус,LE-OOO-DEKOR,12760.0,OPEX_OTHER
EX-4f68db75c466d6bb,2025-12,чай,LE-OOO-DEKOR,315.0,OPEX_OTHER
EX-85bf2bb5d05b4a3e,2025-12,хозтовары,LE-OOO-DEKOR,5325.0,OPEX_OTHER
EX-75ba15576e9e0339,2026-01,аутсорс (одежда) Площадки,LE-IP-YANINA,647403.0,OUTSOURCE
EX-7a725a05ca343833,2026-01,аутсорс (одежда) ИМ,LE-IP-YANINA,8000.0,OUTSOURCE
EX-e7543c4309bb4a4d,2026-01,аутсорс (одежда) ИМ,LE-IP-YANINA,176250.0,OUTSOURCE
EX-f1f7ec913df84d4e,2026-01,аутсорс МД,LE-IP-YANINA,72821.0,OUTSOURCE
EX-25d9443ea1b9ad6a,2026-01,доставка,LE-IP-YANINA,36033.83,LOGISTICS
EX-aac56fa66f43424e,2026-01,комиссия эквайринг,LE-IP-YANINA,29581.66,ACQUIRING_FEE
EX-90e06747cde24bda,2026-01,комиссия эквайринг,LE-IP-YANINA,8826.18,ACQUIRING_FEE
EX-66cbac89c243e48a,2026-01,"налоги (УСН, транспортный, НДС)",LE-OOO-DEKOR,201461.0,TAX
EX-950e89fa9736b6da,2026-01,"налоги (УСН, транспортный, НДС)",LE-IP-YANINA,46151.27,TAX
EX-9f8ee050fa112939,2026-01,"налоги (УСН, транспортный, НДС)",LE-IP-YANINA,630000.0,TAX
EX-9768fb72e9fc50a3,2026-01,налоги с зарплаты,LE-OOO-DEKOR,265900.28,PAYROLL
EX-39bd7620e714d65e,2026-01,налоги с зарплаты,LE-IP-YANINA,574752.13,PAYROLL
EX-a870ef2fd3c5c1df,2026-01,оплата труда,LE-IP-YANINA,1173362.0,PAYROLL
EX-2fa31637a74f6de3,2026-01,печатная продукция МД,LE-IP-YANINA,80307.0,OPEX_OTHER
EX-770918b1834c48c9,2026-01,"продукты, лекарства Общие",LE-IP-YANINA,7800.0,OPEX_OTHER
EX-4485ed958111da9b,2026-01,расходники для изделий Площадки,LE-IP-YANINA,12060.0,MATERIALS_MEMO
EX-7ac80e8da5c357e1,2026-01,аренда помещения,LE-IP-YANINA,506609.47,RENT
EX-9e3a71c4b7a93d3a,2026-01,Дмитровка,LE-IP-YANINA,10500.0,OPEX_OTHER
EX-d8afe2b6194cb00b,2026-01,Дмитровка,LE-IP-YANINA,9564.61,OPEX_OTHER
EX-4338b5c60b2400ef,2026-01,Тверская,LE-IP-YANINA,30445.09,OPEX_OTHER
EX-a8a22cf266607263,2026-01,Маяковка,LE-IP-YANINA,38657.4,OPEX_OTHER
EX-41d83c9d341e0203,2026-01,Общие,LE-IP-YANINA,17403.75,OPEX_OTHER
EX-63b714fdf1e2947d,2026-01,реклама Общие,LE-IP-YANINA,100000.0,MARKETING
EX-460ba35e6e4acb15,2026-01,софт ИМ,LE-IP-YANINA,1275.0,OPEX_OTHER
EX-f077e536291883b0,2026-01,"ткани, фурнитура ИМ",LE-IP-YANINA,23753.8,MATERIALS_MEMO
EX-8cb5a5bce90c04f9,2026-01,торговое оборудование ИМ,LE-IP-YANINA,3000.0,OPEX_OTHER
EX-acb42d745fc6eb0b,2026-01,услуги банка,LE-OOO-DEKOR,680.0,OPEX_OTHER
EX-b6331e6083f726f3,2026-01,услуги банка,LE-IP-YANINA,990.0,OPEX_OTHER
EX-c1a884171d364ed2,2026-01,услуги банка,LE-IP-YANINA,3353.36,OPEX_OTHER
EX-67e4dbe1a3e25c0e,2026-01,услуги банка,LE-IP-YANINA,5433.6,OPEX_OTHER
EX-5f2fbb4f2a32b291,2026-01,Комиссия банка ИМ Тинькофф,LE-IP-YANINA,22274.91,INTERNAL_TRANSFER_MEMO
EX-92c126a78a02b21b,2026-01,Расходы по СПБ,LE-IP-YANINA,4153.1,OPEX_OTHER
EX-205a44f1cd08ff39,2026-01,Доставка ИМ СДЭК,LE-IP-YANINA,13043.4,LOGISTICS
EX-4bb3e6d9de25bf8b,2026-01,"Ссылка в тинькофф, райф",LE-IP-YANINA,268000.0,INTERNAL_TRANSFER_MEMO
EX-947e8f88da17e806,2026-01,Интернет магазин (СДЭК),LE-IP-YANINA,1200.0,LOGISTICS
EX-6a8ae4f62f5ffe40,2026-01,расходы по карте январь 2026,LE-OOO-DEKOR,28611.59,CARD_EXPENSE
EX-49d47c816e129299,2026-01,картриджи,LE-OOO-DEKOR,3006.0,OPEX_OTHER
EX-a171784178f4ae5a,2026-01,картриджи,LE-OOO-DEKOR,5301.0,OPEX_OTHER
EX-4de79094b4bbfa68,2026-01,хозтовары,LE-OOO-DEKOR,1625.0,OPEX_OTHER
EX-20b87a16d77e261a,2026-01,хозтовары,LE-OOO-DEKOR,16549.69,OPEX_OTHER
EX-7c43d41a5dc5987a,2026-01,чай,LE-OOO-DEKOR,2129.9,OPEX_OTHER
EX-384b0b9428e840c9,2026-02,агентское вознаграждение,LE-IP-YANINA,90000.0,COMMISSION
EX-4607d57a0e82c4a5,2026-02,аутсорс (одежда) Площадки,LE-IP-YANINA,112000.0,OUTSOURCE
EX-0fab022fbee1da87,2026-02,аутсорс (одежда) ИМ,LE-IP-YANINA,70500.0,OUTSOURCE
EX-d16b22ce6beaa919,2026-02,аутсорс (одежда) ИМ,LE-IP-YANINA,33200.0,OUTSOURCE
EX-c06436d6e2690262,2026-02,аутсорс МД,LE-IP-YANINA,19680.0,OUTSOURCE
EX-c80cc7ff75c26f05,2026-02,доставка,LE-IP-YANINA,28375.9,LOGISTICS
EX-4ec633d8de687448,2026-02,доставка,LE-IP-YANINA,39070.41,LOGISTICS
EX-0b28122c911badfd,2026-02,комиссия эквайринг,LE-IP-YANINA,73811.83,ACQUIRING_FEE
EX-feee633f7c51e47d,2026-02,налоги с зарплаты,LE-IP-YANINA,475944.0,PAYROLL
EX-3b7411327da0c238,2026-02,оплата труда,LE-IP-YANINA,3156703.01,PAYROLL
EX-29a95da2f9036d2e,2026-02,печатная продукция ИМ,LE-IP-YANINA,3918.0,OPEX_OTHER
EX-66f58b3e906c8507,2026-02,печатная продукция МД,LE-IP-YANINA,46200.0,OPEX_OTHER
EX-378d632cbfc40206,2026-02,подарки партнерам МД,LE-IP-YANINA,61600.0,OPEX_OTHER
EX-22bd74dd7e076d5a,2026-02,"продукты, лекарства Общие",LE-IP-YANINA,7800.0,OPEX_OTHER
EX-505757177de1bf43,2026-02,производственное оборудование МД,LE-IP-YANINA,7840.0,OPEX_OTHER
EX-a353f3ebbaf473d1,2026-02,прочее,LE-OOO-DEKOR,2883.35,OPEX_OTHER
EX-215b60dd2b6cc7ea,2026-02,аренда помещения,LE-IP-YANINA,26507.87,RENT
EX-7bf8b5e16c613448,2026-02,аренда помещения,LE-IP-YANINA,1200000.0,RENT
EX-e279c263dd3bd28b,2026-02,Зеленоград,LE-OOO-DEKOR,22700.0,OPEX_OTHER
EX-35e598ab3b939dd5,2026-02,Дмитровка,LE-IP-YANINA,3500.0,OPEX_OTHER
EX-0a0dc341b90cbd31,2026-02,Дмитровка,LE-IP-YANINA,20224.02,OPEX_OTHER
EX-cdbf386adcc78c90,2026-02,Тверская,LE-IP-YANINA,36027.5,OPEX_OTHER
EX-8cf091c9eb573080,2026-02,Маяковка,LE-IP-YANINA,54576.01,OPEX_OTHER
EX-453b5e936c9b9580,2026-02,Общие,LE-IP-YANINA,18283.0,OPEX_OTHER
EX-ca5d21716ff2529e,2026-02,реклама МД,LE-IP-YANINA,290000.0,MARKETING
EX-6b860c058e3e87ad,2026-02,реклама МД,LE-IP-YANINA,112766.0,MARKETING
EX-7cdf1772ea49773a,2026-02,сайт,LE-IP-YANINA,27162.45,OPEX_OTHER
EX-5d9414890c2d77d9,2026-02,софт Общ,LE-IP-YANINA,20162.0,OPEX_OTHER
EX-10d0f7f4f1834223,2026-02,"ткани, фурнитура МД",LE-IP-YANINA,431353.39,MATERIALS_MEMO
EX-9eddd5b93b8d25da,2026-02,"ткани, фурнитура ИМ",LE-IP-YANINA,3947.04,MATERIALS_MEMO
EX-65b9e8262de949f8,2026-02,услуги банка,LE-OOO-DEKOR,680.0,OPEX_OTHER
EX-08e4701c1e13adac,2026-02,услуги банка,LE-IP-YANINA,990.0,OPEX_OTHER
EX-4ff5fa3bdc7b11de,2026-02,услуги банка,LE-IP-YANINA,10512.14,OPEX_OTHER
EX-922aaf3101040ae8,2026-02,услуги банка,LE-IP-YANINA,509.98,OPEX_OTHER
EX-9c9701700583edce,2026-02,Комиссия банка ИМ Тинькофф,LE-IP-YANINA,3581.35,INTERNAL_TRANSFER_MEMO
EX-673dc26c0ee72e31,2026-02,Доставка ИМ СДЭК,LE-IP-YANINA,16225.2,LOGISTICS
EX-dd93737995a354ce,2026-02,расходы по карте февраль 2026,LE-OOO-DEKOR,39497.66,CARD_EXPENSE
EX-6dd5770b4537f270,2026-02,хозтовары,LE-OOO-DEKOR,947.0,OPEX_OTHER
EX-7bc773dd1184f63a,2026-02,картриджи,LE-OOO-DEKOR,2895.0,OPEX_OTHER
EX-56039a87302d4c6e,2026-02,шв.фурнитура,LE-OOO-DEKOR,20311.66,MATERIALS_MEMO
EX-6002ed941ab40e1e,2026-02,кофе,LE-OOO-DEKOR,3179.0,OPEX_OTHER
EX-c0bd6e62c288c56d,2026-02,хостинг ИМ,LE-OOO-DEKOR,8067.0,OPEX_OTHER
EX-e7855772a833b964,2026-02,хозтовары,LE-OOO-DEKOR,4098.0,OPEX_OTHER
EX-d03295185b8e5b77,2026-03,аутсорс (одежда) ИМ,LE-IP-YANINA,47500.0,OUTSOURCE
EX-f7505b8a51f383e4,2026-03,аутсорс (одежда) ИМ,LE-IP-YANINA,124900.0,OUTSOURCE
EX-148a1fdca3b11940,2026-03,аутсорс МД,LE-IP-YANINA,3000.0,OUTSOURCE
EX-17399d8fccd8d1a7,2026-03,аутсорс МД,LE-IP-YANINA,163750.0,OUTSOURCE
EX-c53e6b7709d5e291,2026-03,доставка,LE-IP-YANINA,114484.5,LOGISTICS
EX-7c1949f69ad8ec54,2026-03,комиссия эквайринг,LE-IP-YANINA,131335.11,ACQUIRING_FEE
EX-5c5c9081f2396fe0,2026-03,комиссия эквайринг,LE-IP-YANINA,2199.62,ACQUIRING_FEE
EX-c60117d10f5e6a9c,2026-03,"налоги (УСН, транспортный, НДС)",LE-IP-YANINA,559287.21,TAX
EX-228a0e26ef598362,2026-03,"налоги (УСН, транспортный, НДС)",LE-IP-YANINA,871079.0,TAX
EX-6d0d0db158b5e5ae,2026-03,налоги с зарплаты,LE-IP-YANINA,927.09,PAYROLL
EX-9a1e81169c25c62d,2026-03,налоги с зарплаты,LE-IP-YANINA,1769804.39,PAYROLL
EX-a32c5b181ad4fcd9,2026-03,оплата труда,LE-IP-YANINA,2943703.89,PAYROLL
EX-4a4e30654e48aaad,2026-03,печатная продукция МД,LE-IP-YANINA,118239.0,OPEX_OTHER
EX-6421f447e40fc53e,2026-03,"продукты, лекарства Общие",LE-IP-YANINA,7800.0,OPEX_OTHER
EX-c5ec1031161fa6a6,2026-03,прочее,LE-OOO-DEKOR,2150.0,OPEX_OTHER
EX-f718e8b8f4065854,2026-03,аренда помещения,LE-IP-YANINA,615051.49,RENT
EX-f4f907efd6edc9a3,2026-03,аренда помещения,LE-IP-YANINA,83091.88,RENT
EX-2d77f588c7db5591,2026-03,Зеленоград,LE-OOO-DEKOR,22700.0,OPEX_OTHER
EX-eff9d3d312c9ec4d,2026-03,Дмитровка,LE-IP-YANINA,46184.02,OPEX_OTHER
EX-9c4622c3120072fd,2026-03,Тверская,LE-IP-YANINA,55668.02,OPEX_OTHER
EX-9af89d21776fe7aa,2026-03,Маяковка,LE-IP-YANINA,61790.5,OPEX_OTHER
EX-f670fa638c0f5463,2026-03,Общие,LE-IP-YANINA,19437.0,OPEX_OTHER
EX-8de2f9a6b2f6d9ba,2026-03,реклама Общие,LE-IP-YANINA,207527.0,MARKETING
EX-10fc1513cdeb5a46,2026-03,реклама МД,LE-IP-YANINA,212766.0,MARKETING
EX-e1d63d7a1d295f22,2026-03,сайт,LE-IP-YANINA,49533.75,OPEX_OTHER
EX-5e28b18e58b75de2,2026-03,"ткани, фурнитура МД",LE-IP-YANINA,433103.62,MATERIALS_MEMO
EX-b715747bf1b40f76,2026-03,"ткани, фурнитура МД",LE-IP-YANINA,22734.5,MATERIALS_MEMO
EX-3af32a9d778daed2,2026-03,"ткани, фурнитура ИМ",LE-IP-YANINA,22488.29,MATERIALS_MEMO
EX-06d57659b58759fd,2026-03,расходники для изделий МД,LE-IP-YANINA,123552.0,MATERIALS_MEMO
EX-3e2b51b56deeed8b,2026-03,услуги банка,LE-OOO-DEKOR,680.0,OPEX_OTHER
EX-71cd5081056d7caf,2026-03,услуги банка,LE-IP-YANINA,10529.96,OPEX_OTHER
EX-14112e968bf8337d,2026-03,услуги банка,LE-IP-YANINA,2747.73,OPEX_OTHER
EX-688f24ce6f8f3090,2026-03,Комиссия банка ИМ Тинькофф,LE-IP-YANINA,22415.66,INTERNAL_TRANSFER_MEMO
EX-859955f809ddf06d,2026-03,Доставка ИМ СДЭК,LE-IP-YANINA,9516.0,LOGISTICS
EX-dc8c5d4253932b15,2026-03,"Ссылка в тинькофф, райф",LE-IP-YANINA,60300.0,INTERNAL_TRANSFER_MEMO
EX-45d86b9d60b4f51d,2026-03,расходы по карте март 2026,LE-OOO-DEKOR,114626.38,CARD_EXPENSE
EX-2f4f7ec62e0a637e,2026-03,"канцтовары, картриджи",LE-OOO-DEKOR,4848.0,OPEX_OTHER
EX-9c591e5a28c2a8c7,2026-03,подарки на 8 марта коллективу,LE-OOO-DEKOR,69342.0,OPEX_OTHER
EX-d880f32954f5e249,2026-03,хозтовары,LE-OOO-DEKOR,10250.0,OPEX_OTHER
EX-bffe3c0d7eefa7f1,2026-03,хознужды,LE-OOO-DEKOR,1899.98,OPEX_OTHER
EX-5b0eb439116cc4f3,2026-03,вода,LE-OOO-DEKOR,6800.0,OPEX_OTHER
EX-a6ce7e7e5982d8f9,2026-03,"ткань, фурнитура",LE-OOO-DEKOR,15330.4,MATERIALS_MEMO
EX-96bf422a23c5ba7c,2026-03,швабра,LE-OOO-DEKOR,2666.0,OPEX_OTHER
EX-ee7dc8004035b085,2026-03,"яндекс плюс, годовая подписка",LE-OOO-DEKOR,3490.0,OPEX_OTHER
EX-b12fe900f305c9ef,2026-04,аутсорс (одежда) Площадки,LE-IP-YANINA,43000.0,OUTSOURCE
EX-0b7c5899d19c3c79,2026-04,аутсорс (одежда) ИМ,LE-IP-YANINA,70100.0,OUTSOURCE
EX-9b9184d9f1afbcb1,2026-04,аутсорс (одежда) ИМ,LE-IP-YANINA,93743.0,OUTSOURCE
EX-b4255f2cd75b187d,2026-04,аутсорс МД,LE-IP-YANINA,10000.0,OUTSOURCE
EX-c3c99f5ed630a047,2026-04,аутсорс МД,LE-IP-YANINA,192000.0,OUTSOURCE
EX-9db3118d760028cf,2026-04,доставка,LE-IP-YANINA,35170.2,LOGISTICS
EX-33b1b4cf6bad18b0,2026-04,доставка,LE-IP-YANINA,40344.42,LOGISTICS
EX-e939aa7b8edcf2ad,2026-04,комиссия эквайринг,LE-IP-YANINA,123606.53,ACQUIRING_FEE
EX-cfd4cf4a17e48e3a,2026-04,комиссия эквайринг,LE-IP-YANINA,1710.82,ACQUIRING_FEE
EX-cd18362970c68f5f,2026-04,"налоги (УСН, транспортный, НДС)",LE-OOO-DEKOR,10200.0,TAX
EX-e290507ee5a8e7dc,2026-04,"налоги (УСН, транспортный, НДС)",LE-IP-YANINA,1346802.5,TAX
EX-41e7873b9f3de26c,2026-04,"налоги (УСН, транспортный, НДС)",LE-IP-YANINA,1557475.0,TAX
EX-35bc06f479f3ed30,2026-04,налоги с зарплаты,LE-IP-YANINA,1162241.39,PAYROLL
EX-d778499cd919743c,2026-04,оплата труда,LE-IP-YANINA,3107642.89,PAYROLL
EX-bcfff98f13b61e86,2026-04,"продукты, лекарства Общие",LE-IP-YANINA,7800.0,OPEX_OTHER
EX-4dcb7e6059231994,2026-04,"продукты, лекарства МД (коктейль)",LE-IP-YANINA,10600.0,OPEX_OTHER
EX-70c2f12d1d09bea3,2026-04,прочее,LE-OOO-DEKOR,2370.0,OPEX_OTHER
EX-22302e647ad61600,2026-04,аренда помещения,LE-IP-YANINA,993062.62,RENT
EX-6b7446eb0398d124,2026-04,аренда помещения,LE-IP-YANINA,200000.0,RENT
EX-2269e0d9c338a855,2026-04,Зеленоград,LE-OOO-DEKOR,22700.0,OPEX_OTHER
EX-c8f29a8c1746c13a,2026-04,Дмитровка,LE-IP-YANINA,12380.0,OPEX_OTHER
EX-71973ccfacffda6b,2026-04,Дмитровка,LE-IP-YANINA,20224.02,OPEX_OTHER
EX-63131e6a4a259ca3,2026-04,Тверская,LE-IP-YANINA,59251.66,OPEX_OTHER
EX-1b2036a543d41960,2026-04,Маяковка,LE-IP-YANINA,47361.52,OPEX_OTHER
EX-e217532fc51355b4,2026-04,Общие,LE-IP-YANINA,20384.0,OPEX_OTHER
EX-968d1b33b7ddcefa,2026-04,реклама МД,LE-IP-YANINA,627532.0,MARKETING
EX-2e12dfa064ea2532,2026-04,сайт,LE-IP-YANINA,24525.9,OPEX_OTHER
EX-72d7f80bb3a05856,2026-04,софт Общ,LE-IP-YANINA,96396.0,OPEX_OTHER
EX-4b8596ac4d8d0b6b,2026-04,софт Общ,LE-IP-YANINA,5250.0,OPEX_OTHER
EX-71ade898abfe83ad,2026-04,софт Общ,LE-IP-YANINA,48883.4,OPEX_OTHER
EX-d35cb46b952fd53f,2026-04,софт ИМ,LE-IP-YANINA,3825.0,OPEX_OTHER
EX-fe4421ee8b971505,2026-04,страхование,LE-OOO-DEKOR,44145.31,OPEX_OTHER
EX-b50a8e3f2ee1ea66,2026-04,"ткани, фурнитура МД",LE-IP-YANINA,206536.55,MATERIALS_MEMO
EX-bda4e9ec2212de9f,2026-04,"ткани, фурнитура МД",LE-IP-YANINA,89000.0,MATERIALS_MEMO
EX-6f57c61954ac3f2e,2026-04,"ткани, фурнитура ИМ",LE-IP-YANINA,4440.6,MATERIALS_MEMO
EX-a4c0572d56cd86da,2026-04,услуги банка,LE-OOO-DEKOR,680.0,OPEX_OTHER
EX-ec6795252d4c63cc,2026-04,услуги банка,LE-IP-YANINA,800.0,OPEX_OTHER
EX-22426e5973e4f905,2026-04,услуги банка,LE-IP-YANINA,5387.63,OPEX_OTHER
EX-767ccf4fd81402d3,2026-04,услуги банка,LE-IP-YANINA,5972.48,OPEX_OTHER
EX-a2e83c4a1960f715,2026-04,Комиссия банка ИМ Тинькофф,LE-IP-YANINA,71150.51,INTERNAL_TRANSFER_MEMO
EX-a7b9e7bd760eb32b,2026-04,Расходы по эквайрингу (Альфа),LE-IP-YANINA,2632.85,ACQUIRING_FEE
EX-62f54704462cece0,2026-04,Расходы по СПБ,LE-IP-YANINA,1500.0,OPEX_OTHER
EX-2364fe35d4b62b6a,2026-04,Доставка ИМ СДЭК,LE-IP-YANINA,16225.2,LOGISTICS
EX-d93d40308ab92953,2026-04,"Ссылка в тинькофф, райф",LE-IP-YANINA,46900.0,INTERNAL_TRANSFER_MEMO
EX-8253cfc78da84ff1,2026-04,расходы по карте апрель 2026,LE-OOO-DEKOR,99510.04,CARD_EXPENSE
EX-bdfc602b579b0bd9,2026-04,билеты в Баку,LE-OOO-DEKOR,44495.0,OPEX_OTHER
EX-4acded7158d19710,2026-04,хозтовары,LE-OOO-DEKOR,19180.24,OPEX_OTHER
EX-b8d67a3256456af4,2026-04,хозтовары,LE-OOO-DEKOR,1387.0,OPEX_OTHER
EX-8cae7ef00291b31c,2026-04,расходы на помещение,LE-OOO-DEKOR,2412.0,OPEX_OTHER
EX-4730125539d20047,2026-04,возврат за яндекс плюс,LE-OOO-DEKOR,-3490.0,OPEX_OTHER
EX-e64aff3b063e89d2,2026-04,канцтовары,LE-OOO-DEKOR,35525.8,OPEX_OTHER
EX-157743790eb38e62,2026-05,аутсорс (одежда) Площадки,LE-IP-YANINA,102000.0,OUTSOURCE
EX-a28fe28fb36ade78,2026-05,аутсорс (одежда) ИМ,LE-IP-YANINA,224890.0,OUTSOURCE
EX-bb4cd3944559d27c,2026-05,аутсорс МД,LE-IP-YANINA,206765.95,OUTSOURCE
