material_id,name,article_hint,warehouse,qty,amount_rub,unit_cost_rub,snapshot_date,rank,share_pct,cum_share_pct,abc_class,so_t,method,warning
MAT-2016c6477650416d,"Х/Б саржа, белый с принтом ""Y и девочки"" 4А-022",,Основной склад,14.5,21750.0,1500.0,2026-05-31,403,0.073,73.64,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-9abee54ce8d45331,Х/Б Хлопок девочки Y черный 4А-056,,Основной склад,15.0,21750.0,1450.0,2026-05-31,404,0.073,73.71,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-ffc99f80dc800c6b,"Х/Б цветы,  белый фон, 4А-079",,Основной склад,15.0,21750.0,1450.0,2026-05-31,405,0.073,73.79,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-06faf0d3a1382a0d,"Бархат шелк, красный 6-044",6-044,Основной склад,8.7,21750.0,2500.0,2026-05-31,406,0.073,73.86,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-68b75321fba8338d,"Шелк кайма синий, принт YANINA 17A-038",,Основной склад,7.0,21700.0,3100.0,2026-05-31,407,0.073,73.93,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-997b8b51201db63c,"Шелк кайма, принт YANINA 17A-036",,Основной склад,7.0,21700.0,3100.0,2026-05-31,408,0.073,74.01,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-997b8b51201db63c,"Шелк кайма, принт YANINA 17A-036",,Основной склад,7.0,21700.0,3100.0,2026-05-31,409,0.073,74.08,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-b2e21494b8901df1,"Шелк синий, принт микс средний 17A-020",,Основной склад,7.0,21700.0,3100.0,2026-05-31,410,0.073,74.15,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-9a74c5f93e4ed430,"Вечерняя ткань черные пайетки на трикотаже с серебром, мелкие 12-016",12-016,Основной склад,25.5,21675.0,850.0,2026-05-31,411,0.073,74.22,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-8ad8c9c22d57e30f,"Дабл-креп, голубой 11-011",11-011,Основной склад,9.4,21620.0,2300.0,2026-05-31,412,0.072,74.3,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-9111edb896699929,"Дабл-креп, морская волна 11-008",11-008,Основной склад,9.4,21620.0,2300.0,2026-05-31,413,0.072,74.37,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-a792e7892dfba0fb,"Парча, принт акварель 15-010",15-010,Основной склад,10.8,21600.0,2000.0,2026-05-31,414,0.072,74.44,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-1b1e02e3f274bb79,Шифон серый креповый 18-040,18-040,Основной склад,12.2,21472.0,1760.0,2026-05-31,415,0.072,74.51,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-db2c80d6fbcdef9c,"Бархат х/б, голубой 6-014",6-014,Основной склад,13.0,21450.0,1650.0,2026-05-31,416,0.072,74.58,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-4a365d5a98bc0341,Х/Б батист балет на белом 4А-032,,Основной склад,18.2,21428.04,1177.36,2026-05-31,417,0.072,74.66,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-1961fbcf4e7f25cc,"Парча, черный 15-028",15-028,Основной склад,10.7,21400.0,2000.0,2026-05-31,418,0.072,74.73,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-c45b96b51ce6525f,Вечерняя ткань черная сетка с глитером 12-058,12-058,Основной склад,26.7,21360.0,800.0,2026-05-31,419,0.072,74.8,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-f1c1257ab474f574,"Дюшес, розовый 5-002",5-002,Основной склад,9.7,21340.0,2200.0,2026-05-31,420,0.072,74.87,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-8544c0592fa561af,Синтетическая ткань красный атлас плотный 20-030,20-030,Основной склад,19.4,21340.0,1100.0,2026-05-31,421,0.072,74.94,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-523921db8f49dccf,"Вечерняя ткань, глитер на сетке, розовый 12-056",12-056,Основной склад,35.5,21300.0,600.0,2026-05-31,422,0.071,75.01,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-805e3e84843b4367,"Кружево, светло-бежевый 13-075",13-075,Основной склад,6.65,21280.0,3200.0,2026-05-31,423,0.071,75.09,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-ff4a29bc6ad59675,"Бархат х/б стреч, серый 6-045",6-045,Основной склад,8.5,21250.0,2500.0,2026-05-31,424,0.071,75.16,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-21e8cf42f3f9612d,"Шелк белый, принт ""Y"" в ряд серые с черным 17A-057",,Основной склад,7.3,21170.0,2900.0,2026-05-31,425,0.071,75.23,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-fad52bbf9607931d,"Кружево, светло-бежевый 13-059",13-059,Основной склад,6.0,21120.0,3520.0,2026-05-31,426,0.071,75.3,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-daf7f6852081a48f,"Тафта, зеленый 2-013",2-013,Основной склад,9.6,21120.0,2200.0,2026-05-31,427,0.071,75.37,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-ff7622e2dd0f0466,Шифон бирюзовый 18-018,18-018,Основной склад,23.4,21060.0,900.0,2026-05-31,428,0.071,75.44,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-1615a1bb225776e0,Вечерняя ткань белая сетка с жемчужинами белыми 12-059,12-059,Основной склад,6.0,21000.0,3500.0,2026-05-31,429,0.07,75.51,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-b24caac247a2e977,"Креп тонкий шерсть, морская волна 0-009",0-009,Основной склад,10.5,21000.0,2000.0,2026-05-31,430,0.07,75.58,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-284127655db3cb26,"Шерсть пальтовая, зеленый 9-022",9-022,Основной склад,7.0,21000.0,3000.0,2026-05-31,431,0.07,75.65,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-77a1179c16bb7d28,"Шерсть плотная, синий 8-018",8-018,Основной склад,10.5,21000.0,2000.0,2026-05-31,432,0.07,75.72,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-3ae8336ea5f94b81,"Кружево, серый 13-060",13-060,Основной склад,5.95,20944.0,3520.0,2026-05-31,433,0.07,75.79,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-79d2f05a51960058,"Чесуча, красно-оранжевый 1-006",1-006,Основной склад,9.5,20900.0,2200.0,2026-05-31,434,0.07,75.86,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-6e9226421541e3f6,"Креп тонкий шерсть, фуксия 10-007",10-007,Основной склад,10.4,20800.0,2000.0,2026-05-31,435,0.07,75.93,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-469574183ff18b99,"Кружево, красный 13-070",13-070,Основной склад,6.5,20800.0,3200.0,2026-05-31,436,0.07,76.0,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-810e24ff9fbc3b02,Шифон розовый креповый 18-037,18-037,Основной склад,16.0,20800.0,1300.0,2026-05-31,437,0.07,76.07,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-cb7216726b702893,Х/Б Хлопок микс средний белый 4А-063,,Основной склад,14.3,20735.0,1450.0,2026-05-31,438,0.069,76.14,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-5a5738f28cfb3421,"Шелк, голубой 16-018",16-018,Основной склад,13.8,20700.0,1500.0,2026-05-31,439,0.069,76.21,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-0a5f050501eb8469,"Шерсть пальтовая, ярко-синий 9-006",9-006,Основной склад,6.9,20700.0,3000.0,2026-05-31,440,0.069,76.28,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-2876447de7fc23de,"Шифон голубой, принт крупный микс 19A-005",,Основной склад,9.0,20700.0,2300.0,2026-05-31,441,0.069,76.35,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-c387e99e8b34635d,"Шелк, пуччи петля 17-010",17-010,Основной склад,8.5,20400.0,2400.0,2026-05-31,442,0.068,76.42,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-fb8f538c363d20f4,"Чесуча, бордовый 1-008",1-008,Основной склад,9.2,20240.0,2200.0,2026-05-31,443,0.068,76.48,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-03bd096f0a1d6601,Трикотаж фуксия футболочный 23-059,23-059,Основной склад,40.3,20150.0,500.0,2026-05-31,444,0.068,76.55,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-0b76be31829da8cf,"Шанель искусственная, красный 8А-004",,Основной склад,28.6,20020.0,700.0,2026-05-31,445,0.067,76.62,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-a184dc28710a5be5,"Чесуча, фуксия 1-032",1-032,Основной склад,9.1,20020.0,2200.0,2026-05-31,446,0.067,76.69,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-21e8cf42f3f9612d,"Шелк белый, принт ""Y"" в ряд серые с черным 17A-057",,Основной склад,6.9,20010.0,2900.0,2026-05-31,447,0.067,76.75,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-dde924f32278f441,"Шифон светлый, принт купон баклажан 19-013",19-013,Основной склад,10.0,20000.0,2000.0,2026-05-31,448,0.067,76.82,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-e8e62c7566121742,"Шелк принт синие капли деграде, 17A-031",,Основной склад,6.45,19995.0,3100.0,2026-05-31,449,0.067,76.89,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-21ec412065ff9fdd,"Лен молочный, 3-002",3-002,Основной склад,26.6,19950.0,750.0,2026-05-31,450,0.067,76.95,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-89b2984d828260ce,"Шифон синий, принт крупный микс 19A-007",,Основной склад,8.65,19895.0,2300.0,2026-05-31,451,0.067,77.02,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-98665a5d9d8dc7f6,"Бархат х/б, фиолетовый 6-005",6-005,Основной склад,12.0,19800.0,1650.0,2026-05-31,452,0.066,77.09,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-2c6a141e63b9303b,"Вечерняя ткань, глитер на сетке, черный 12-054",12-054,Основной склад,33.0,19800.0,600.0,2026-05-31,453,0.066,77.15,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-6667f7d6dd357259,"Шелк, жемчужный 16-002",16-002,Основной склад,9.0,19800.0,2200.0,2026-05-31,454,0.066,77.22,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-77e11c45ac783df0,"Шерсть пальтовая, темно-бежевый 9-008",9-008,Основной склад,6.6,19800.0,3000.0,2026-05-31,455,0.066,77.29,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-05c049ce0236b8eb,"Шерсть тонкая, серый 8-066",8-066,Основной склад,9.9,19800.0,2000.0,2026-05-31,456,0.066,77.35,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-fb8f538c363d20f4,"Чесуча, бордовый 1-008",1-008,Основной склад,9.0,19800.0,2200.0,2026-05-31,457,0.066,77.42,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-be81ed6dfe71ae65,"Шифон белый, принт крупный микс 19A-003",,Основной склад,8.6,19780.0,2300.0,2026-05-31,458,0.066,77.49,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-511779ca83c6f090,"Дюшес, фиолетовый 5-020",5-020,Основной склад,5.6,19600.0,3500.0,2026-05-31,459,0.066,77.55,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-6b772a5fa710cf9e,Х/Б Хлопок микс средний розовый 4А-068,,Основной склад,13.5,19575.0,1450.0,2026-05-31,460,0.066,77.62,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-1412ecf5d7c8022f,"Шерсть пальтовая, фуксия 9-016",9-016,Основной склад,6.5,19500.0,3000.0,2026-05-31,461,0.065,77.68,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-cd8292fdc794e4f9,"Шерсть пальтовая, черный барашек 9-019",9-019,Основной склад,6.5,19500.0,3000.0,2026-05-31,462,0.065,77.75,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-8cadf70205d3594f,"Вечерняя ткань, черные пайетки на сетке 12-021",12-021,Основной склад,13.0,19500.0,1500.0,2026-05-31,463,0.065,77.81,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-04461b7329b3e05b,"Шелк, розовый 16-023",16-023,Основной склад,13.0,19500.0,1500.0,2026-05-31,464,0.065,77.88,A,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
