sku_row_id,name,article,article_norm,code_1c,unit,composition,source_file,source_file_id,so_t
SKU-490,"Юбка женская, розовая, из пайеточной ткани, с вставкой из шифона по боковым швам",0-1959,0-1959,00-00000460,шт,100% полиэстер,Справочник номенклатуры товара.xls,SRC-9FC954AF42A9,N
SKU-491,"Блуза женская, розовая, из шифона, с воротником ""стойка"", переходящая в бант",0-1960,0-1960,00-00000461,шт,100% шелк,Справочник номенклатуры товара.xls,SRC-9FC954AF42A9,N
SKU-492,"Блуза женская, голубая, из шифона, с воротником ""стойка"", переходящим в бант",0-1960А,0-1960А,00-00000462,шт,,Справочник номенклатуры товара.xls,SRC-9FC954AF42A9,N
SKU-493,"Платье женское, розовое, из паеточной ткани, с кокеткой из трикотажа",0-1961,0-1961,00-00000463,шт,100% полиэстер,Справочник номенклатуры товара.xls,SRC-9FC954AF42A9,N
SKU-494,"Платье женское, фиолетово-черное, из пайеточной ткани, с декоративной съемной деталью",0-1962,0-1962,00-00000464,шт,100% полиэстер,Справочник номенклатуры товара.xls,SRC-9FC954AF42A9,N
SKU-495,"Платье женское, черное, из шифона, с страусиным боа по низу и вышитыми цветами",0-1963,0-1963,00-00000465,шт,100% шелк,Справочник номенклатуры товара.xls,SRC-9FC954AF42A9,N
SKU-496,"Платье женское, белое, из шифона, с страусиным боа и вышитыми цветами",0-1963А,0-1963А,00-00000466,шт,100% шелк,Справочник номенклатуры товара.xls,SRC-9FC954AF42A9,N
SKU-497,"Платье женское, красное, из шифона, с страусиным боа и вышитыми цветами",0-1963В,0-1963В,00-00000467,шт,100% шелк,Справочник номенклатуры товара.xls,SRC-9FC954AF42A9,N
SKU-498,"Блуза женская, черная, из бархата и трикотажа",0-1964,0-1964,00-00000518,шт,100% полиэстер,Справочник номенклатуры товара.xls,SRC-9FC954AF42A9,N
SKU-499,"Блуза женская, черная, из бархата, декорирована фигурной вставкой из трикотажа",0-1964А,0-1964А,00-00000519,шт,100% полиэстер,Справочник номенклатуры товара.xls,SRC-9FC954AF42A9,N
SKU-500,"Блуза женская, черная, из бархата и фатина, декорирована бантом по горловине",0-1964В,0-1964В,00-00000520,шт,100% полиэстер,Справочник номенклатуры товара.xls,SRC-9FC954AF42A9,N
SKU-501,"Брюки женские, черные, из экокожи, с белым внутренним лампасом",0-1965,0-1965,00-00000468,шт,100% полиэстер,Справочник номенклатуры товара.xls,SRC-9FC954AF42A9,N
SKU-502,"Платье женское, черное, из трикотажа, декорировано расшитой тесьмой по горловине и имитации карманов",0-1966,0-1966,00-00000469,шт,100% полиэстер,Справочник номенклатуры товара.xls,SRC-9FC954AF42A9,N
SKU-503,"Платье женское, черное, из бархата, декорировано бархатным бантом на кокетке из фатина",0-1967,0-1967,00-00000470,шт,100% полиэстер,Справочник номенклатуры товара.xls,SRC-9FC954AF42A9,N
SKU-504,"Платье женское, зеленое, из бархата. с объемным рукавом",0-1967А,0-1967А,00-00000592,шт,,Справочник номенклатуры товара.xls,SRC-9FC954AF42A9,N
SKU-505,"Платье женское, фиолетовое, из бархата, с объемным рукавом",0-1967В,0-1967В,00-00000593,шт,"97% полиэстер, 3% эластан",Справочник номенклатуры товара.xls,SRC-9FC954AF42A9,N
SKU-506,"Пальто женское, черное, из бархата и пайеточной ткани, декорировано перьями страуса по низу рукава",0-1968,0-1968,00-00000500,шт,100% полиэстер,Справочник номенклатуры товара.xls,SRC-9FC954AF42A9,N
SKU-507,"Платье женское, желтое, из шифона, по лифу декорировано вышитыми цветами",0-1969,0-1969,00-00000476,шт,100% шелк,Справочник номенклатуры товара.xls,SRC-9FC954AF42A9,N
SKU-508,"Юбка женская, розовая, из экокожи на фатине, с вертикальными фрагментами",0-1970,0-1970,00-00000473,шт,100% полиэстер,Справочник номенклатуры товара.xls,SRC-9FC954AF42A9,N
SKU-509,"Юбка женская, черная, из экокожи на фатине, с вертикальными фрагментами",0-1970А,0-1970А,00-00000495,шт,100% полиэстер,Справочник номенклатуры товара.xls,SRC-9FC954AF42A9,N
SKU-510,"Платье женское, голубое, из шифона, декорировано вышитыми цветами",0-1971,0-1971,00-00000477,шт,100% шелк,Справочник номенклатуры товара.xls,SRC-9FC954AF42A9,N
SKU-511,"Платье женское, черное, из футера, шифона и пайеточной ткани, по низу отделка из шелка",0-1972,0-1972,00-00000501,шт,100% хлопок,Справочник номенклатуры товара.xls,SRC-9FC954AF42A9,N
SKU-512,"Платье женское, белое, из футера, с отделкой из шифона, шелка и пайеточной ткани",0-1972А,0-1972А,00-00000502,шт,100% хлопок,Справочник номенклатуры товара.xls,SRC-9FC954AF42A9,N
SKU-513,"Юбка женская, белая, из крепа, декорирована вышитыми цветами по низу",0-1973,0-1973,00-00000472,шт,100% полиэстер,Справочник номенклатуры товара.xls,SRC-9FC954AF42A9,N
SKU-514,"Юбка женская, черная, из крепа, декорирована по низу юбки вышитыми цветами",0-1973А,0-1973А,00-00000471,шт,100% вискоза,Справочник номенклатуры товара.xls,SRC-9FC954AF42A9,N
SKU-515,"Платье женское, черное, из крепа, с белой вставкой по лифу, декорировано бархатным бантом",0-1974,0-1974,00-00000503,шт,100% полиэстер,Справочник номенклатуры товара.xls,SRC-9FC954AF42A9,N
SKU-516,"Платье женское, черное, из футера и бархата, с объемными рукавами ""баллон""",0-1975,0-1975,00-00000504,шт,100% хлопок,Справочник номенклатуры товара.xls,SRC-9FC954AF42A9,N
