lineage_id,link_config_id,edge_id,domain,from_file,from_source_file_ids,target_token,from_field_candidates,to_file,to_source_file_ids,to_field_candidates,availability,current_status,current_join,target_join,missing_for_execution,transformation_rule,owner_role,integration_test_id,approval_status
LIN-0204,LCFG-059,TAX-EDGE-059,Налоги/ФОТ,ЗП за март 2026.xlsx,FILE-036,payment_date,,ДДС 2026.xlxs.xlsx,FILE-019,,Neither side,Частично,month + displayed control total,payroll_batch_id + payment_date + employer_id,source field/key | target field/key,Standardize type/format; use primary ID; no fuzzy join in production,HR/Финансы,IT-059,Draft
LIN-0205,LCFG-059,TAX-EDGE-059,Налоги/ФОТ,ЗП за март 2026.xlsx,FILE-036,employer_id,,ДДС 2026.xlxs.xlsx,FILE-019,,Neither side,Частично,month + displayed control total,payroll_batch_id + payment_date + employer_id,source field/key | target field/key,Standardize type/format; use primary ID; no fuzzy join in production,HR/Финансы,IT-059,Draft
LIN-0206,LCFG-060,TAX-EDGE-060,Налоги/ФОТ,ЗП за март 2026.xlsx,FILE-036,employee_id,FLD-1403 Распределение!С score=70 | FLD-1419 вышивальщицы!2026-03-01 00:00:00 / ФИО score=70,VTB_BankStatement_40802810500000006196_01.01.2024-22.06.2026_417014.pdf,FILE-010,,From only,Частично,date + amount + account,employee_id + payroll_batch_id + bank_payment_id,target field/key,Standardize type/format; use primary ID; no fuzzy join in production,HR/Финансы,IT-060,Draft
LIN-0207,LCFG-060,TAX-EDGE-060,Налоги/ФОТ,ЗП за март 2026.xlsx,FILE-036,payroll_batch_id,,VTB_BankStatement_40802810500000006196_01.01.2024-22.06.2026_417014.pdf,FILE-010,,Neither side,Частично,date + amount + account,employee_id + payroll_batch_id + bank_payment_id,source field/key | target field/key,Standardize type/format; use primary ID; no fuzzy join in production,HR/Финансы,IT-060,Draft
LIN-0208,LCFG-060,TAX-EDGE-060,Налоги/ФОТ,ЗП за март 2026.xlsx,FILE-036,bank_payment_id,FLD-1402 Распределение!П score=70 | FLD-1412 окладники!Итого score=70,VTB_BankStatement_40802810500000006196_01.01.2024-22.06.2026_417014.pdf,FILE-010,,From only,Частично,date + amount + account,employee_id + payroll_batch_id + bank_payment_id,target field/key,Standardize type/format; use primary ID; no fuzzy join in production,HR/Финансы,IT-060,Draft
LIN-0209,LCFG-061,TAX-EDGE-061,Налоги/ФОТ,ЗП за март 2026.xlsx,FILE-036,employee_id,FLD-1403 Распределение!С score=70 | FLD-1419 вышивальщицы!2026-03-01 00:00:00 / ФИО score=70,VTB_BankStatement_40702810804000008482_01.01.2024-22.06.2026_376277.pdf,FILE-008,,From only,Частично,date + amount + account,employee_id + payroll_batch_id + bank_payment_id,target field/key,Standardize type/format; use primary ID; no fuzzy join in production,HR/Финансы,IT-061,Draft
LIN-0210,LCFG-061,TAX-EDGE-061,Налоги/ФОТ,ЗП за март 2026.xlsx,FILE-036,payroll_batch_id,,VTB_BankStatement_40702810804000008482_01.01.2024-22.06.2026_376277.pdf,FILE-008,,Neither side,Частично,date + amount + account,employee_id + payroll_batch_id + bank_payment_id,source field/key | target field/key,Standardize type/format; use primary ID; no fuzzy join in production,HR/Финансы,IT-061,Draft
LIN-0211,LCFG-061,TAX-EDGE-061,Налоги/ФОТ,ЗП за март 2026.xlsx,FILE-036,bank_payment_id,FLD-1402 Распределение!П score=70 | FLD-1412 окладники!Итого score=70,VTB_BankStatement_40702810804000008482_01.01.2024-22.06.2026_376277.pdf,FILE-008,,From only,Частично,date + amount + account,employee_id + payroll_batch_id + bank_payment_id,target field/key,Standardize type/format; use primary ID; no fuzzy join in production,HR/Финансы,IT-061,Draft
LIN-0212,LCFG-062,TAX-EDGE-062,Налоги/ФОТ,ЗП за март 2026.xlsx,FILE-036,employer_id,,Расчет по страховым взносам за 1 квартал 2026 г. (Янина Ю. Ф. ИП).pdf,FILE-063,,Neither side,Частично,month/year aggregate,employer_id + employee_id + accrual_period + tax_code,source field/key | target field/key,Standardize type/format; use primary ID; no fuzzy join in production,HR/Бухгалтерия,IT-062,Draft
LIN-0213,LCFG-062,TAX-EDGE-062,Налоги/ФОТ,ЗП за март 2026.xlsx,FILE-036,employee_id,FLD-1403 Распределение!С score=70 | FLD-1419 вышивальщицы!2026-03-01 00:00:00 / ФИО score=70,Расчет по страховым взносам за 1 квартал 2026 г. (Янина Ю. Ф. ИП).pdf,FILE-063,,From only,Частично,month/year aggregate,employer_id + employee_id + accrual_period + tax_code,target field/key,Standardize type/format; use primary ID; no fuzzy join in production,HR/Бухгалтерия,IT-062,Draft
LIN-0214,LCFG-062,TAX-EDGE-062,Налоги/ФОТ,ЗП за март 2026.xlsx,FILE-036,accrual_period,FLD-1402 Распределение!П score=70 | FLD-1403 Распределение!С score=70,Расчет по страховым взносам за 1 квартал 2026 г. (Янина Ю. Ф. ИП).pdf,FILE-063,,From only,Частично,month/year aggregate,employer_id + employee_id + accrual_period + tax_code,target field/key,Standardize type/format; use primary ID; no fuzzy join in production,HR/Бухгалтерия,IT-062,Draft
LIN-0215,LCFG-062,TAX-EDGE-062,Налоги/ФОТ,ЗП за март 2026.xlsx,FILE-036,tax_code,,Расчет по страховым взносам за 1 квартал 2026 г. (Янина Ю. Ф. ИП).pdf,FILE-063,,Neither side,Частично,month/year aggregate,employer_id + employee_id + accrual_period + tax_code,source field/key | target field/key,Standardize type/format; use primary ID; no fuzzy join in production,HR/Бухгалтерия,IT-062,Draft
LIN-0216,LCFG-063,TAX-EDGE-063,Налоги/ФОТ,ЗП за март 2026.xlsx,FILE-036,employer_id,,Расчет по страховым взносам за 1 квартал 2026 г. (Янина Ю. Ф. ИП).pdf,FILE-063,,Neither side,Частично,month/year aggregate,employer_id + employee_id + accrual_period + tax_code,source field/key | target field/key,Standardize type/format; use primary ID; no fuzzy join in production,HR/Бухгалтерия,IT-063,Draft
LIN-0217,LCFG-063,TAX-EDGE-063,Налоги/ФОТ,ЗП за март 2026.xlsx,FILE-036,employee_id,FLD-1403 Распределение!С score=70 | FLD-1419 вышивальщицы!2026-03-01 00:00:00 / ФИО score=70,Расчет по страховым взносам за 1 квартал 2026 г. (Янина Ю. Ф. ИП).pdf,FILE-063,,From only,Частично,month/year aggregate,employer_id + employee_id + accrual_period + tax_code,target field/key,Standardize type/format; use primary ID; no fuzzy join in production,HR/Бухгалтерия,IT-063,Draft
LIN-0218,LCFG-063,TAX-EDGE-063,Налоги/ФОТ,ЗП за март 2026.xlsx,FILE-036,accrual_period,FLD-1402 Распределение!П score=70 | FLD-1403 Распределение!С score=70,Расчет по страховым взносам за 1 квартал 2026 г. (Янина Ю. Ф. ИП).pdf,FILE-063,,From only,Частично,month/year aggregate,employer_id + employee_id + accrual_period + tax_code,target field/key,Standardize type/format; use primary ID; no fuzzy join in production,HR/Бухгалтерия,IT-063,Draft
LIN-0219,LCFG-063,TAX-EDGE-063,Налоги/ФОТ,ЗП за март 2026.xlsx,FILE-036,tax_code,,Расчет по страховым взносам за 1 квартал 2026 г. (Янина Ю. Ф. ИП).pdf,FILE-063,,Neither side,Частично,month/year aggregate,employer_id + employee_id + accrual_period + tax_code,source field/key | target field/key,Standardize type/format; use primary ID; no fuzzy join in production,HR/Бухгалтерия,IT-063,Draft
LIN-0220,LCFG-064,TAX-EDGE-064,Налоги/ФОТ,ЗП за февраль 2025.xlsx,FILE-037,payroll_batch_id,,ДДС 2025.xlsx,FILE-018,,Neither side,Частично,month + displayed control total,payroll_batch_id + payment_date + employer_id,source field/key | target field/key,Standardize type/format; use primary ID; no fuzzy join in production,HR/Финансы,IT-064,Draft
LIN-0221,LCFG-064,TAX-EDGE-064,Налоги/ФОТ,ЗП за февраль 2025.xlsx,FILE-037,payment_date,,ДДС 2025.xlsx,FILE-018,,Neither side,Частично,month + displayed control total,payroll_batch_id + payment_date + employer_id,source field/key | target field/key,Standardize type/format; use primary ID; no fuzzy join in production,HR/Финансы,IT-064,Draft
LIN-0222,LCFG-064,TAX-EDGE-064,Налоги/ФОТ,ЗП за февраль 2025.xlsx,FILE-037,employer_id,FLD-1531 Распределение!О score=70,ДДС 2025.xlsx,FILE-018,,From only,Частично,month + displayed control total,payroll_batch_id + payment_date + employer_id,target field/key,Standardize type/format; use primary ID; no fuzzy join in production,HR/Финансы,IT-064,Draft
LIN-0223,LCFG-065,TAX-EDGE-065,Налоги/ФОТ,ЗП за февраль 2025.xlsx,FILE-037,employee_id,FLD-1531 Распределение!О score=70 | FLD-1535 Распределение!С score=70,VTB_BankStatement_40802810500000006196_01.01.2024-22.06.2026_417014.pdf,FILE-010,,From only,Частично,date + amount + account,employee_id + payroll_batch_id + bank_payment_id,target field/key,Standardize type/format; use primary ID; no fuzzy join in production,HR/Финансы,IT-065,Draft
LIN-0224,LCFG-065,TAX-EDGE-065,Налоги/ФОТ,ЗП за февраль 2025.xlsx,FILE-037,payroll_batch_id,,VTB_BankStatement_40802810500000006196_01.01.2024-22.06.2026_417014.pdf,FILE-010,,Neither side,Частично,date + amount + account,employee_id + payroll_batch_id + bank_payment_id,source field/key | target field/key,Standardize type/format; use primary ID; no fuzzy join in production,HR/Финансы,IT-065,Draft
LIN-0225,LCFG-065,TAX-EDGE-065,Налоги/ФОТ,ЗП за февраль 2025.xlsx,FILE-037,bank_payment_id,FLD-1531 Распределение!О score=70 | FLD-1534 Распределение!П score=70,VTB_BankStatement_40802810500000006196_01.01.2024-22.06.2026_417014.pdf,FILE-010,,From only,Частично,date + amount + account,employee_id + payroll_batch_id + bank_payment_id,target field/key,Standardize type/format; use primary ID; no fuzzy join in production,HR/Финансы,IT-065,Draft
LIN-0226,LCFG-066,TAX-EDGE-066,Налоги/ФОТ,ЗП за февраль 2025.xlsx,FILE-037,employee_id,FLD-1531 Распределение!О score=70 | FLD-1535 Распределение!С score=70,VTB_BankStatement_40702810804000008482_01.01.2024-22.06.2026_376277.pdf,FILE-008,,From only,Частично,date + amount + account,employee_id + payroll_batch_id + bank_payment_id,target field/key,Standardize type/format; use primary ID; no fuzzy join in production,HR/Финансы,IT-066,Draft
LIN-0227,LCFG-066,TAX-EDGE-066,Налоги/ФОТ,ЗП за февраль 2025.xlsx,FILE-037,payroll_batch_id,,VTB_BankStatement_40702810804000008482_01.01.2024-22.06.2026_376277.pdf,FILE-008,,Neither side,Частично,date + amount + account,employee_id + payroll_batch_id + bank_payment_id,source field/key | target field/key,Standardize type/format; use primary ID; no fuzzy join in production,HR/Финансы,IT-066,Draft
LIN-0228,LCFG-066,TAX-EDGE-066,Налоги/ФОТ,ЗП за февраль 2025.xlsx,FILE-037,bank_payment_id,FLD-1531 Распределение!О score=70 | FLD-1534 Распределение!П score=70,VTB_BankStatement_40702810804000008482_01.01.2024-22.06.2026_376277.pdf,FILE-008,,From only,Частично,date + amount + account,employee_id + payroll_batch_id + bank_payment_id,target field/key,Standardize type/format; use primary ID; no fuzzy join in production,HR/Финансы,IT-066,Draft
LIN-0229,LCFG-067,TAX-EDGE-067,Налоги/ФОТ,ЗП за февраль 2025.xlsx,FILE-037,employer_id,FLD-1531 Распределение!О score=70,6-НДФЛ (с 2021 года) за 2025 г. (Янина Ю. Ф. ИП).pdf,FILE-005,,From only,Частично,month/year aggregate,employer_id + employee_id + accrual_period + tax_code,target field/key,Standardize type/format; use primary ID; no fuzzy join in production,HR/Бухгалтерия,IT-067,Draft
LIN-0230,LCFG-067,TAX-EDGE-067,Налоги/ФОТ,ЗП за февраль 2025.xlsx,FILE-037,employee_id,FLD-1531 Распределение!О score=70 | FLD-1535 Распределение!С score=70,6-НДФЛ (с 2021 года) за 2025 г. (Янина Ю. Ф. ИП).pdf,FILE-005,,From only,Частично,month/year aggregate,employer_id + employee_id + accrual_period + tax_code,target field/key,Standardize type/format; use primary ID; no fuzzy join in production,HR/Бухгалтерия,IT-067,Draft
LIN-0231,LCFG-067,TAX-EDGE-067,Налоги/ФОТ,ЗП за февраль 2025.xlsx,FILE-037,accrual_period,FLD-1531 Распределение!О score=70 | FLD-1534 Распределение!П score=70,6-НДФЛ (с 2021 года) за 2025 г. (Янина Ю. Ф. ИП).pdf,FILE-005,,From only,Частично,month/year aggregate,employer_id + employee_id + accrual_period + tax_code,target field/key,Standardize type/format; use primary ID; no fuzzy join in production,HR/Бухгалтерия,IT-067,Draft
LIN-0232,LCFG-067,TAX-EDGE-067,Налоги/ФОТ,ЗП за февраль 2025.xlsx,FILE-037,tax_code,,6-НДФЛ (с 2021 года) за 2025 г. (Янина Ю. Ф. ИП).pdf,FILE-005,,Neither side,Частично,month/year aggregate,employer_id + employee_id + accrual_period + tax_code,source field/key | target field/key,Standardize type/format; use primary ID; no fuzzy join in production,HR/Бухгалтерия,IT-067,Draft
LIN-0233,LCFG-068,TAX-EDGE-068,Налоги/ФОТ,ЗП за февраль 2025.xlsx,FILE-037,employer_id,FLD-1531 Распределение!О score=70,6-НДФЛ (с 2021 года) за 2025 г. (ДЕКОР ООО).pdf,FILE-003,,From only,Частично,month/year aggregate,employer_id + employee_id + accrual_period + tax_code,target field/key,Standardize type/format; use primary ID; no fuzzy join in production,HR/Бухгалтерия,IT-068,Draft
