sales_line_id,period_month,canonical_sku,qty,revenue_rub,unit_price_rub,cogs_reported_rub,cogs_source,product_cogs_rub,commission_proxy_rub,agency_comm_at_net_rate_rub,reported_margin_rub,product_margin_rub,commission_proxy_share_of_rev,split_method,net_rate_policy,agency_take_policy
SL-bafe1619929b14fa,2025-06,T-2861,1.0,59850.0,59850.0,37376.67,FILE,3548.67,33828.0,31912.02,22473.33,56301.33,0.5652,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-8951fe696ff05748,2025-07,T-2861,2.0,104702.24,52351.12,59755.58,FILE,7097.34,52658.24,55827.23,44946.66,97604.9,0.5029,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-9de720dbec42c815,2025-11,T-2861,1.0,59850.0,59850.0,37376.67,FILE,3548.67,33828.0,31912.02,22473.33,56301.33,0.5652,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-a3b1e52f057c82b9,2026-06,T-2861,1.0,59850.0,59850.0,37376.67,FILE,3548.67,33828.0,31912.02,22473.33,56301.33,0.5652,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-15832923fdafe94b,2026-02,T-3179A,1.0,37030.0,37030.0,24342.96,FILE,3412.96,20930.0,19744.4,12687.04,33617.04,0.5652,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-ae01394c1437baa2,2026-05,T-3179A,3.0,108058.49,36019.5,69997.37,FILE,10238.88,59758.49,57616.79,38061.12,97819.61,0.553,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-6595d4e706224fac,2026-06,T-3179A,2.0,74060.0,37030.0,48685.92,FILE,6825.92,41860.0,39488.79,25374.08,67234.08,0.5652,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-1eae590a4e12553e,2025-06,T-1984P,1.0,35880.0,35880.0,23092.5,FILE,3645.37,19447.13,19131.22,12787.5,32234.63,0.542,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-3fc37511f13bb436,2025-07,T-1984P,1.0,35880.0,35880.0,23092.5,FILE,3645.37,19447.13,19131.22,12787.5,32234.63,0.542,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-762462f2559cbe6d,2025-08,T-1984P,2.0,71760.0,35880.0,46185.0,FILE,7290.74,38894.26,38262.43,25575.0,64469.26,0.542,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-3df8f2a6a6bd9db2,2025-10,T-1984P,1.0,33918.67,33918.67,21131.17,FILE,3645.37,17485.8,18085.43,12787.5,30273.3,0.5155,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-9169ae086b738aaf,2025-12,T-1984P,2.0,71760.0,35880.0,46185.0,FILE,7290.74,38894.26,38262.43,25575.0,64469.26,0.542,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-ac625fbfaa105cfe,2026-01,T-1984P,2.0,63294.45,31647.22,37719.45,FILE,7290.74,30428.71,33748.6,25575.0,56003.71,0.4807,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-0c6e25deb1049da4,2026-02,T-1984P,1.0,35134.56,35134.56,22347.06,FILE,3645.37,18701.69,18733.75,12787.5,31489.19,0.5323,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-db0f318e6d62ca93,2026-06,T-1984P,1.0,35880.0,35880.0,23092.5,FILE,3645.37,19447.13,19131.22,12787.5,32234.63,0.542,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-172adec2525add33,2026-02,T-3179A,1.0,37030.0,37030.0,25990.35,FILE,3412.96,22577.39,19744.4,11039.65,33617.04,0.6097,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-4c4f3692e4db9bfd,2026-04,T-3179A,3.0,109000.04,36333.35,75881.09,FILE,10238.88,65642.21,58118.82,33118.95,98761.16,0.6022,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-75c91dc221bcb126,2024-04,T-2573A,1.0,42021.07,42021.07,30657.31,FILE,7436.24,23221.07,22405.63,11363.76,34584.83,0.5526,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-ae6cc44850832858,2024-06,T-2573A,2.0,86500.0,43250.0,63772.48,FILE,14872.48,48900.0,46121.8,22727.52,71627.52,0.5653,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-bf75401f486ce01d,2025-06,T-2573A,1.0,19740.0,19740.0,7436.24,FILE,7436.24,0.0,10525.37,12303.76,12303.76,0.0,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-91c87328a3d1b27f,2026-05,T-2573A,1.0,33253.7,33253.7,20949.94,FILE,7436.24,13513.7,17730.87,12303.76,25817.46,0.4064,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-065821c6497d4373,2026-06,T-2573A,1.0,39389.0,39389.0,27085.24,FILE,7436.24,19649.0,21002.21,12303.76,31952.76,0.4988,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-da6c1ddd3eeb61e2,2024-04,T-2050B,1.0,14000.0,14000.0,4809.44,FILE,4809.44,0.0,7464.8,9190.56,9190.56,0.0,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-12b28fa256f9dffb,2024-07,T-2050B,1.0,32200.0,32200.0,23009.44,FILE,4809.44,18200.0,17169.04,9190.56,27390.56,0.5652,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-ea3e3a90417e3840,2024-08,T-2050B,1.0,32200.0,32200.0,23009.44,FILE,4809.44,18200.0,17169.04,9190.56,27390.56,0.5652,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-c2def20d6833f4c9,2024-12,T-2050B,1.0,14000.0,14000.0,4809.44,FILE,4809.44,0.0,7464.8,9190.56,9190.56,0.0,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-875dbdd4825fc0bd,2025-03,T-2050B,1.0,18897.65,18897.65,9007.09,FILE,4809.44,4197.65,10076.23,9890.56,14088.21,0.2221,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-cc26b1ebf2b749b9,2024-05,T-2573A,1.0,32200.0,32200.0,22911.24,FILE,7436.24,15475.0,17169.04,9288.76,24763.76,0.4806,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-f11686a92373fbfb,2024-06,T-2573A,1.0,32200.0,32200.0,22911.24,FILE,7436.24,15475.0,17169.04,9288.76,24763.76,0.4806,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-d3d3c31d351bd68b,2024-07,T-2573A,1.0,28980.0,28980.0,19691.24,FILE,7436.24,12255.0,15452.14,9288.76,21543.76,0.4229,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-e948eb00306b343a,2024-09,T-2573A,3.0,89201.0,29733.67,61334.72,FILE,22308.72,39026.0,47561.97,27866.28,66892.28,0.4375,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-f34f311705761825,2025-01,T-2573A,1.0,32200.0,32200.0,22211.24,FILE,7436.24,14775.0,17169.04,9988.76,24763.76,0.4589,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-b15eb50e283feb47,2026-06,T-2573A,1.0,32736.0,32736.0,22747.24,FILE,7436.24,15311.0,17454.84,9988.76,25299.76,0.4677,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-fa5835874c89afac,2025-06,T-2921,1.0,49350.0,49350.0,33706.02,FILE,5813.02,27893.0,26313.42,15643.98,43536.98,0.5652,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-9867668091cb65e0,2025-07,T-2921,1.0,49350.0,49350.0,33706.02,FILE,5813.02,27893.0,26313.42,15643.98,43536.98,0.5652,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-192b949f0c98e84a,2025-08,T-2921,2.0,89829.44,44914.72,58541.48,FILE,11626.04,46915.44,47897.06,31287.96,78203.4,0.5223,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-d4fa08acba5c1fdb,2026-01,T-2921,1.0,49350.0,49350.0,33706.02,FILE,5813.02,27893.0,26313.42,15643.98,43536.98,0.5652,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-73d31e8d25a0c74a,2026-02,T-2921,-1.0,-49350.0,49350.0,-33706.02,FILE,-5813.02,-27893.0,-26313.42,-15643.98,-43536.98,0.5652,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-e7dd3b358868913e,2026-03,T-2921,1.0,38114.22,38114.22,22470.24,FILE,5813.02,16657.22,20322.5,15643.98,32301.2,0.437,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-1a080afb380f6fca,2025-01,T-2759,1.0,96840.0,96840.0,66100.0,FILE,11365.0,54735.0,51635.09,30740.0,85475.0,0.5652,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-c47f38469f5bdea4,2025-08,T-2985,1.0,161810.0,161810.0,114657.91,FILE,25327.38,89330.53,86277.09,47152.09,136482.62,0.5521,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-f11a25345a2776d2,2026-01,T-2985,1.0,70350.0,70350.0,23197.91,FILE,25327.38,-2129.47,37510.62,47152.09,45022.62,-0.0303,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-9107dcaec4e3d69b,2026-03,T-2985,1.0,70350.0,70350.0,23197.91,FILE,25327.38,-2129.47,37510.62,47152.09,45022.62,-0.0303,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-f25c6e666ab9bb50,2026-05,T-2985,1.0,161810.0,161810.0,115888.78,FILE,25327.38,90561.4,86277.09,45921.22,136482.62,0.5597,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-18f8a7ccf240b247,2024-01,0-2666,3.0,456000.0,152000.0,349349.64,FILE,91610.64,257739.0,243139.2,106650.36,364389.36,0.5652,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-f4a6ea0b33c6d450,2024-01,0-2666,-1.0,-150000.0,150000.0,-114449.88,FILE,-30536.88,-83913.0,-79980.0,-35550.12,-119463.12,0.5594,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-43e4a8a97af8fb9d,2024-02,0-2666,2.0,304000.0,152000.0,232899.76,FILE,61073.76,171826.0,162092.8,71100.24,242926.24,0.5652,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-039d9afe6c056504,2024-09,0-2666,1.0,152000.0,152000.0,116449.88,FILE,30536.88,85913.0,81046.4,35550.12,121463.12,0.5652,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-ebe5a6d5324d0dd5,2024-01,0-2490,1.0,46690.0,46690.0,33850.64,FILE,4453.64,29397.0,24895.11,12839.36,42236.36,0.6296,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-4756aeb802a16917,2024-04,T-2751,1.0,59072.72,59072.72,40949.06,FILE,8676.34,32272.72,31497.57,18123.66,50396.38,0.5463,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-b62b069683083d8e,2024-05,T-2751,1.0,61640.0,61640.0,43516.34,FILE,8676.34,34840.0,32866.45,18123.66,52963.66,0.5652,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-8fa5197e34602796,2024-07,T-2751,2.0,98624.0,49312.0,62376.68,FILE,17352.68,45024.0,52586.32,36247.32,81271.32,0.4565,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-2bf7a4eaab6a362e,2024-11,T-2751,1.0,52891.44,52891.44,34767.78,FILE,8676.34,26091.44,28201.72,18123.66,44215.1,0.4933,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-8a1191e85ac9ee66,2025-06,T-2751,1.0,64720.0,64720.0,45256.34,FILE,8676.34,36580.0,34508.7,19463.66,56043.66,0.5652,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-ce86a1c4f48ea7ed,2025-02,T-2960,1.0,126000.0,126000.0,79533.92,FILE,8316.92,71217.0,67183.2,46466.08,117683.08,0.5652,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-f2540c434d29d197,2026-01,T-2960,2.0,252000.0,126000.0,159067.84,FILE,16633.84,142434.0,134366.4,92932.16,235366.16,0.5652,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-cd478d45f9bd1f63,2025-08,T-2985,1.0,161810.0,161810.0,113547.13,FILE,25327.38,88219.75,86277.09,48262.87,136482.62,0.5452,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-0348473c1b7df293,2025-09,T-2985,1.0,161810.0,161810.0,113547.13,FILE,25327.38,88219.75,86277.09,48262.87,136482.62,0.5452,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-63600d9a1bbf537c,2025-12,T-2985,3.0,420670.0,140223.33,275881.39,FILE,75982.14,199899.25,224301.24,144788.61,344687.86,0.4752,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-6d1705f146a71f8e,2026-05,T-2985,1.0,161810.0,161810.0,116787.38,FILE,25327.38,91460.0,86277.09,45022.62,136482.62,0.5652,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-c9fce2cad4b10249,2024-10,T-2760,2.0,184460.0,92230.0,145116.0,FILE,40856.0,104260.0,98354.07,39344.0,143604.0,0.5652,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-9387d0bb646d7e67,2024-11,T-2760,1.0,92230.0,92230.0,72558.0,FILE,20428.0,52130.0,49177.04,19672.0,71802.0,0.5652,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-a91e1949ecccbd87,2024-12,T-2760,3.0,264474.46,88158.15,205458.46,FILE,61284.0,144174.46,141017.78,59016.0,203190.46,0.5451,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-5e28fd3cfd160265,2025-01,T-2760,2.0,137491.62,68745.81,98147.62,FILE,40856.0,57291.62,73310.53,39344.0,96635.62,0.4167,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-c162687d78445e73,2026-01,T-2760,1.0,96840.0,96840.0,75163.0,FILE,20428.0,54735.0,51635.09,21677.0,76412.0,0.5652,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-0052feeadd9182da,2024-02,0-2672,1.0,135859.0,135859.0,95110.08,FILE,25338.08,69772.0,72440.02,40748.92,110520.92,0.5136,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-050ae884aab5e330,2024-01,0-2689,1.0,152000.0,152000.0,113212.88,FILE,27299.88,85913.0,81046.4,38787.12,124700.12,0.5652,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-f6d7e2787545d126,2024-03,0-2689,1.0,137218.0,137218.0,98430.88,FILE,27299.88,71131.0,73164.64,38787.12,109918.12,0.5184,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-bd912974b2f74bb2,2024-09,0-2689,1.0,152000.0,152000.0,113212.88,FILE,27299.88,85913.0,81046.4,38787.12,124700.12,0.5652,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-cc9f00cf55b58a5b,2024-09,T-2699,1.0,371584.55,371584.55,238427.55,FILE,,,198128.88,133157.0,,,NO_SPLIT,0.4668,0.5332
SL-5e3287d74c40ef59,2025-02,T-2699,1.0,386416.01,386416.01,244584.01,FILE,,,206037.02,141832.0,,,NO_SPLIT,0.4668,0.5332
SL-1d6143440c485863,2026-06,T-2699,1.0,219000.0,219000.0,77168.0,FILE,,,116770.8,141832.0,,,NO_SPLIT,0.4668,0.5332
SL-5730e5d7cb77fa35,2025-12,T-3186,3.0,282844.04,94281.35,147846.11,FILE,21602.06,126244.05,150812.44,134997.93,261241.98,0.4463,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-8f9f9789a29867aa,2026-01,T-3186,1.0,120060.0,120060.0,75060.69,FILE,7200.69,67860.0,64015.99,44999.31,112859.31,0.5652,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-9fa9d8f1ca35e802,2026-04,T-3186,1.0,87956.89,87956.89,42957.58,FILE,7200.69,35756.89,46898.61,44999.31,80756.2,0.4065,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-aab83083783b74ae,2025-06,T-1879B,1.0,101850.0,101850.0,65677.3,FILE,8110.0,57567.3,54306.42,36172.7,93740.0,0.5652,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-4f35bb1623b01b3f,2025-09,T-1879B,1.0,99552.46,99552.46,63379.76,FILE,8110.0,55269.76,53081.37,36172.7,91442.46,0.5552,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-b9894c7c7947cb3a,2025-11,T-1879B,1.0,77503.29,77503.29,41330.29,FILE,8110.0,33220.29,41324.75,36173.0,69393.29,0.4286,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-68b7da9ad1827de4,2025-12,T-1879B,1.0,101850.0,101850.0,65677.0,FILE,8110.0,57567.0,54306.42,36173.0,93740.0,0.5652,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-ded1b84a73b87e8a,2024-03,0-2604,1.0,69000.0,69000.0,44215.0,FILE,5460.5,38754.5,36790.8,24785.0,63539.5,0.5617,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-3a23ead6cad240ad,2024-04,0-2604,1.0,69000.0,69000.0,44215.0,FILE,5460.5,38754.5,36790.8,24785.0,63539.5,0.5617,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-b9ffc37ba46eecd7,2025-04,0-2455A,1.0,112455.0,112455.0,87994.35,FILE,13038.0,74956.35,59961.01,24460.65,99417.0,0.6665,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-2375b7c987d75f0b,2026-04,0-2455A,1.0,117942.97,117942.97,71718.97,FILE,13038.0,58680.97,62887.19,46224.0,104904.97,0.4975,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-fbc8422ff034e54c,2025-11,0-2455A,1.0,41890.0,41890.0,36012.75,FILE,13038.0,22974.75,22335.75,5877.25,28852.0,0.5485,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-9d6202df8783f3ba,2025-04,T-2470,4.0,211600.0,52900.0,134992.56,FILE,29317.53,105675.03,112825.12,76607.44,182282.47,0.4994,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-ac9d6772707183a8,2025-06,T-2470,1.0,52900.0,52900.0,34004.61,FILE,7329.38,26675.23,28206.28,18895.39,45570.62,0.5043,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-fb63cd59e5ace2e4,2025-07,T-2470,2.0,105800.0,52900.0,67496.28,FILE,14658.77,52837.51,56412.56,38303.72,91141.23,0.4994,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-e39bbb6b522056b6,2025-08,T-2470,1.0,52900.0,52900.0,34004.61,FILE,7329.38,26675.23,28206.28,18895.39,45570.62,0.5043,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-300b91327c4e07aa,2025-10,T-2470,2.0,105800.0,52900.0,68009.23,FILE,14658.77,53350.46,56412.56,37790.77,91141.23,0.5043,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-4e8c6b6990462b23,2025-12,T-2470,1.0,49574.77,49574.77,30679.39,FILE,7329.38,23350.01,26433.27,18895.38,42245.39,0.471,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-4c6c97165f8dd121,2026-03,T-2470,1.0,52900.0,52900.0,35983.47,FILE,7329.38,28654.09,28206.28,16916.53,45570.62,0.5417,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-051abb32a5f3aced,2024-09,T-2758,1.0,112081.4,112081.4,75276.4,FILE,12795.0,62481.4,59761.8,36805.0,99286.4,0.5575,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-0db331b5a466f098,2024-10,T-2758,4.0,425317.05,106329.26,278097.05,FILE,51180.0,226917.05,226779.05,147220.0,374137.05,0.5335,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-26c070549d17aa39,2024-12,T-2758,1.0,114080.0,114080.0,77275.0,FILE,12795.0,64480.0,60827.46,36805.0,101285.0,0.5652,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-abadc3085a43236f,2025-01,T-2758,2.0,204951.44,102475.72,131341.44,FILE,25590.0,105751.44,109280.11,73610.0,179361.44,0.516,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-f8ddf8c383667cad,2025-02,T-2758,2.0,207580.0,103790.0,129010.0,FILE,25590.0,103420.0,110681.66,78570.0,181990.0,0.4982,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-b26abcc5f9951abe,2025-11,T-2604,1.0,70000.0,70000.0,39544.82,FILE,5744.82,33800.0,37324.0,30455.18,64255.18,0.4829,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-602c75d2d6781a1b,2025-12,T-2604,4.0,328059.22,82014.8,206238.5,FILE,22979.29,183259.21,174921.18,121820.72,305079.93,0.5586,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-9d982d49518d160d,2026-02,T-2604,1.0,75989.13,75989.13,45533.95,FILE,5744.82,39789.13,40517.4,30455.18,70244.31,0.5236,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-20209728a0503425,2026-03,T-2604,1.0,73260.0,73260.0,42804.82,FILE,5744.82,37060.0,39062.23,30455.18,67515.18,0.5059,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
