cost_version_id,canonical_sku,article_raw,name,unit_cost_rub,completeness,source_file_id,channel_hint,owner_file,unit_cost_source
CV-H5-91f1fdbc8679a480,0-1264,0-1264,"Платье женское, желтое с люрексом из трикотажа",12500.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-5c5564d573eedb29,0-1284,0-1284,"Платье женское, черное, из жаккарда, отрезное по линии талии",12650.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-96304238b8fac65b,0-1349,0-1349,"Платье женское, зеленое, из бархата, лиф декорирован сеткой с бисером",5652.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-389e03635c39b0df,0-1354,0-1354,"Платье женское, синее в горох, из трикотажа, с декором ""Цветок""",3283.33,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-0fa53c0f6b71077a,0-1365,0-1365,"Блуза женская, красная, из хлопка, с объемными рукавами",5000.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-aa67c96ffe9f58a1,0-1465,0-1465,"Свитер женский, черный, из хлопка, с провязкой ""MIMOSA O'CLOCK""",1800.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-8aa0626b7b20db21,0-1488,0-1488,"Шорты женские, зеленые, из футера",20140.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-32dee0a8cff3c451,0-1505,0-1505,"Свитшот женский, белый, из футера, с черным лого YANINA",4764.45,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-a2968dac4ab266cc,0-1506,0-1506,"Свитшот женский, розовый, из футера, с вышитым лого ""YANINA""",4688.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-d1dd95b2cb88fa78,0-1549,0-1549,"Свитшот женский, белый, из футера, с вышитым лого ""YANINA""",3500.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-3c471dbfba592d4a,0-1550,0-1550,"Кеды женские, черные, из тканного материала, с расшитой Y",3500.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-4ad5f6dd25cdfb5a,0-1564,0-1564,"Кеды женские, черные, из тканного материала, на белой подошве",7558.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-857d865757c8d2bb,0-1568,0-1568,"Платье женское, серое, из крепа, отрезное по линии талии",16780.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-79d96ee5fa0cd82e,0-1593,0-1593,"Платье женское, розовое, из пайеточной ткани, декорировано боа страуса",1451.87,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-48c0021e5566e9b7,0-1593A,0-1593А,"Платок женский, белый с принтом ""YANINA"", из шелка",2738.2,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-85c6c28ba769ce69,0-1617,0-1617,"Платок женский, черный с принтом ""YANINA"", из шелка",15688.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-a00993bed8a6f47f,0-1622A,0-1622А,"Платье женское, черное, из пайеточной ткани, без рукавов",4416.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-3a9b62660d458099,0-1646,0-1646,"Юбка женская, синяя в горох, из трикотажа",16412.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-a3689d81c2227f14,0-1665,0-1665,"Платье женское, красное, из хлопка, с асимметричными воланами из шифона",9873.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-c76c1460afcd88f6,0-1667,0-1667,"Платье женское, черное, из пайеточной ткани, короткое, приталенное",2901.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-fcf1775309a4c32f,0-1670,0-1670,"Блуза-топ женская, черная, из фатина, с вышивкой ""Птицы""",15426.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-e123fb93a33c1280,0-1672B,0-1672В,"Платье женское, черное, из эко-кожи, приталенное",7464.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-beabf2491947807c,0-1672C,0-1672С,"Рубашка женская, белая, из хлопка, с вышитым лого ""YANINA""",4858.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-01a0de20d1c62afe,0-1674,0-1674,"Рубашка женская, белая, из хлопка, с вышивкой по планке и манжетам",6500.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-b3952fcb907081a0,0-1694,0-1694,"Туфли женские, черные, из бархата, с серебряной расшивкой",6500.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-b1255414d00993cb,0-1706,0-1706,"Туфли женские, черные, из бархата, без каблука, с расшивкой Y",10250.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-8386782fd233bc8b,0-1719,0-1719,"Туфли женские, черные, из бархата, на каблуке",10600.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-2377d8875de433b8,0-1727,0-1727,"Туфли женские, бордовые, из бархата, на каблуке, декорированы пряжкой",9500.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-d6d53e6e7126866a,0-1728,0-1728,"Босоножки женские, серебряные, из глиттера, на платформе",9500.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
