pc_line_id,source_person,source_year,client,product_name,article_raw,article_norm,fabric_note,cost_rub_indicative,source_file,source_file_id,so_t,hours
ZHU2025-3117,zhukova,2025,,БЛУЗА,0-3185,0-3185,ИМ ЗАКАЗ,6195.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3125,zhukova,2025,,БЛУЗОН,0-3182,0-3182,ИМ ЗАКАЗ,4422.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3133,zhukova,2025,,ЮБКА,0-3183,0-3183,ИМ ЗАКАЗ,8442.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3141,zhukova,2025,,ШОРТЫ,0-2050М,0-2050М,ИМ ЗАКАЗ,2050.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3149,zhukova,2025,,ШОРТЫ,0-2050F,0-2050F,ИМ ЗАКАЗ,975.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3157,zhukova,2025,,ПЛАТЬЕ,0-2931А,0-2931А,ИМ ЗАКАЗ,7150.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3165,zhukova,2025,,ДЖОГГЕРЫ,0-3031А,0-3031А,ИМ ЗАКАЗ,1206.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3173,zhukova,2025,,МАНЖЕТЫ,0-3279,0-3279,МД КАП 25,2850.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3181,zhukova,2025,,ШОРТЫ,0-2029,0-2029,ИМ ЗАКАЗ,1050.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3189,zhukova,2025,,БЛУЗА,0-3191А,0-3191А,МД КАП 25,18802.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3197,zhukova,2025,,БРЮКИ,0-3031А,0-3031А,ИМ ЗАКАЗ,1206.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3205,zhukova,2025,,ПАЛЬТО,0-3198В.С,0-3198В,МД ТИРАЖ,33411.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3213,zhukova,2025,,БРЮКИ,0-3225,0-3225,МД ТИРАЖ,3105.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3221,zhukova,2025,,ПАЛАНТИН,0-3267А,0-3267А,МД КАП 25,3000.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3229,zhukova,2025,,ЮБКА,0-3257,0-3257,МД ТИРАЖ,3800.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3237,zhukova,2025,,ПАЛЬТО,0-3211,0-3211,МД ТИРАЖ,12000.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3245,zhukova,2025,,БРЮКИ,0-3225,0-3225,МД ТИРАЖ,7375.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3253,zhukova,2025,,куртка,"0-3231А,В",0-3231А,МД ТИРАЖ,10887.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3269,zhukova,2025,,ЖАКЕТ,"0-3224А,В",0-3224А,МД ТИРАЖ,7828.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3277,zhukova,2025,,ЮБКА,"0-3257А,В",0-3257А,МД ТИРАЖ,6524.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3285,zhukova,2025,,ЖАКЕТ,"0-3224С,Д",0-3224С,МД ТИРАЖ,12326.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3293,zhukova,2025,,БЛУЗА,Т-1960/1,Т-1960,ИМ ЗАКАЗ,2387.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3301,zhukova,2025,,ПАЛЬТО,0-1178,0-1178,ИМ ЗАКАЗ,1763.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3309,zhukova,2025,,ЮБКА,0-1486,0-1486,ИМ ЗАКАЗ,8165.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3317,zhukova,2025,,ПАЛЬТО,0-1178,0-1178,ПЛОЩАДКИ,1867.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3325,zhukova,2025,,БРЮКИ,0-3063,0-3063,ПЛОЩАДКИ,1119.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3333,zhukova,2025,,ЮБКА,0-3052,0-3052,ПЛОЩАДКИ,1403.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3341,zhukova,2025,,БРЮКИ,0-3063,0-3063,ПЛОЩАДКИ,1119.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3349,zhukova,2025,,ЛЕКАЛА,"43-12,4311",43-12,МД КУТЮР,3300.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3357,zhukova,2025,,ПАЛЬТО,0-3200,0-3200,МД ТИРАЖ,58622.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3365,zhukova,2025,,ПЛАТЬЕ,39-09,39-09,МД КУТЮР,2100.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3373,zhukova,2025,,ПЛАТЬЕ,39-17,39-17,МД КУТЮР,2100.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3381,zhukova,2025,,ПЛАТЬЕ,39-22,39-22,МД КУТЮР,2800.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3389,zhukova,2025,,КЕЙП,39-27,39-27,МД КУТЮР,2200.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3397,zhukova,2025,,ПЛАТЬЕ,39-07,39-07,МД КУТЮР,2200.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3405,zhukova,2025,,ПЛАТЬЕ,39-02,39-02,МД КУТЮР,3050.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3413,zhukova,2025,,ПАЛЬТО,0-3199,0-3199,МД КАПСУЛА,138177.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3421,zhukova,2025,,ДУБЛЕНКА,0-3189,0-3189,МД ТИРАЖ,81276.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3437,zhukova,2025,,КАФТАН,0-3152,0-3152,МД ТИРАЖ,4486.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3445,zhukova,2025,,КАФТАН,0-2548,0-2548,МД ТИРАЖ,6998.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3453,zhukova,2025,,КЕЙП,0-1559,0-1559,МД ТИРАЖ,7730.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3461,zhukova,2025,,КАФТАН,0-2855,0-2855,МД ТИРАЖ,10513.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3469,zhukova,2025,,ПЛАТЬЕ,40-21,40-21,МД КУТЮР,1900.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3477,zhukova,2025,,ПЛАТЬЕ,40-22,40-22,МД КУТЮР,1800.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3485,zhukova,2025,,ПЛАТЬЕ,40-7,0-7,МД КУТЮР,1900.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3493,zhukova,2025,,ПЛАТЬЕ,40-12,40-12,МД КУТЮР,2300.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3501,zhukova,2025,,ПЛАТЬЕ,40-13,40-13,МД КУТЮР,2300.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3509,zhukova,2025,,"ПЛАТЬЕ,КЕЙП",40-08,40-08,МД КУТЮР,2800.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3517,zhukova,2025,,КОСТЮМ,40-05,40-05,МД КУТЮР,2700.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3525,zhukova,2025,,КОСТЮМ,40-06,40-06,МД КУТЮР,2800.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3533,zhukova,2025,,ПЛАТЬЕ,0-2894,0-2894,МД ТИРАЖ,5299.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3541,zhukova,2025,,КИМОНО,0-2885,0-2885,МД ТИРАЖ,10200.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3549,zhukova,2025,,ШОРТЫ,0-3134,0-3134,МД ТИРАЖ,1080.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3557,zhukova,2025,,КЕЙП,0-2854,0-2854,МД ТИРАЖ,5875.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3565,zhukova,2025,,Н/ПЛАТЬЕ,0-3064А,0-3064А,МД ТИРАЖ,3570.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3573,zhukova,2025,,ПЛАТЬЕ,47-27,47-27,МД КУТЮР,35502.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3581,zhukova,2025,,ЮБКА,47-30,47-30,МД КУТЮР,2602.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3589,zhukova,2025,,ЖАКЕТ,47-30,47-30,МД КУТЮР,14700.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3597,zhukova,2025,,ПЛАТЬЕ,47-24,47-24,МД КУТЮР,16871.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3605,zhukova,2025,,БАЛЕРО,47-24,47-24,МД КУТЮР,700.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3613,zhukova,2025,,КОМБЕНИЗОН,47-28,47-28,МД КУТЮР,4637.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3621,zhukova,2025,,ЮБКА,47-28,47-28,МД КУТЮР,26164.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3629,zhukova,2025,,ПЛАТЬЕ,47-29,47-29,МД КУТЮР,41954.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3637,zhukova,2025,,ПАЛЬТО,0-3200,0-3200,МД ЗАКАЗ,58622.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3645,zhukova,2025,,КЕЙП,0-2779А,0-2779А,МД ТИРАЖ,17857.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3653,zhukova,2025,,ПЛАТЬЕ,47-14,47-14,МД КУТЮР,22054.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3661,zhukova,2025,,ПАЛЬТО,0-3200,0-3200,МД ЗАКАЗ,16000.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3669,zhukova,2025,,КЕЙП,0-2075В,0-2075В,МД ТИРАЖ,3000.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3677,zhukova,2025,,ЮБКА,0-3250,0-3250,МД КАПСУЛА НГ,6576.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3685,zhukova,2025,,ТОП,0-3251,0-3251,МД КАПСУЛА НГ,2834.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3693,zhukova,2025,,ПЛАТЬЕ,0-3296,0-3296,ИМ 26,1843.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3701,zhukova,2025,,БРЮКИ,0-3286,0-3286,МД КАПСУЛА НГ,1448.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3709,zhukova,2025,,ПЛАТЬЕ,0-3294,0-3294,ИМ 26,3014.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3717,zhukova,2025,,ПЛАТЬЕ,0-3293,0-3293,МД КАПСУЛА НГ,,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3725,zhukova,2025,,ПЛАТЬЕ,0-3293А,0-3293А,МД КАПСУЛА НГ,5191.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3733,zhukova,2025,,КОРСЕТ,0-3284,0-3284,МД КАПСУЛА НГ,3658.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3741,zhukova,2025,,БАЛЕРО,0-3241,0-3241,МД КАПСУЛА НГ,21877.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3749,zhukova,2025,,ПЛАТЬЕ,"0-3305,А,В",0-3305,ИМ КАПСУЛА,4057.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3757,zhukova,2025,,ПЛАТЬЕ,0-3245,0-3245,МД КАПСУЛА 25,3590.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3765,zhukova,2025,,ПЛАТЬЕ,0-3281,0-3281,МД КАПСУЛА 26,19777.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3773,zhukova,2025,,ПЛАТЬЕ,0-3283,0-3283,МД КАПСУЛУ НГ,42140.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3781,zhukova,2025,,ПЛАТЬЕ,0-3307,0-3307,ИМ КАПСУЛА,3475.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3789,zhukova,2025,,ПЛАТЬЕ,0-3307А,0-3307А,ИМ КАПСУЛА,3044.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3797,zhukova,2025,,ПЛАТЬЕ,0-3252,0-3252,МД КАПСУЛА 25,10427.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3805,zhukova,2025,,ПАЛАНТИН,0-3253,0-3253,МД КАПСУЛА 26,5727.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3813,zhukova,2025,,ПЛАТЬЕ,0-3280,0-3280,МД КАПСУЛА 27,14127.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3821,zhukova,2025,,КЕЙП,0-2779А,0-2779А,МД ТИРАЖ,17857.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3829,zhukova,2025,,ПЛАТЬЕ-ТОП,0-3062,0-3062,ИМ ЗАКАЗ,3127.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3837,zhukova,2025,,КАФТАН,0-2027F,0-2027F,ИМ ЗАКАЗ,4605.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3845,zhukova,2025,,Н/ПЛАТЬЕ,0-2027F/1,0-2027F,ИМ ЗАКАЗ,1855.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3853,zhukova,2025,,КЕЙП,0-3242,0-3242,МД КАПСУЛА НГ,45963.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3861,zhukova,2025,,КИМОНО,0-3162,0-3162,МД ЗАКАЗ,6187.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3869,zhukova,2025,,ПЛАТЬЕ,0-3282,0-3282,МД КАПСУЛА НГ,13183.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3877,zhukova,2025,,БЛУЗА,0-3300,0-3300,МД КАПСУЛА НГ,677.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3885,zhukova,2025,,ЮБКА,0-3301,0-3301,МД КАПСУЛА НГ,4368.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3893,zhukova,2025,,ПЛАТЬЕ,0-3297,0-3297,МД КАПСУЛА НГ,21650.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3901,zhukova,2025,,ПЛАТЬЕ,0-3303,0-3303,МД КАПСУЛА НГ,16960.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3925,zhukova,2025,,ПЛАТЬЕ,0-3296,0-3296,ИМ КАПСУЛА НГ,1400.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3933,zhukova,2025,,КЕЙП,0-3242,0-3242,МД КАПСУЛА НГ,1000.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3941,zhukova,2025,,ЮБКА,0-3250,0-3250,МД КАПСУЛА НГ,1200.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3949,zhukova,2025,,БЛУЗА,0-3251,0-3251,МД КАПСУЛА НГ,1200.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3957,zhukova,2025,,ЮБКА,0-3060,0-3060,ИМ ЗАКАЗ,985.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3965,zhukova,2025,,ПЛАТЬЕ,0-3249,0-3249,МД КАПСУЛА НГ,3368.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3973,zhukova,2025,,ПЛАТЬЕ,0-3285,0-3285,МД КАПСУЛА НГ,2713.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3981,zhukova,2025,,ЮБКА-БРЮКИ,0-3286,0-3286,МД ТИРАЖ,1448.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3989,zhukova,2025,,ПАЛЬТО,0-3314А,0-3314А,МД ТИРАЖ,30817.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-3997,zhukova,2025,,КОЛЬЕ,0-3045,0-3045,СОБСТВЕННИК,783.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-4005,zhukova,2025,,КИМОНО,0-2560,0-2560,МД ЗАКАЗ ЮЛИЯ,8230.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-4013,zhukova,2025,,РУБАШКА,0-3247,0-3247,МД КАПСУЛПА НГ,8303.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-4021,zhukova,2025,,ПЛАТЬЕ,0-3281,0-3281,МД КАПСУЛПА НГ,2300.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-4029,zhukova,2025,,БЛУЗА,0-3300,0-3300,МД КАПСУЛПА НГ,900.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-4037,zhukova,2025,,ПЛАТЬЕ,0-3280,0-3280,МД КАПСУЛПА НГ,2500.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-4045,zhukova,2025,,ПЛАТЬЕ,0-3245,0-3245,МД КАПСУЛПА НГ,2300.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-4053,zhukova,2025,,ФИГАРО,0-3241,0-3241,МД КАПСУЛПА НГ,900.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-4061,zhukova,2025,,ПЛАТЬЕ,0-3294,0-3294,МД КАПСУЛПА НГ,2300.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-4069,zhukova,2025,,ПЛАТЬЕ,0-3307А,0-3307А,МД КАПСУЛПА НГ,2000.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-4077,zhukova,2025,,ПЛАТЬЕ,0-3293А,0-3293А,МД КАПСУЛПА НГ,2200.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-4085,zhukova,2025,,ПЛАТЬЕ,0-3305,0-3305,МД КАПСУЛПА НГ,2100.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-4117,zhukova,2025,,КОРСЕТ,0-3284,0-3284,КАПСУЛА МД НГ,1000.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-4125,zhukova,2025,,ПЛАТЬЕ,0-3282,0-3282,КАПСУЛА МД НГ,1900.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-4133,zhukova,2025,,ПЛАТЬЕ,0-3307,0-3307,КАПСУЛА МД НГ,2100.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-4141,zhukova,2025,,ПЛАТЬЕ,0-3285,0-3285,КАПСУЛА МД НГ,2200.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-4149,zhukova,2025,,ПЛАТЬЕ,0-3283,0-3283,КАПСУЛА МД НГ,2100.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-4157,zhukova,2025,,БРЮКИ,0-3286,0-3286,КАПСУЛА МД НГ,1700.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-4165,zhukova,2025,,ЮБКА,0-3301,0-3301,КАПСУЛА МД НГ,1100.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-4173,zhukova,2025,,ПЛАТЬЕ,0-3252,0-3252,КАПСУЛА МД НГ,2200.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-4181,zhukova,2025,,ТОП,0-3251,0-3251,МД ЗАКАЗ,16700.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-4189,zhukova,2025,,РУКАВА,0-963,0-963,МД ЗАКАЗ,643.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-4197,zhukova,2025,,РУБАШКА,0-3247,0-3247,МД ТИРАЖ,8303.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-4205,zhukova,2025,,ПЛАТЬЕ,0-3297,0-3297,МД ТИРАЖ,6000.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-4213,zhukova,2025,,БРЮКИ,0-3286,0-3286,МД ЗАКАЗ,1448.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-4221,zhukova,2025,,ПЛАТЬЕ,0-3297,0-3297,СОБСТВЕННИК,23000.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-4229,zhukova,2025,,ПЛАТЬЕ,0-3294,0-3294,МД ЗАКАЗ,3014.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-4237,zhukova,2025,,ПЛАТЬЕ,0-3303,0-3303,МД КАПСУЛА НГ,2000.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-4245,zhukova,2025,,ПЛАТЬЕ,0-3249,0-3249,МД КАПСУЛА НГ,2200.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-4253,zhukova,2025,,РУБАШКА,0-3247,0-3247,МД КАПСУЛА НГ,2200.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-4261,zhukova,2025,,БРАСЛЕТЫ,0-3306,0-3306,МД ЗАКАЗ,683.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-4269,zhukova,2025,,ЮБКА-БРЮКИ,0-3286,0-3286,МД ТИРАЖ,1448.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-4277,zhukova,2025,,ПЛАТЬЕ,0-3294,0-3294,МД ТИРАЖ,3014.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-4285,zhukova,2025,,ПАЛЬТО,0-3313,0-3313,МД ТИРАЖ,13462.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-4293,zhukova,2025,,ПАЛЬТО,0-3314,0-3314,МД ТИРАЖ,83872.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-4301,zhukova,2025,,ПЕРЧАТКИ,0-3098,0-3098,МД,4800.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-4309,zhukova,2025,,ЖАКЕТ,47-32,47-32,МД КУТЮР,9300.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-4317,zhukova,2025,,РУБАШКА,0-3247,0-3247,МД ТИРАЖ,8303.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-4333,zhukova,2025,,ЮБКА-БРЮКИ,0-3286,0-3286,МД ТИРАЖ,1448.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-4349,zhukova,2025,,ЮБКА-БРЮКИ,0-3286,0-3286,МД ТИРАЖ,1448.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-4357,zhukova,2025,,РУКАВА,0-963,0-963,МД ТИРАЖ,2300.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-4389,zhukova,2025,,ТОП,47-32,47-32,МД КУТЮР,2094.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-4405,zhukova,2025,,ПОЛОЧКА,43-24,43-24,МД ЗАКАЗ,40000.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-4413,zhukova,2025,,КОЛЬЕ,43-25,43-25,МД ЗАКАЗ,21000.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2025-4421,zhukova,2025,,ПЛАТЬЕ,0-3297,0-3297,МД ЗАКАЗ,6000.0,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2024-3,zhukova,2024,,СВИТЕР,0-3014,0-3014,МД,,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
ZHU2024-7,zhukova,2024,,СВИТШОТ,0-3073,0-3073,МД,,Себестоимость Жукова.xlsx,SRC-CCFA8B9574EB,N,
