sales_line_id,channel,period_year,period_month,article_raw,canonical_sku,item_id,color,name_raw,qty,sales_amount_rub,amount_meaning,store,source_file_id,source_row_id,cost_version_id,unit_cost_rub,margin_rub,margin_pct,match_status,cost_owner
SL-d7a9a50e4476bf6d,TSUM,2024,,T-2754A,T-2754A,НЕ00876453,БЕЛЫЙ,"Платье женское, белое с принто(Белый/M-L)НЕ00876453",1.0,49300.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-057,r293,CV-ebd04cd95ff4da3e,13974.42,35325.58,71.65,MATCHED,MERKUSHINA
SL-c660a5ca13c760b7,TSUM,2024,,T-2752,T-2752,НЕ00876458,Черный,"Блуза женская, черная с принто(Черный/M-L)НЕ00876458",1.0,66800.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-057,r294,,,,,UNMATCHED,
SL-5b8b67c0d2233b2b,TSUM,2024,,T-2753,T-2753,НЕ00876459,СИНИЙ,"Блуза женская, синяя с принтом(Синий/L)НЕ00876459",1.0,58800.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-057,r295,,,,,UNMATCHED,
SL-2b5088dd77c93053,TSUM,2024,,T-2753,T-2753,НЕ00876459,СИНИЙ,"Блуза женская, синяя с принтом(Синий/M-L)НЕ00876459",1.0,58800.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-057,r296,,,,,UNMATCHED,
SL-689c38c3d5877654,TSUM,2024,,T-2753,T-2753,НЕ00876459,СИНИЙ,"Блуза женская, синяя с принтом(Синий/S-M)НЕ00876459",2.0,117600.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-057,r297,,,,,UNMATCHED,
SL-4a960381e961737e,TSUM,2024,,T-2420A/1,T-2420A,НЕ00876461,БЕЛЫЙ,"Блуза женская, белая с принтом(Белый/M-L)НЕ00876461",1.0,66800.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-057,r298,,,,,UNMATCHED,
SL-551c4e0fc180be29,TSUM,2024,,T-2556B,T-2556B,НЕ00876462,Черный,"Брюки женские, черные с принто(Черный/S-M)НЕ00876462",1.0,48000.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-057,r299,,,,,UNMATCHED,
SL-1137d9e3aee99f97,TSUM,2024,,T-2050B/3,T-2050B,НЕ00876464,зеленый,"Шорты женские, зеленые с принт(Зеленый/L)НЕ00876464",1.0,14000.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-057,r300,,,,,UNMATCHED,
SL-ad94d2454fc0ecd0,TSUM,2024,,T-2750B,T-2750B,НЕ00876465,серый,"Блуза-топ женская, серая, из ш(Серый/L)НЕ00876465",1.0,20500.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-057,r301,CV-98101a4547510f16,5350.27,15149.73,73.9,MATCHED,MERKUSHINA
SL-64bbc1d2263d7d1f,TSUM,2024,,T-2750B,T-2750B,НЕ00876465,серый,"Блуза-топ женская, серая, из ш(Серый/S-M)НЕ00876465",1.0,20500.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-057,r302,CV-98101a4547510f16,5350.27,15149.73,73.9,MATCHED,MERKUSHINA
SL-d5e70cd89f38b2da,TSUM,2024,,T-2560B/3,T-2560B,НЕ00876467,зеленый,"Пальто-халат женское, зеленое(Зеленый/M-L)НЕ00876467",1.0,50800.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-057,r303,,,,,UNMATCHED,
SL-271c077cb415545b,TSUM,2024,,T-2560B/3,T-2560B,НЕ00876467,зеленый,"Пальто-халат женское, зеленое(Зеленый/S-M)НЕ00876467",1.0,53340.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-057,r304,,,,,UNMATCHED,
SL-4f162b6ce9b094e4,TSUM,2024,,T-2547,T-2547,НЕ00876468,Черный,"Брюки женские, черные с принто(Черный/M-L)НЕ00876468",1.0,48000.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-057,r305,,,,,UNMATCHED,
SL-7794615066219af9,TSUM,2024,,T-2401B/6,T-2401B,НЕ00876472,БЕЛЫЙ,"Брюки женские, белые с принтом(Белый/L)НЕ00876472",1.0,48000.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-057,r306,,,,,UNMATCHED,
SL-dffa0e9e7b77293f,TSUM,2024,,T-2401B/6,T-2401B,НЕ00876472,БЕЛЫЙ,"Брюки женские, белые с принтом(Белый/M-L)НЕ00876472",0.0,0.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-057,r307,,,,,UNMATCHED,
SL-0fe72bad1830e268,TSUM,2024,,T-2251A/1,T-2251A,НЕ00876473,БЕЛЫЙ,"Платье женское, белое с принто(Белый/L)НЕ00876473",1.0,48000.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-057,r308,,,,,UNMATCHED,
SL-6d3ef76dea19604b,TSUM,2024,,T-2251A/1,T-2251A,НЕ00876473,БЕЛЫЙ,"Платье женское, белое с принто(Белый/M-L)НЕ00876473",1.0,48000.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-057,r309,,,,,UNMATCHED,
SL-f101b7e2247decf7,TSUM,2024,,T-2251A/1,T-2251A,НЕ00876473,БЕЛЫЙ,"Платье женское, белое с принто(Белый/S-M)НЕ00876473",1.0,48000.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-057,r310,,,,,UNMATCHED,
SL-44a0052e8ca329b2,TSUM,2024,,T-2573/1,T-2573,НЕ00876474,СИНИЙ,"Шорты женские, синие с принтом(Синий/M-L)НЕ00876474",1.0,14000.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-057,r311,,,,,UNMATCHED,
SL-5bdf4fb93861a83b,TSUM,2024,,T-2573/1,T-2573,НЕ00876474,СИНИЙ,"Шорты женские, синие с принтом(Синий/S-M)НЕ00876474",2.0,28000.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-057,r312,,,,,UNMATCHED,
SL-df17c79dfac23f92,TSUM,2024,,T-2251A,T-2251A,НЕ00876476,СИНИЙ,"Платье женское, синее с принто(Синий/L)НЕ00876476",2.0,96000.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-057,r313,,,,,UNMATCHED,
SL-f720c5cb7b455e30,TSUM,2024,,T-2251A,T-2251A,НЕ00876476,СИНИЙ,"Платье женское, синее с принто(Синий/M-L)НЕ00876476",1.0,48000.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-057,r314,,,,,UNMATCHED,
SL-2fd53a51ed4d0ac3,TSUM,2024,,T-2251A,T-2251A,НЕ00876476,СИНИЙ,"Платье женское, синее с принто(Синий/S-M)НЕ00876476",1.0,48000.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-057,r315,,,,,UNMATCHED,
SL-8f1dcf05c8ffe069,TSUM,2024,,T-2401B/7,T-2401B,НЕ00876477,Черный,"Брюки женские, черные с принто(Черный/M-L)НЕ00876477",1.0,48000.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-057,r316,,,,,UNMATCHED,
SL-96fb89d3ee10808d,TSUM,2024,,T-2401B/7,T-2401B,НЕ00876477,Черный,"Брюки женские, черные с принто(Черный/S-M)НЕ00876477",1.0,48000.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-057,r317,,,,,UNMATCHED,
SL-0988650d78570621,TSUM,2024,,T-2495B,T-2495B,НЕ00876479,Черный,"Платье женское, черное с принт(Черный/S-M)НЕ00876479",1.0,112500.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-057,r318,,,,,UNMATCHED,
SL-10e07298df266d55,TSUM,2024,,T-2037C/3,T-2037C,НЕ00876481,зеленый,"Брюки-капри женские, зеленые с(Зеленый/M-L)НЕ00876481",1.0,26800.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-057,r319,,,,,UNMATCHED,
SL-cf8cc8ad42aa1f1c,TSUM,2024,,T-2037C/3,T-2037C,НЕ00876481,зеленый,"Брюки-капри женские, зеленые с(Зеленый/S-M)НЕ00876481",1.0,28140.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-057,r320,,,,,UNMATCHED,
SL-0b6e3f1939d57e2d,TSUM,2024,,T-2754,T-2754,НЕ00876483,Черный,"Платье женское, черное с принт(Черный/S-M)НЕ00876483",1.0,49300.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-057,r321,CV-8113ccdecf64328b,12427.0,36873.0,74.79,MATCHED,MERKUSHINA
SL-379a5904dfb9dbc4,TSUM,2024,,T-2475B/3,T-2475B,НЕ00876485,СИНИЙ,Рубашка женская свободного сил(Синий/NS)НЕ00876485,1.0,30000.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-057,r322,,,,,UNMATCHED,
SL-44970ef11ae0b37a,TSUM,2024,,T-2495A,T-2495A,НЕ00877290,СИНИЙ,"Платье женское, синее с принто(Синий/M-L)НЕ00877290",2.0,180000.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-057,r323,,,,,UNMATCHED,
SL-6261254dbaf54059,TSUM,2024,,0-2475B,0-2475B,НЕ00879845,серый,Рубашка женская свободного сил(Серый/NS)НЕ00879845,1.0,24959.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-057,r324,,,,,UNMATCHED,
SL-45fea05a04e2e3f0,TSUM,2024,,T-2756C,T-2756C,НЕ00890938,Черный,"Свитер женский, черный, из каш(Черный/S-M)НЕ00890938",2.0,105200.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-057,r325,,,,,UNMATCHED,
SL-949ab52ec0a1e81f,TSUM,2024,,T-2707,T-2707,НЕ00890939,СИНИЙ,"Жакет женский, синий, из шелко(Синий/M-L)НЕ00890939",1.0,107600.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-057,r326,,,,,UNMATCHED,
SL-854079e86ff07396,TSUM,2024,,T-2707,T-2707,НЕ00890939,СИНИЙ,"Жакет женский, синий, из шелко(Синий/S-M)НЕ00890939",1.0,107600.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-057,r327,,,,,UNMATCHED,
SL-0cc5ce98b20ca494,TSUM,2024,,T-2708,T-2708,НЕ00890943,СИНИЙ,"Брюки женские, синие, из шелко(Синий/M-L)НЕ00890943",1.0,49600.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-057,r328,,,,,UNMATCHED,
SL-15e8db630bfe6a11,TSUM,2024,,T-2708,T-2708,НЕ00890943,СИНИЙ,"Брюки женские, синие, из шелко(Синий/S-M)НЕ00890943",1.0,49600.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-057,r329,,,,,UNMATCHED,
SL-2d0d90ebec5a37c9,TSUM,2024,,T-2702,T-2702,НЕ00890944,Черный,"Платье женское, черное, из дже(Черный/M-L)НЕ00890944",1.0,66100.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-057,r330,,,,,UNMATCHED,
SL-35f2ad7c5c4ee2b8,TSUM,2024,,T-2757,T-2757,НЕ00890945,Коричневый,"Брюки женские, коричневые, из(Коричневый/M-L)НЕ00890945",1.0,61100.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-057,r331,,,,,UNMATCHED,
SL-bcaacbd6262f1b83,TSUM,2024,,T-2757,T-2757,НЕ00890945,Коричневый,"Брюки женские, коричневые, из(Коричневый/S-M)НЕ00890945",1.0,61100.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-057,r332,,,,,UNMATCHED,
SL-6596ca3b72e96a49,TSUM,2024,,T-2756D,T-2756D,НЕ00890946,фуксия,"Свитер женский, фуксия, из каш(Фуксия/S-M)НЕ00890946",1.0,61100.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-057,r333,,,,,UNMATCHED,
SL-d441b25f41338ec7,TSUM,2024,,T-1960,T-1960,НЕ00890947,РОЗОВЫЙ,"Блуза женская, розовая, из шиф(Розовый/M-L)НЕ00890947",1.0,40100.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-057,r334,CV-31d4b0b9159c30c4,12587.0,27513.0,68.61,MATCHED,ZHUKOVA
SL-ea1afa25251a6206,TSUM,2024,,T-2760,T-2760,НЕ00890956,Черный,"Юбка женская, черная, из натур(Черный/M-L)НЕ00890956",1.0,40100.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-057,r335,,,,,UNMATCHED,
SL-076a27bea3f09e37,TSUM,2024,,T-2760,T-2760,НЕ00890956,Черный,"Юбка женская, черная, из натур(Черный/S-M)НЕ00890956",3.0,120300.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-057,r336,,,,,UNMATCHED,
SL-2c1b81473d38e66b,TSUM,2024,,T-2703,T-2703,НЕ00892066,Черный,Блуза женская(Черный/XL)НЕ00892066,1.0,52500.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-057,r337,CV-bc48d74829029943,22134.83,30365.17,57.84,MATCHED,MERKUSHINA
SL-38ecce6ab554beff,TSUM,2024,,T-2846/1,T-2846,НЕ00902362,Черный,"Платье женское, черное, из хло(Черный/M-L)НЕ00902362",1.0,139130.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-057,r338,,,,,UNMATCHED,
SL-ff6cd4bcc994e0b5,TSUM,2024,,T-2941,T-2941,НЕ00902363,Черный,"Брюки женские, черные, из шелк(Черный/M-L)НЕ00902363",1.0,52174.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-057,r339,,,,,UNMATCHED,
SL-742e3af0bc47caa2,TSUM,2024,,T-2940/1,T-2940,НЕ00902365,Черный,"Жакет женский,черный, из шелка(Черный/M-L)НЕ00902365",1.0,113043.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-057,r340,,,,,UNMATCHED,
SL-cd9e52bf6d290519,TSUM,2025,,0-2596,0-2596,НЕ00849748,Черный,"Пальто женское, из шерсти, на(Черный/S-M)НЕ00849748",1.0,106825.95,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-058,r7,,,,,UNMATCHED,
SL-59ce7c2c9ce86bfb,TSUM,2025,,0-2598,0-2598,НЕ00850009,Черный,"Брюки женские, черные, из шелк(Черный/M-L)НЕ00850009",2.0,98609.7,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-058,r8,,,,,UNMATCHED,
SL-98af2e2bd9fcb844,TSUM,2025,,0-2676,0-2676,НЕ00865006,Черный,"Брюки женские, черные, из барх(Черный/M-L)НЕ00865006",1.0,52043.25,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-058,r9,,,,,UNMATCHED,
SL-3741d39927567244,TSUM,2025,,0-2816,0-2816,НЕ00866517,Черный,"Платье женское, черное, из бар(Черный/S-M)НЕ00866517",1.0,112760.55,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-058,r10,,,,,UNMATCHED,
SL-b24925cededa042c,TSUM,2025,,0-2658,0-2658,НЕ00866519,Черный,"Платье женское, черное, из бар(Черный/S-M)НЕ00866519",1.0,52137.75,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-058,r11,,,,,UNMATCHED,
SL-6af96be611be93e8,TSUM,2025,,0-2817,0-2817,НЕ00866884,БЕЛЫЙ,Блуза женская(Белый/S-M)НЕ00866884,1.0,55125.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-058,r12,,,,,UNMATCHED,
SL-cbc87c24222c1ad1,TSUM,2025,,0-2691,0-2691,НЕ00866892,Черный,"Брюки женские, черные, из барх(Черный/S-M)НЕ00866892",1.0,42068.25,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-058,r13,,,,,UNMATCHED,
SL-49c1edf8011edada,TSUM,2025,,0-2668,0-2668,НЕ00866893,Черный,"Платье женское, черное, длинно(Черный/S-M)НЕ00866893",1.0,95413.5,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-058,r14,,,,,UNMATCHED,
SL-80385c49a7314255,TSUM,2025,,T-2540,T-2540,НЕ00876450,Черный,"Блуза женская, черная с принто(Черный/M-L)НЕ00876450",1.0,82740.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-058,r15,,,,,UNMATCHED,
SL-6b30aadbc1dc0da3,TSUM,2025,,T-2751,T-2751,НЕ00876451,СИНИЙ,"Юбка женская, синяя с принтом(Синий/S-M)НЕ00876451",1.0,28140.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-058,r16,,,,,UNMATCHED,
SL-1c015957da67d62f,TSUM,2025,,T-2573A/1,T-2573A,НЕ00876456,БЕЛЫЙ,"Шорты женские, белые с принтом(Белый/M-L)НЕ00876456",1.0,19740.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-058,r17,,,,,UNMATCHED,
SL-cf416c0f7ad55f32,TSUM,2025,,T-2753,T-2753,НЕ00876459,СИНИЙ,"Блуза женская, синяя с принтом(Синий/M-L)НЕ00876459",1.0,61740.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-058,r18,,,,,UNMATCHED,
SL-c9cce3a4590a86fd,TSUM,2025,,T-2560B/3,T-2560B,НЕ00876467,зеленый,"Пальто-халат женское, зеленое(Зеленый/M-L)НЕ00876467",1.0,53340.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-058,r19,,,,,UNMATCHED,
SL-80452944f9e17d08,TSUM,2025,,T-2547,T-2547,НЕ00876468,Черный,"Брюки женские, черные с принто(Черный/M-L)НЕ00876468",1.0,50400.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-058,r20,,,,,UNMATCHED,
SL-1442f0383e2562e4,TSUM,2025,,T-2541,T-2541,НЕ00876469,Черный,"Брюки женские, черные с принто(Черный/M-L)НЕ00876469",1.0,50400.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-058,r21,CV-6452e36061ecce6a,14130.0,36270.0,71.96,MATCHED,ZHUKOVA
SL-8e78cc79799e1185,TSUM,2025,,T-2750B/1,T-2750B,НЕ00876478,Черный,"Блуза-топ женская, черная, из(Черный/S-M)НЕ00876478",2.0,42000.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-058,r22,CV-98101a4547510f16,5350.27,31299.45,74.52,MATCHED,MERKUSHINA
SL-b03d208c195bbcfc,TSUM,2025,,T-2037C/3,T-2037C,НЕ00876481,зеленый,"Брюки-капри женские, зеленые с(Зеленый/L)НЕ00876481",1.0,28140.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-058,r23,,,,,UNMATCHED,
SL-5fdbbaf47b12b968,TSUM,2025,,T-2546,T-2546,НЕ00876484,Черный,"Пальто-халат женское, черное с(Черный/M-L)НЕ00876484",1.0,82740.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-058,r24,,,,,UNMATCHED,
SL-d57d6a10a2ad3ea2,TSUM,2025,,T-2495A,T-2495A,НЕ00877290,СИНИЙ,"Платье женское, синее с принто(Синий/L)НЕ00877290",1.0,94500.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-058,r25,,,,,UNMATCHED,
SL-c0ad5760b6d01206,TSUM,2025,,T-1960/1,T-1960,НЕ00890940,Черный,"Блуза женская, черная, из шифо(Черный/M-L)НЕ00890940",2.0,84210.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-058,r26,CV-31d4b0b9159c30c4,12587.0,59036.0,70.11,MATCHED,ZHUKOVA
SL-8d4e7407c84c6653,TSUM,2025,,T-1960/1,T-1960,НЕ00890940,Черный,"Блуза женская, черная, из шифо(Черный/XL)НЕ00890940",1.0,42105.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-058,r27,CV-31d4b0b9159c30c4,12587.0,29518.0,70.11,MATCHED,ZHUKOVA
SL-b786d5dc06c8f380,TSUM,2025,,T-2758,T-2758,НЕ00890941,Черный,"Юбка женская, черная, из шелка(Черный/M-L)НЕ00890941",2.0,104160.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-058,r28,,,,,UNMATCHED,
SL-29d8bf02e7d45998,TSUM,2025,,T-2758,T-2758,НЕ00890941,Черный,"Юбка женская, черная, из шелка(Черный/S-M)НЕ00890941",2.0,104160.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-058,r29,,,,,UNMATCHED,
SL-242ee8afe3d8f8e5,TSUM,2025,,T-2702,T-2702,НЕ00890944,Черный,"Платье женское, черное, из дже(Черный/S-M)НЕ00890944",1.0,69405.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-058,r30,,,,,UNMATCHED,
