cost_version_id,canonical_sku,article_raw,name,direction,color,size,qty,material_cost,labor_cost,unit_cost_rub,order_cost_rub,cost_date,cost_year,owner_file,channel_hint,collection,completeness,source_file_id,source_sheet,source_row_id
CV-c0f2ae27ef7a4636,0-3225,0-3225,БРЮКИ,МД ТИРАЖ,БЕЛ/ЧЕРН,,2.0,3105.0,4500.0,7605.0,15210.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r3213
CV-e3c734c6e5caf7d0,0-3267A,0-3267А,ПАЛАНТИН,МД КАП 25,С КРУЖ,,2.0,,3000.0,3000.0,6000.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r3221
CV-379b3822a08dafaf,0-3257,0-3257,ЮБКА,МД ТИРАЖ,Ч/БЕЛ,,2.0,,3800.0,3800.0,7600.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r3229
CV-165cbc421c278320,0-3211,0-3211,ПАЛЬТО,МД ТИРАЖ,БЕЖ,,1.0,,12000.0,12000.0,12000.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r3237
CV-ee85f566a5f84b0f,0-3225,0-3225,БРЮКИ,МД ТИРАЖ,ЧЕРН,,2.0,7375.0,4500.0,11875.0,23750.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r3245
CV-422c3b225469d6ff,"0-3231A,B","0-3231А,В",куртка,МД ТИРАЖ,"сер,ФИОЛЕТ",,2.0,10887.0,24375.0,35262.0,70524.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r3253
CV-6058618f5783e3b5,TOП,ТОП,ТОП,МД ЗАКАЗ,БЕЛЫЙ,,1.0,,2900.0,2900.0,2900.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r3261
CV-2a6e3df79cdffc7f,"0-3224A,B","0-3224А,В",ЖАКЕТ,МД ТИРАЖ,"БЕЛ,СЕР",,2.0,7828.0,12350.0,20178.0,40356.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r3269
CV-07966682aca10431,"0-3257A,B","0-3257А,В",ЮБКА,МД ТИРАЖ,"БЕЛ,СЕР",М,2.0,6524.0,10200.0,16724.0,33448.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r3277
CV-6a638e2c8c57b046,"0-3224C,Д","0-3224С,Д",ЖАКЕТ,МД ТИРАЖ,Ч/БЕЛ,,2.0,12326.0,12012.5,24338.5,48677.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r3285
CV-31d4b0b9159c30c4,T-1960,Т-1960/1,БЛУЗА,ИМ ЗАКАЗ,ЧЕРН,,3.0,2387.0,10200.0,12587.0,37761.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r3293
CV-15460c1262483d69,0-1178,0-1178,ПАЛЬТО,ИМ ЗАКАЗ,ЧЕРН,,1.0,1763.0,12050.0,13813.0,13813.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r3301
CV-da491f4dfb46756e,0-1486,0-1486,ЮБКА,ИМ ЗАКАЗ,ЧЕРН,,1.0,8165.0,15300.0,23465.0,23465.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r3309
CV-0fbbc3ff5fc17764,0-1178,0-1178,ПАЛЬТО,ПЛОЩАДКИ,ЧЕРН,,3.0,1867.0,12350.0,14217.0,42651.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r3317
CV-3dd219aa1da8e3b0,0-3063,0-3063,БРЮКИ,ПЛОЩАДКИ,ЧЕРН,М,3.0,1119.0,3500.0,4619.0,13857.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r3325
CV-b68041018ab495ef,0-3052,0-3052,ЮБКА,ПЛОЩАДКИ,ЧЕРН,L/XL,2.0,1403.0,5350.0,6753.0,13506.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r3333
CV-b5de128b4da3241b,0-3063,0-3063,БРЮКИ,ПЛОЩАДКИ,ЧЕРН,L,3.0,1119.0,3500.0,4619.0,13857.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r3341
CV-3d8b4400333ef353,"43-12,4311","43-12,4311",ЛЕКАЛА,МД КУТЮР,КОПИИ,,1.0,,3300.0,3300.0,3300.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r3349
CV-99e2c16095a9a042,0-3200,0-3200,ПАЛЬТО,МД ТИРАЖ,ЧЕРН,,1.0,58622.0,23700.0,82322.0,82322.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r3357
CV-976ffce0081f2110,39-09,39-09,ПЛАТЬЕ,МД КУТЮР,ЛЕКАЛА,,1.0,,2100.0,2100.0,2100.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r3365
CV-8003ea70c6d3687a,39-17,39-17,ПЛАТЬЕ,МД КУТЮР,ЛЕКАЛА,,1.0,,2100.0,2100.0,2100.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r3373
CV-976e97bc0a668af7,39-22,39-22,ПЛАТЬЕ,МД КУТЮР,ЛЕКАЛА,,1.0,,2800.0,2800.0,2800.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r3381
CV-29667e43e24ebf53,39-27,39-27,КЕЙП,МД КУТЮР,ЛЕКАЛА,,1.0,,2200.0,2200.0,2200.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r3389
CV-df5bdcf3b205586e,39-07,39-07,ПЛАТЬЕ,МД КУТЮР,ЛЕКАЛА,,1.0,,2200.0,2200.0,2200.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r3397
CV-9655773804534686,39-02,39-02,ПЛАТЬЕ,МД КУТЮР,ЛЕКАЛА,,1.0,,3050.0,3050.0,3050.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r3405
CV-756b3e49599470b4,0-3199,0-3199,ПАЛЬТО,МД КАПСУЛА,ЗОЛОТО,,1.0,138177.0,19500.0,157677.0,157677.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r3413
CV-90287a922ff9b9ec,0-3189,0-3189,ДУБЛЕНКА,МД ТИРАЖ,РЫЖАЯ,,1.0,81276.0,12000.0,93276.0,93276.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r3421
CV-47d18bdb2112700e,24A,24А,ПАЛАНТИН,МД ТИРАЖ,ЧЕРНЫЙ,,1.0,25739.0,3450.0,29189.0,29189.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r3429
CV-16ecfb6a13c1881e,0-3152,0-3152,КАФТАН,МД ТИРАЖ,ФУКСИЯ,ГОРОХ,2.0,4486.0,5000.0,9486.0,18972.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r3437
CV-35ebf3f3714db61a,0-2548,0-2548,КАФТАН,МД ТИРАЖ,"ЧЕРН,СЕР,ФУКСИЯ",,3.0,6998.0,9150.0,16148.0,48444.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r3445
CV-9479f399927c6bd6,0-1559,0-1559,КЕЙП,МД ТИРАЖ,"ЖЕЛТ,РОЗОВЫЙ",,2.0,7730.0,6000.0,13730.0,27460.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r3453
CV-4e298aa909be8491,0-2855,0-2855,КАФТАН,МД ТИРАЖ,"ЧЕРН,СИН",,2.0,10513.0,12125.0,22638.0,45276.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r3461
CV-23d3656ee7058a53,40-21,40-21,ПЛАТЬЕ,МД КУТЮР,ЛЕКАЛА,,1.0,,1900.0,1900.0,1900.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r3469
CV-cf3e61e1aeb0878d,40-22,40-22,ПЛАТЬЕ,МД КУТЮР,ЛЕКАЛА,,1.0,,1800.0,1800.0,1800.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r3477
CV-523ff70bee2cff67,40-7,40-7,ПЛАТЬЕ,МД КУТЮР,ЛЕКАЛА,,1.0,,1900.0,1900.0,1900.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r3485
CV-f24e3eb512d9436a,40-12,40-12,ПЛАТЬЕ,МД КУТЮР,ЛЕКАЛА,,1.0,,2300.0,2300.0,2300.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r3493
CV-c2484d93dc1693df,40-13,40-13,ПЛАТЬЕ,МД КУТЮР,ЛЕКАЛА,,1.0,,2300.0,2300.0,2300.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r3501
CV-86d30d6bba9a04d7,40-08,40-08,"ПЛАТЬЕ,КЕЙП",МД КУТЮР,ЛЕКАЛА,,1.0,,2800.0,2800.0,2800.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r3509
CV-ee4179cc0d4bdc54,40-05,40-05,КОСТЮМ,МД КУТЮР,ЛЕКАЛА,,1.0,,2700.0,2700.0,2700.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r3517
CV-1a87bc946a2e115a,40-06,40-06,КОСТЮМ,МД КУТЮР,ЛЕКАЛА,,1.0,,2800.0,2800.0,2800.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r3525
CV-f873cc9dcce72cc2,0-2894,0-2894,ПЛАТЬЕ,МД ТИРАЖ,,,4.0,5299.0,16500.0,21799.0,87196.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r3533
CV-84b89aba010e43c2,0-2885,0-2885,КИМОНО,МД ТИРАЖ,,,3.0,,10200.0,10200.0,30600.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r3541
CV-30ef0207adf73d05,0-3134,0-3134,ШОРТЫ,МД ТИРАЖ,,,3.0,1080.0,2950.0,4030.0,12090.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r3549
CV-d557dc9f1db329a6,0-2854,0-2854,КЕЙП,МД ТИРАЖ,,,1.0,5875.0,6800.0,12675.0,12675.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r3557
CV-919b7a239fa43a8c,0-3064A,0-3064А,Н/ПЛАТЬЕ,МД ТИРАЖ,,,1.0,3570.0,4000.0,7570.0,7570.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r3565
CV-757b746df7ec9dda,47-27,47-27,ПЛАТЬЕ,МД КУТЮР,,,1.0,35502.0,54822.0,90324.0,90324.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r3573
CV-66c74bdc512661c1,47-30,47-30,ЮБКА,МД КУТЮР,ЧЕРНЫЙ,,1.0,2602.0,9800.0,12402.0,12402.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r3581
CV-000ee854ba71635c,47-30,47-30,ЖАКЕТ,МД КУТЮР,,,1.0,,14700.0,14700.0,14700.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r3589
CV-04d208cd441d74f6,47-24,47-24,ПЛАТЬЕ,МД КУТЮР,,,1.0,16871.0,33223.0,50094.0,50094.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r3597
CV-9adfa39be387cbfb,47-24,47-24,БАЛЕРО,МД КУТЮР,,,1.0,,700.0,700.0,700.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r3605
CV-7a8032f6ea573f50,47-28,47-28,КОМБЕНИЗОН,МД КУТЮР,ЧЕРНЫЙ,,1.0,4637.0,41700.0,46337.0,46337.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r3613
CV-6220069d93f6eeeb,47-28,47-28,ЮБКА,МД КУТЮР,,,1.0,26164.0,34100.0,60264.0,60264.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r3621
CV-17e056ee108b2b07,47-29,47-29,ПЛАТЬЕ,МД КУТЮР,,,1.0,,41954.0,41954.0,41954.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r3629
CV-151f15c5aff9eb81,0-3200,0-3200,ПАЛЬТО,МД ЗАКАЗ,,,1.0,58622.0,20025.0,78647.0,78647.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r3637
CV-bd29fd8bf51ca74b,0-2779A,0-2779А,КЕЙП,МД ТИРАЖ,,,1.0,17857.0,23100.0,40957.0,40957.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r3645
CV-7c4df14c154b9ca9,47-14,47-14,ПЛАТЬЕ,МД КУТЮР,,,1.0,22054.0,57800.0,79854.0,79854.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r3653
CV-8588933e4687d3fc,0-3200,0-3200,ПАЛЬТО,МД ЗАКАЗ,,,1.0,,16000.0,16000.0,16000.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r3661
CV-b501c8d759605e93,0-2075B,0-2075В,КЕЙП,МД ТИРАЖ,СОБОЛЬ,,1.0,,3000.0,3000.0,3000.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r3669
CV-fa11dc266c20a6cc,0-3250,0-3250,ЮБКА,МД КАПСУЛА НГ,ПАЙЕТКИ,S,1.0,6576.0,15250.0,21826.0,21826.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r3677
CV-a32f8b041ecb8bec,0-3251,0-3251,ТОП,МД КАПСУЛА НГ,ПАЙЕТКИ,S,1.0,2834.0,11946.0,14780.0,14780.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r3685
CV-1f1e952e7398e9cc,0-3296,0-3296,ПЛАТЬЕ,ИМ 26,БАРХАТ,S,2.0,1843.0,12250.0,14093.0,28186.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r3693
CV-49e262ff753c99a0,0-3286,0-3286,БРЮКИ,МД КАПСУЛА НГ,ЧЕРНЫЙ,,1.0,1448.0,23150.0,24598.0,24598.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r3701
CV-6d692d8900bcc90c,0-3294,0-3294,ПЛАТЬЕ,ИМ 26,ЧЕРНЫЙ,S  L,2.0,3014.0,12875.0,15889.0,31778.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r3709
CV-42c2a2e6e3942a24,0-3293,0-3293,ПЛАТЬЕ,МД КАПСУЛА НГ,ЧЕРН,S,1.0,,0.0,0.0,0.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r3717
CV-2676048f13251251,0-3293A,0-3293А,ПЛАТЬЕ,МД КАПСУЛА НГ,СЕРЕБРО,S,1.0,5191.0,24225.0,29416.0,29416.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r3725
CV-ac149169c86a0d9d,0-3284,0-3284,КОРСЕТ,МД КАПСУЛА НГ,ЧЕРНЫЙ,S,1.0,3658.0,17600.0,21258.0,21258.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r3733
CV-38de888754b4c03f,0-3241,0-3241,БАЛЕРО,МД КАПСУЛА НГ,СЕРЫЙ,S,1.0,21877.0,11775.0,33652.0,33652.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r3741
CV-76ebc147fa232a12,"0-3305,A,B","0-3305,А,В",ПЛАТЬЕ,ИМ КАПСУЛА,ТРИКОТАЖ,S,3.0,4057.0,18750.0,22807.0,68421.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r3749
CV-5084b9d33567388b,0-3245,0-3245,ПЛАТЬЕ,МД КАПСУЛА 25,БЕЖ,S,1.0,3590.0,30500.0,34090.0,34090.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r3757
CV-ce4b08ec198a8801,0-3281,0-3281,ПЛАТЬЕ,МД КАПСУЛА 26,БАРХАТ,S,1.0,19777.0,34400.0,54177.0,54177.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r3765
CV-ac0d0753eb2affb5,0-3283,0-3283,ПЛАТЬЕ,МД КАПСУЛУ НГ,ЧЕРНЫЙ,S,1.0,,42140.0,42140.0,42140.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r3773
CV-59b10133a5892cdd,0-3307,0-3307,ПЛАТЬЕ,ИМ КАПСУЛА,ЧЕРНЫЙ,S,1.0,3475.0,19300.0,22775.0,22775.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r3781
CV-f3ec94c610120e4d,0-3307A,0-3307А,ПЛАТЬЕ,ИМ КАПСУЛА,ЧЕРНЫЙ,S,1.0,3044.0,14100.0,17144.0,17144.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r3789
CV-977bffb9c877e16e,0-3252,0-3252,ПЛАТЬЕ,МД КАПСУЛА 25,СИНИЙ,S,1.0,10427.0,33150.0,43577.0,43577.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r3797
CV-6e46747f8fee7a35,0-3253,0-3253,ПАЛАНТИН,МД КАПСУЛА 26,СИНИЙ,,1.0,5727.0,3400.0,9127.0,9127.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r3805
CV-b50b2ff9317b842a,0-3280,0-3280,ПЛАТЬЕ,МД КАПСУЛА 27,ЧЕРНЫЙ,S,1.0,14127.0,29850.0,43977.0,43977.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r3813
CV-191d997166eedcdc,0-2779A,0-2779А,КЕЙП,МД ТИРАЖ,ЧЕРНЫЙ,,1.0,17857.0,17600.0,35457.0,35457.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r3821
CV-629085785bad7857,0-3062,0-3062,ПЛАТЬЕ-ТОП,ИМ ЗАКАЗ,КАПЛИ,S,1.0,3127.0,5400.0,8527.0,8527.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r3829
CV-cddfe5c747d64e6d,0-2027F,0-2027F,КАФТАН,ИМ ЗАКАЗ,БЕЛЫЙ,,1.0,4605.0,7125.0,11730.0,11730.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r3837
CV-0a97df79110a2260,0-2027F,0-2027F/1,Н/ПЛАТЬЕ,ИМ ЗАКАЗ,БЕЛЫЙ,,1.0,1855.0,6125.0,7980.0,7980.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r3845
CV-f1b5c61f2d9c240b,0-3242,0-3242,КЕЙП,МД КАПСУЛА НГ,"СЕРЫЙ,РОЗОВЫЙ",,2.0,45963.0,11012.5,56975.5,113951.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r3853
CV-6b78f220f77f0807,0-3162,0-3162,КИМОНО,МД ЗАКАЗ,ЧЕРНЫЙ,,1.0,6187.0,9700.0,15887.0,15887.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r3861
CV-3241ea01bc379598,0-3282,0-3282,ПЛАТЬЕ,МД КАПСУЛА НГ,ЧЕРНЫЙ,,1.0,13183.0,24450.0,37633.0,37633.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r3869
CV-1688ea09b574b026,0-3300,0-3300,БЛУЗА,МД КАПСУЛА НГ,ЧЕРНЫЙ,,1.0,677.0,7700.0,8377.0,8377.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r3877
CV-92174e70cdef4aae,0-3301,0-3301,ЮБКА,МД КАПСУЛА НГ,ЧЕРНЫЙ,,1.0,4368.0,20900.0,25268.0,25268.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r3885
CV-49cc9b053627e231,0-3297,0-3297,ПЛАТЬЕ,МД КАПСУЛА НГ,ЧЕРНЫЙ,,1.0,,21650.0,21650.0,21650.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r3893
CV-593b3d47119b80de,0-3303,0-3303,ПЛАТЬЕ,МД КАПСУЛА НГ,Т СИНИЙ,,1.0,16960.0,31000.0,47960.0,47960.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r3901
CV-4c8ed347b498d1fb,0-3296,0-3296,ПЛАТЬЕ,ИМ КАПСУЛА НГ,ЛКЕАЛА,S  L,2.0,,1400.0,1400.0,2800.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r3925
CV-c02ba8acb3168246,0-3242,0-3242,КЕЙП,МД КАПСУЛА НГ,ЛКЕАЛА,F/S,1.0,,1000.0,1000.0,1000.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r3933
CV-e29aeb1989db830a,0-3250,0-3250,ЮБКА,МД КАПСУЛА НГ,ЛКЕАЛА,S,1.0,,1200.0,1200.0,1200.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r3941
CV-44f48f31452f4026,0-3251,0-3251,БЛУЗА,МД КАПСУЛА НГ,ЛКЕАЛА,S,1.0,,1200.0,1200.0,1200.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r3949
CV-acf469f9861d32f9,0-3060,0-3060,ЮБКА,ИМ ЗАКАЗ,ЧЕРНЫЙ,L,1.0,985.0,5350.0,6335.0,6335.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r3957
CV-04f8653a6957a3df,0-3249,0-3249,ПЛАТЬЕ,МД КАПСУЛА НГ,ЧЕРНЫЙ,М,1.0,3368.0,32300.0,35668.0,35668.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r3965
CV-15e854b20878f80c,0-3285,0-3285,ПЛАТЬЕ,МД КАПСУЛА НГ,СЕРЕБРО,S,1.0,2713.0,15425.0,18138.0,18138.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r3973
CV-399f404c0af22f4a,0-3286,0-3286,ЮБКА-БРЮКИ,МД ТИРАЖ,ЧЕРНЫЙ,S,2.0,1448.0,7575.0,9023.0,18046.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r3981
CV-48a1f717dc9e0bd5,0-3314A,0-3314А,ПАЛЬТО,МД ТИРАЖ,ЧЕРНЫЙ,L,1.0,30817.0,20700.0,51517.0,51517.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r3989
CV-fea3f76056d85bc9,0-3045,0-3045,КОЛЬЕ,СОБСТВЕННИК,ЧЕРН,,1.0,783.0,24450.0,25233.0,25233.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r3997
CV-40ffde891bcef86e,0-2560,0-2560,КИМОНО,МД ЗАКАЗ ЮЛИЯ,ЧЕРН,,1.0,8230.0,8575.0,16805.0,16805.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r4005
CV-538a1a58678de878,0-3247,0-3247,РУБАШКА,МД КАПСУЛПА НГ,ЛОШАДКИ,F/S,1.0,8303.0,11700.0,20003.0,20003.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r4013
CV-d41a1f76d671caef,0-3281,0-3281,ПЛАТЬЕ,МД КАПСУЛПА НГ,ЛЕКАЛА,,1.0,,2300.0,2300.0,2300.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r4021
CV-af22b0aa06948fec,0-3300,0-3300,БЛУЗА,МД КАПСУЛПА НГ,ЛЕКАЛА,,1.0,,900.0,900.0,900.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r4029
CV-2125db95139bdcdf,0-3280,0-3280,ПЛАТЬЕ,МД КАПСУЛПА НГ,ЛЕКАЛА,,1.0,,2500.0,2500.0,2500.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r4037
CV-e671d5d45bec822e,0-3245,0-3245,ПЛАТЬЕ,МД КАПСУЛПА НГ,ЛЕКАЛА,,1.0,,2300.0,2300.0,2300.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r4045
CV-b2a45547546f44e3,0-3241,0-3241,ФИГАРО,МД КАПСУЛПА НГ,ЛЕКАЛА,,1.0,,900.0,900.0,900.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r4053
CV-2e91fd50b2230317,0-3294,0-3294,ПЛАТЬЕ,МД КАПСУЛПА НГ,ЛЕКАЛА,,1.0,,2300.0,2300.0,2300.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r4061
CV-1f2eab1984eefaa3,0-3307A,0-3307А,ПЛАТЬЕ,МД КАПСУЛПА НГ,ЛЕКАЛА,,1.0,,2000.0,2000.0,2000.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r4069
CV-707f6748c669b557,0-3293A,0-3293А,ПЛАТЬЕ,МД КАПСУЛПА НГ,ЛЕКАЛА,,1.0,,2200.0,2200.0,2200.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r4077
CV-9e16704dae7af1bc,0-3305,0-3305,ПЛАТЬЕ,МД КАПСУЛПА НГ,ЛЕКАЛА,,1.0,,2100.0,2100.0,2100.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r4085
CV-671f521cca9f332b,ЮЛИЯ,ЮЛИЯ,ПАЛЬТО,МД ЗАКАЗ,ЧЕРНЫЙ,,1.0,,21500.0,21500.0,21500.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r4109
CV-95f9a7e4ed83f4f8,0-3284,0-3284,КОРСЕТ,КАПСУЛА МД НГ,ЛЕКАЛА,,1.0,,1000.0,1000.0,1000.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r4117
CV-dbfaca0acd3cefe0,0-3282,0-3282,ПЛАТЬЕ,КАПСУЛА МД НГ,ЛЕКАЛА,,1.0,,1900.0,1900.0,1900.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r4125
CV-9d880fb3155f5d33,0-3307,0-3307,ПЛАТЬЕ,КАПСУЛА МД НГ,ЛЕКАЛА,,1.0,,2100.0,2100.0,2100.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r4133
CV-4597a393a31486b5,0-3285,0-3285,ПЛАТЬЕ,КАПСУЛА МД НГ,ЛЕКАЛА,,1.0,,2200.0,2200.0,2200.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r4141
CV-a0308416b05b970f,0-3283,0-3283,ПЛАТЬЕ,КАПСУЛА МД НГ,ЛЕКАЛА,,1.0,,2100.0,2100.0,2100.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r4149
CV-ebafa960249dd2da,0-3286,0-3286,БРЮКИ,КАПСУЛА МД НГ,ЛЕКАЛА,,1.0,,1700.0,1700.0,1700.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r4157
CV-f0a19562d572bcbd,0-3301,0-3301,ЮБКА,КАПСУЛА МД НГ,ЛЕКАЛА,,1.0,,1100.0,1100.0,1100.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r4165
CV-f77c67785493f511,0-3252,0-3252,ПЛАТЬЕ,КАПСУЛА МД НГ,ЛЕКАЛА,,1.0,,2200.0,2200.0,2200.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r4173
CV-61e4b07b67d346fd,0-3251,0-3251,ТОП,МД ЗАКАЗ,СЕРЕБРО,,1.0,,16700.0,16700.0,16700.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r4181
CV-410159c29af80e36,0-963,0-963,РУКАВА,МД ЗАКАЗ,ЭКОКОЖА,,1.0,643.0,2950.0,3593.0,3593.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r4189
CV-a391118ebd12e91d,0-3247,0-3247,РУБАШКА,МД ТИРАЖ,ШЕЛК ЛОШАДКИ,,2.0,8303.0,9400.0,17703.0,35406.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r4197
CV-c95f5cdaa7a72d05,0-3297,0-3297,ПЛАТЬЕ,МД ТИРАЖ,ЧЕРНЫЙ,,2.0,,6000.0,6000.0,12000.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r4205
CV-337a8ec56c981317,0-3286,0-3286,БРЮКИ,МД ЗАКАЗ,ЧЕРНЫЙ,,2.0,1448.0,7575.0,9023.0,18046.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r4213
CV-4f030daef9e64edd,0-3297,0-3297,ПЛАТЬЕ,СОБСТВЕННИК,ЧЕРНЫЙ,,1.0,,23000.0,23000.0,23000.0,,2025,ZHUKOVA,,,FULL,FILE-081,2025,r4221
