canonical_sku,name,class,priority,stock_qty_end,stock_im_qty,stock_tsum_qty,stock_b2b_qty,warehouses,sales_qty,sales_revenue_rub,sales_lines_n,sales_channels,im_sales_qty,im_sales_rev_rub,tsum_sales_qty,tsum_sales_rev_rub,b2b_sales_qty,sellthrough_proxy,align_flags,do_not_auto_accept,so_t
0-2487B,"Пальто-халат женское, черное с принтом ""девочки"", из батиста, с отделкой ""лампас"", длинное",STOCK_AND_SALES,LOW,1.0,1.0,0.0,0.0,Склад ИМ|Склад оптовых продаж,1.0,114532.0,1,TSUM,0.0,0.0,1.0,114532.0,0.0,0.5,IM_STOCK_SOLD_ELSEWHERE,YES,N
0-2487C,"Пальто-халат женское, черное с принтом ""Y, грибы"", из шелка, с отделкой кайма",SALES_NO_STOCK,LOW,0.0,0.0,0.0,0.0,Склад ИМ|Склад оптовых продаж,1.0,177300.0,2,IM,1.0,177300.0,0.0,0.0,0.0,1.0,,YES,N
0-2488,"Брюки женские, синие с принтом ""белые Y и грибочки"", из денима",STOCK_AND_SALES,MED,8.0,5.0,0.0,0.0,Остатки ЦУМ|Подарки|Салон (Лена М.)|Склад ИМ|Склад оптовых продаж,3.0,150520.0,5,IM,3.0,150520.0,0.0,0.0,0.0,0.2727,IM_ALIGNED,YES,N
0-2489,"Куртка женская, синяя, из денима с принтом Грибочки",STOCK_AND_SALES,LOW,1.0,0.0,0.0,0.0,Остатки ЦУМ|Подарки|Салон (Лена М.)|Склад ИМ|Склад оптовых продаж,2.0,336490.0,2,IM|TSUM,1.0,159390.0,1.0,177100.0,0.0,0.6667,,YES,N
0-2490,"Юбка женская, синяя с принтом ""белые Y и грибочки"", из денима",STOCK_AND_SALES,MED,6.0,4.0,0.0,0.0,Остатки ЦУМ|Подарки|Салон (Лена М.)|Склад ИМ|Склад оптовых продаж,2.0,88711.0,2,IM|TSUM,1.0,42021.0,1.0,46690.0,0.0,0.25,IM_ALIGNED,YES,N
0-2491,,SALES_NO_STOCK,LOW,0.0,0.0,0.0,0.0,,1.0,53326.0,1,TSUM,0.0,0.0,1.0,53326.0,0.0,1.0,,YES,N
0-2492,"Платье женское, черное с 3D принтом ""Y"", из шелка, длинное",STOCK_AND_SALES,LOW,3.0,0.0,0.0,0.0,Остатки ЦУМ|Салон (Лена М.)|Склад ИМ|Склад оптовых продаж,2.0,342765.57,2,TSUM,0.0,0.0,2.0,342765.57,0.0,0.4,,YES,N
0-2493,"Платье женское, белое с принтом ""оранжево-черные Y"", из батиста, с широкими бретелями-завязками",STOCK_AND_SALES,LOW,1.0,0.0,0.0,0.0,Aldo Coppola|Остатки ЦУМ|Подарки|Салон (Лена М.)|Склад ИМ|Склад оптовых продаж,7.0,521695.99,6,B2B|IM|TSUM,1.0,54050.0,5.0,457645.99,1.0,0.875,,YES,N
0-2493A,"Платье женское, белое с принтом ""серо-черные Y"", из батиста, с широкими бретелями-завязками",STOCK_AND_SALES,LOW,2.0,0.0,0.0,1.0,Остатки ЦУМ|Подарки|Салон (Лена М.)|Склад ИМ|Склад оптовых продаж,3.0,30000.0,2,B2B,0.0,0.0,0.0,0.0,3.0,0.6,,YES,N
0-2494,"Платье женское, белое с принтом ""оранжево-черные Y"", из батиста, с поясом",STOCK_AND_SALES,LOW,3.0,0.0,0.0,1.0,Aldo Coppola|Остатки ЦУМ|Подарки|Салон (Лена М.)|Склад ИМ|Склад оптовых продаж,2.0,130240.0,2,B2B|IM,1.0,72740.0,0.0,0.0,1.0,0.4,,YES,N
0-2494A,"Платье женское, чёрное с принтом ""белые Y"", из батиста, с отделкой ""лампас"" на рукавах, с поясом",STOCK_NO_SALES,MED,1.0,0.0,0.0,0.0,Остатки ЦУМ|Салон (Лена М.)|Склад ИМ|Склад оптовых продаж,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,,YES,N
0-2495,"Платье женское, чёрное с принтом ""хаотичные буквы Y"", из шёлка, длинное",STOCK_NO_SALES,MED,2.0,1.0,0.0,0.0,Остатки ЦУМ|Салон (Лена М.)|Склад ИМ|Склад оптовых продаж,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,IM_DEAD_CANDIDATE,YES,N
0-2496,"Платье женское, белое с принтом ""черные Y и девочки"", из батиста, с открытыми плечами",SALES_NO_STOCK,LOW,0.0,0.0,0.0,0.0,Aldo Coppola|Остатки ЦУМ|Подарки|Склад ИМ|Склад оптовых продаж,6.0,60000.05,2,B2B,0.0,0.0,0.0,0.0,6.0,1.0,,YES,N
0-2497,"Платье женское, белое с принтом ""черные Y и девочки"", из батиста, с длинными рукавами и поясом",STOCK_AND_SALES,LOW,2.0,0.0,0.0,2.0,Остатки ЦУМ|Подарки|Склад ИМ|Склад оптовых продаж,7.0,70000.04,4,B2B,0.0,0.0,0.0,0.0,7.0,0.7778,,YES,N
0-2498,"Платье женское, розовое с принтом ""пион"", из штапеля, без рукавов",STOCK_AND_SALES,LOW,3.0,3.0,0.0,0.0,Остатки ЦУМ|Подарки|Склад ИМ|Склад оптовых продаж|Склад производства (Захарова),1.0,7000.0,5,B2B|IM,0.0,0.0,0.0,0.0,1.0,0.25,IM_STOCK_SOLD_ELSEWHERE,YES,N
0-2499,"Платье женское, розовое с принтом ""пион"", из батиста, приталенного силуэта",STOCK_AND_SALES,LOW,1.0,1.0,0.0,0.0,Остатки ЦУМ|Склад ИМ|Склад оптовых продаж,5.0,306037.0,4,B2B|TSUM,0.0,0.0,4.0,296037.0,1.0,0.8333,IM_STOCK_SOLD_ELSEWHERE,YES,N
0-2500,"Платье-кафтан женское, серое с большим цветком, из штапеля, рукав декорирован пайетками",SALES_NO_STOCK,LOW,0.0,0.0,0.0,0.0,Остатки ЦУМ|Подарки|Склад ИМ|Склад оптовых продаж|Склад производства (Жукова),5.0,206080.0,7,IM,5.0,206080.0,0.0,0.0,0.0,1.0,,YES,N
0-2502,"Юбка женская, черная с принтом ""девочки"", из шёлка, c отделкой ""лампас""",SALES_NO_STOCK,LOW,0.0,0.0,0.0,0.0,Остатки ЦУМ|Склад ИМ,1.0,30130.0,2,IM,1.0,30130.0,0.0,0.0,0.0,1.0,,YES,N
0-2503,"Юбка женская, черная с принтом ""девочки"", из хлопка, с лампасами ""YANINA""",STOCK_AND_SALES,LOW,2.0,0.0,0.0,0.0,Остатки ЦУМ|Подарки|Склад ИМ|Склад оптовых продаж,3.0,126546.0,5,IM,3.0,126546.0,0.0,0.0,0.0,0.6,,YES,N
0-2504,"Юбка женская, серая с принтом ""пион"", из батиста",STOCK_NO_SALES,MED,2.0,2.0,0.0,0.0,Остатки ЦУМ|Подарки|Склад ИМ|Склад оптовых продаж,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,IM_DEAD_CANDIDATE,YES,N
0-2506,"Шорты женские удлиненные, черные, из стрейч бархата",SALES_NO_STOCK,LOW,0.0,0.0,0.0,0.0,Склад ИМ,1.0,3500.0,1,IM,1.0,3500.0,0.0,0.0,0.0,1.0,,YES,N
0-2511A,"Футболка женская, розовая с принтом ""Y"", из трикотажа",SALES_NO_STOCK,LOW,0.0,0.0,0.0,0.0,Подарки|Склад ИМ|Склад оптовых продаж,1.0,10304.0,2,IM,1.0,10304.0,0.0,0.0,0.0,1.0,,YES,N
0-2512,"Юбка женская, черная, из пайеточной ткани, длина мини",SALES_NO_STOCK,LOW,0.0,0.0,0.0,0.0,Склад ИМ,1.0,18850.0,1,IM,1.0,18850.0,0.0,0.0,0.0,1.0,,YES,N
0-2514,"Брюки женские, белые, из шифона",SALES_NO_STOCK,LOW,0.0,0.0,0.0,0.0,Склад ИМ,1.0,13850.0,1,IM,1.0,13850.0,0.0,0.0,0.0,1.0,,YES,N
0-2515,"Пальто женское, розовое, из костюмной ткани ""Шанель"", декорировано тесьмой по низу рукава",SALES_NO_STOCK,LOW,0.0,0.0,0.0,0.0,Склад ИМ|Склад оптовых продаж,2.0,49900.0,3,IM,2.0,49900.0,0.0,0.0,0.0,1.0,,YES,N
0-2516,"Платье женское, черное, из костюмной ткани ""шанель"" и шифона, декорировано тесьмой",STOCK_AND_SALES,LOW,2.0,0.0,0.0,0.0,Подарки|Салон (Лена М.)|Склад ИМ|Склад оптовых продаж,3.0,136586.0,3,B2B|IM,1.0,85500.0,0.0,0.0,2.0,0.6,,YES,N
0-2517,"Юбка женская, черная, из фатина, с декором принт ""белая Y""",SALES_NO_STOCK,LOW,0.0,0.0,0.0,0.0,Склад ИМ|Склад оптовых продаж,1.0,13870.0,1,B2B,0.0,0.0,0.0,0.0,1.0,1.0,,YES,N
0-2518,"Платье женское, розовое, из костюмной ткани ""шанель"", декорировано тесьмой и ниткой жемчуга по горло",SALES_NO_STOCK,LOW,0.0,0.0,0.0,0.0,Склад ИМ,1.0,28950.0,1,IM,1.0,28950.0,0.0,0.0,0.0,1.0,,YES,N
0-2519,"Куртка-бомбер женская, черная, из пайеточной ткани",SALES_NO_STOCK,LOW,0.0,0.0,0.0,0.0,Склад ИМ|Склад производства (Жукова),2.0,154260.0,2,IM,2.0,154260.0,0.0,0.0,0.0,1.0,,YES,N
0-2523,"Брюки женские, белые с принтом ""голубые цветы"", из батиста",SALES_NO_STOCK,LOW,0.0,0.0,0.0,0.0,Aldo Coppola|Салон (Лена М.)|Склад ИМ|Склад оптовых продаж,1.0,6986.0,1,B2B,0.0,0.0,0.0,0.0,1.0,1.0,,YES,N
0-2524,"Рубашка женская, белая с принтом ""голубые цветы"", из батиста, с рукавом ""кимоно""",STOCK_AND_SALES,LOW,1.0,1.0,0.0,0.0,Aldo Coppola|Салон (Лена М.)|Склад ИМ|Склад оптовых продаж,1.0,12909.0,1,B2B,0.0,0.0,0.0,0.0,1.0,0.5,IM_STOCK_SOLD_ELSEWHERE,YES,N
0-2527,"Шорты женские, белые с принтом ""синие цветы"", из батиста",STOCK_NO_SALES,MED,1.0,1.0,0.0,0.0,Aldo Coppola|Салон (Лена М.)|Склад ИМ,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,IM_DEAD_CANDIDATE,YES,N
0-2532,"Блуза женская, белая с принтом ""голубые цветы"", из батиста",STOCK_NO_SALES,MED,1.0,1.0,0.0,0.0,Aldo Coppola|Салон (Лена М.)|Склад ИМ,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,IM_DEAD_CANDIDATE,YES,N
0-2533,"Брюки женские, белые с принтом ""голубые цветы"", из батиста, зауженые к низу",STOCK_NO_SALES,MED,1.0,1.0,0.0,0.0,Aldo Coppola|Салон (Лена М.)|Склад ИМ,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,IM_DEAD_CANDIDATE,YES,N
0-2536,"Платье женское, белое с принтом ""голубые цветы"", из батиста",SALES_NO_STOCK,LOW,0.0,0.0,0.0,0.0,Aldo Coppola|Подарки|Салон (Лена М.)|Склад ИМ|Склад оптовых продаж,1.0,20761.0,1,B2B,0.0,0.0,0.0,0.0,1.0,1.0,,YES,N
0-2540,"Блуза женская, голубая с принтом ""большие синие капли"", из шелка",SALES_NO_STOCK,LOW,0.0,0.0,0.0,0.0,Склад ИМ|Склад оптовых продаж,2.0,330840.0,3,IM,2.0,330840.0,0.0,0.0,0.0,1.0,,YES,N
0-2541,"Брюки женские, голубые с принтом ""большие синие капли"", из шелка",STOCK_AND_SALES,LOW,1.0,0.0,0.0,0.0,Салон (Лена М.)|Склад ИМ|Склад оптовых продаж,2.0,203688.0,4,IM,2.0,203688.0,0.0,0.0,0.0,0.6667,,YES,N
0-2545,"Футболка женская, голубая с принтом ""грибы"", из трикотажа",STOCK_AND_SALES,LOW,1.0,0.0,0.0,0.0,Aldo Coppola|Подарки|Салон (Лена М.)|Склад ИМ|Склад оптовых продаж,4.0,71340.0,5,B2B|IM,3.0,59340.0,0.0,0.0,1.0,0.8,,YES,N
0-2545A,"Футболка женская, черная с принтом ""грибы"" по горловине, из трикотажа",SALES_NO_STOCK,LOW,0.0,0.0,0.0,0.0,Aldo Coppola|Подарки|Склад ИМ|Склад оптовых продаж,1.0,16560.0,1,IM,1.0,16560.0,0.0,0.0,0.0,1.0,,YES,N
0-2548,"Платье-кафтан женское, черное с принтом ""цветок"", из шелка, с длинным рукавом",SALES_NO_STOCK,LOW,0.0,0.0,0.0,0.0,Склад ИМ|Склад оптовых продаж,1.0,150300.0,2,IM,1.0,150300.0,0.0,0.0,0.0,1.0,,YES,N
0-2549,"Блуза женская, розовая с принтом ""девочки, грибы, цветы"", из шелка, декорирована контрастной тесьмой",STOCK_AND_SALES,LOW,1.0,1.0,0.0,0.0,Aldo Coppola|Склад ИМ|Склад оптовых продаж,1.0,70200.0,2,IM,1.0,70200.0,0.0,0.0,0.0,0.5,IM_ALIGNED,YES,N
0-2550,"Брюки женские, розовые с принтом ""девочки, грибы, цветы"", из шелка, с отделкой ""лампас""",STOCK_NO_SALES,MED,2.0,2.0,0.0,0.0,Aldo Coppola|Склад ИМ|Склад оптовых продаж,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,IM_DEAD_CANDIDATE,YES,N
0-2554A,"Платье-кафтан женское, черное, из хлопка, декорировано тесьмой ""YANINA""",SALES_NO_STOCK,LOW,0.0,0.0,0.0,0.0,Aldo Coppola|Склад ИМ|Склад оптовых продаж,3.0,234000.0,5,IM,3.0,234000.0,0.0,0.0,0.0,1.0,,YES,N
0-2556B,"Брюки женские, черные с принтом ""белые Y и девочки"", из шелка, с отделкой ""белый лампас""",SALES_NO_STOCK,LOW,0.0,0.0,0.0,0.0,Склад ИМ|Склад производства (Жукова),1.0,55200.0,2,IM,1.0,55200.0,0.0,0.0,0.0,1.0,,YES,N
0-2558,"Блуза женская, черная с белым принтом ""Y"", из шелка, с поясом",SALES_NO_STOCK,LOW,0.0,0.0,0.0,0.0,Склад ИМ,1.0,64868.1,2,IM,1.0,64868.1,0.0,0.0,0.0,1.0,,YES,N
0-2559,"Брюки женские, черные с белым принтом ""Y"", из шелка, с отделкой ""лампас""",STOCK_NO_SALES,MED,1.0,0.0,0.0,0.0,Салон (Лена М.)|Склад ИМ|Склад оптовых продаж,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,,YES,N
0-2560,"Пальто-халат женское, черное с принтом ""балерины"", из батиста",SALES_NO_STOCK,LOW,0.0,0.0,0.0,0.0,Склад ИМ,6.0,534658.0,9,IM,6.0,534658.0,0.0,0.0,0.0,1.0,,YES,N
0-2560D,"Пальто-халат женское, синее с принтом ""цветы грибы"", из батиста",STOCK_NO_SALES,MED,1.0,1.0,0.0,0.0,Склад ИМ|Склад оптовых продаж|Склад производства (Жукова),0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,IM_DEAD_CANDIDATE,YES,N
0-2566,"Платье-рубашка женское, белое, из батиста, с принтом ""черные Y и грибы"" с надписью ""YANINA""",STOCK_NO_SALES,MED,1.0,1.0,0.0,0.0,Aldo Coppola|Салон (Лена М.)|Склад ИМ,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,IM_DEAD_CANDIDATE,YES,N
0-2567A,"Платье-рубашка женское, белое, из батиста, с принтом ""черные Y и грибы""",STOCK_NO_SALES,MED,1.0,1.0,0.0,0.0,Aldo Coppola|Салон (Лена М.)|Склад ИМ,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,IM_DEAD_CANDIDATE,YES,N
0-2572,"Блуза женская, черная с принтом ""Y"", из батиста, декорирована контрастной тесьмой",STOCK_AND_SALES,LOW,2.0,1.0,0.0,0.0,Aldo Coppola|Салон (Лена М.)|Склад ИМ|Склад оптовых продаж,1.0,55217.0,1,B2B,0.0,0.0,0.0,0.0,1.0,0.3333,IM_STOCK_SOLD_ELSEWHERE,YES,N
0-2573A,,SALES_NO_STOCK,LOW,0.0,0.0,0.0,0.0,,1.0,14500.0,1,B2B,0.0,0.0,0.0,0.0,1.0,1.0,,YES,N
0-2576,"Платье женское, разноцветное с принтом ""черная Y"", из фатина, с драпированным лифом",STOCK_NO_SALES,MED,1.0,0.0,0.0,0.0,Подарки|Склад ИМ,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,,YES,N
0-2589,"Платье женское, черное, из хлопкового кружева, с вышивкой ""Цветы""",STOCK_NO_SALES,MED,2.0,1.0,0.0,0.0,Остатки ЦУМ|Подарки|Склад ИМ|Склад оптовых продаж,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,IM_DEAD_CANDIDATE,YES,N
0-2590,"Платье женское, черное, корсетное, из сетки, с декором ""Красный цветок""",STOCK_NO_SALES,MED,1.0,0.0,0.0,0.0,Остатки ЦУМ|Салон (Лена М.)|Склад ИМ|Склад оптовых продаж,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,,YES,N
0-2592,"Свитер женский, зеленый, из кашемира, с вышивкой ""зеленая Y""",STOCK_AND_SALES,LOW,2.0,2.0,0.0,0.0,Остатки ЦУМ|Склад ИМ|Склад оптовых продаж,8.0,718260.0,13,IM|TSUM,6.0,529000.0,2.0,189260.0,0.0,0.8,IM_ALIGNED,YES,N
0-2593,,SALES_NO_STOCK,LOW,0.0,0.0,0.0,0.0,,1.0,132300.0,1,TSUM,0.0,0.0,1.0,132300.0,0.0,1.0,,YES,N
0-2594,,SALES_NO_STOCK,LOW,0.0,0.0,0.0,0.0,,2.0,648000.0,1,TSUM,0.0,0.0,2.0,648000.0,0.0,1.0,,YES,N
0-2595,"Жакет женский, черный, из шелкового бархата, с вышивкой ""Цветок"" из пайеток",SALES_NO_STOCK,LOW,0.0,0.0,0.0,0.0,Остатки ЦУМ|Склад ИМ,2.0,362700.0,2,IM|TSUM,1.0,128700.0,1.0,234000.0,0.0,1.0,,YES,N
