stock_cost_id,article_raw,canonical_sku,warehouse,name,open_qty,open_cost_rub,in_qty,in_cost_rub,out_qty,out_cost_rub,unit_cost_rub,unit_cost_source,source_file_id,source_row_id
SC-9e3e452e163eafa3,0-2489,0-2489,Остатки ЦУМ (Основное подразделение),"Брюки женские, синие с принтом ""белые Y и грибочки"", из денима",,,,,,,,,FILE-099,r1333
SC-51cff88eb764e37a,0-2490,0-2490,Остатки ЦУМ (Основное подразделение),"Куртка женская, синяя, из денима с принтом Грибочки",,,,,,,,,FILE-099,r1335
SC-1d44c533268990a5,0-2492,0-2492,Остатки ЦУМ (Основное подразделение),"Юбка женская, синяя с принтом ""белые Y и грибочки"", из денима",,,,,,,,,FILE-099,r1337
SC-93ddedaf43f0c3f4,0-2493,0-2493,Остатки ЦУМ (Основное подразделение),"Платье женское, черное с 3D принтом ""Y"", из шелка, длинное",,,,,,,,,FILE-099,r1339
SC-be0254bfd74295f3,0-2493A,0-2493A,Остатки ЦУМ (Основное подразделение),"Платье женское, белое с принтом ""оранжево-черные Y"", из батиста, с широкими бретелями-завязками",,,,,,,,,FILE-099,r1341
SC-6d1715c4ee962c92,0-2494,0-2494,Остатки ЦУМ (Основное подразделение),"Платье женское, белое с принтом ""серо-черные Y"", из батиста, с широкими бретелями-завязками",,,,,,,,,FILE-099,r1343
SC-796f61734ec3157a,0-2494A,0-2494A,Остатки ЦУМ (Основное подразделение),"Платье женское, белое с принтом ""оранжево-черные Y"", из батиста, с поясом",,,1,48981,1,48981,48981.0,IN,FILE-099,r1345
SC-87e071a5af12184a,0-2495,0-2495,Остатки ЦУМ (Основное подразделение),"Платье женское, чёрное с принтом ""белые Y"", из батиста, с отделкой ""лампас"" на рукавах, с поясом",,,,,,,,,FILE-099,r1347
SC-a03e54aab3d663f0,0-2496,0-2496,Остатки ЦУМ (Основное подразделение),"Платье женское, чёрное с принтом ""хаотичные буквы Y"", из шёлка, длинное",,,,,,,,,FILE-099,r1349
SC-b2d40094e0a7df7a,0-2497,0-2497,Остатки ЦУМ (Основное подразделение),"Платье женское, белое с принтом ""черные Y и девочки"", из батиста, с открытыми плечами",,,,,,,,,FILE-099,r1351
SC-79639b4823ee51bb,0-2498,0-2498,Остатки ЦУМ (Основное подразделение),"Платье женское, белое с принтом ""черные Y и девочки"", из батиста, с длинными рукавами и поясом",,,,,,,,,FILE-099,r1353
SC-5f2e87b27611bad2,0-2499,0-2499,Остатки ЦУМ (Основное подразделение),"Платье женское, розовое с принтом ""пион"", из штапеля, без рукавов",,,,,,,,,FILE-099,r1355
SC-a5aae2dfe8f355b2,0-2500,0-2500,Остатки ЦУМ (Основное подразделение),"Платье женское, розовое с принтом ""пион"", из батиста, приталенного силуэта",,,,,,,,,FILE-099,r1357
SC-bb13e63f3f9a5fd4,0-2500A,0-2500A,Остатки ЦУМ (Основное подразделение),"Платье-кафтан женское, серое с большим цветком, из штапеля, рукав декорирован пайетками",,,,,,,,,FILE-099,r1359
SC-a96e3b71798aec28,0-2502,0-2502,Остатки ЦУМ (Основное подразделение),"Платье-кафтан женское, розовое с принтом ""пион"", из батиста, рукав декорирован пайетками",,,,,,,,,FILE-099,r1361
SC-ffa4a83c8085604a,0-2503,0-2503,Остатки ЦУМ (Основное подразделение),"Юбка женская, черная с принтом ""девочки"", из шёлка, c отделкой ""лампас""",,,,,,,,,FILE-099,r1363
SC-ceeb6f2131ef358c,0-2504,0-2504,Остатки ЦУМ (Основное подразделение),"Юбка женская, черная с принтом ""девочки"", из хлопка, с лампасами ""YANINA""",,,,,,,,,FILE-099,r1365
SC-2099cef8ffb07fa1,0-2589,0-2589,Остатки ЦУМ (Основное подразделение),"Юбка женская, серая с принтом ""пион"", из батиста",,,,,,,,,FILE-099,r1367
SC-a127a177c7f41ba9,0-2590,0-2590,Остатки ЦУМ (Основное подразделение),"Платье женское, черное, из хлопкового кружева, с вышивкой ""Цветы""",,,,,,,,,FILE-099,r1369
SC-85379de9c6a1dc07,0-2592/1,0-2592,Остатки ЦУМ (Основное подразделение),"Платье женское, черное, корсетное, из сетки, с декором ""Красный цветок""",,,,,,,,,FILE-099,r1371
SC-1536c6b99ca04668,0-2592/2,0-2592,Остатки ЦУМ (Основное подразделение),"Свитер женский, черный, из кашемира, с вышивкой ""черная Y""",,,,,,,,,FILE-099,r1373
SC-0e8bf30249f013d2,0-2592/4,0-2592,Остатки ЦУМ (Основное подразделение),"Свитер женский, белый, из кашемира, с вышивкой  ""белая Y""",,,,,,,,,FILE-099,r1375
SC-b50e09bf0b4583d9,0-2595,0-2595,Остатки ЦУМ (Основное подразделение),"Свитер женский, зеленый, из кашемира, с вышивкой ""зеленая Y""",,,,,,,,,FILE-099,r1377
SC-e317a3e82fb616ed,0-2598,0-2598,Остатки ЦУМ (Основное подразделение),"Жакет женский, черный, из шелкового бархата, с вышивкой ""Цветок"" из пайеток",,,,,,,,,FILE-099,r1379
SC-148a264ef6bad7f3,0-2600,0-2600,Остатки ЦУМ (Основное подразделение),"Брюки женские, черные, из шелкового бархата, на подкладке",,,,,,,,,FILE-099,r1381
SC-39fc68164abd90b1,0-2603,0-2603,Остатки ЦУМ (Основное подразделение),"Брюки-капри женские, чёрные, из шёлка дюшес",,,,,,,,,FILE-099,r1383
SC-c71cf13bf97c27af,0-2603A,0-2603A,Остатки ЦУМ (Основное подразделение),"Юбка женская, черная, из пайеточной ткани, длинная, с вышивкой ""Красный цветок""",,,,,,,,,FILE-099,r1385
SC-1c9b772e6ee4a689,0-2604,0-2604,Остатки ЦУМ (Основное подразделение),"Юбка женская, черная, из пайеточной ткани, короткая, с вышивкой ""Красный цветок""",,,,,,,,,FILE-099,r1387
SC-762e7f9c76dff226,0-2658,0-2658,Остатки ЦУМ (Основное подразделение),"Юбка женская, черная, из стрейч бархата, прямая, зауженная к низу, средней длины",,,,,,,,,FILE-099,r1389
SC-0eced75cdc8c5a51,0-2658A,0-2658A,Остатки ЦУМ (Основное подразделение),"Платье женское, черное, из бархата стрейч, с аппликацией ""Цветок""",,,,,,,,,FILE-099,r1391
SC-e6dc9723249e8f49,0-2661,0-2661,Остатки ЦУМ (Основное подразделение),"Платье женское, серебро, из паейток, с аппликацией ""Цветок""",,,,,,,,,FILE-099,r1393
SC-8289f36912340791,0-2665,0-2665,Остатки ЦУМ (Основное подразделение),"Платье женское, черное, из шелкового бархата, с рукавом из шифона с боа по низу",,,,,,,,,FILE-099,r1395
SC-bb646ca1bf4ae4cd,0-2666,0-2666,Остатки ЦУМ (Основное подразделение),"Блуза женская, белая, из шелка, с аппликацией ""Цветы""",,,,,,,,,FILE-099,r1397
SC-7fb7b47042ffc523,0-2668,0-2668,Остатки ЦУМ (Основное подразделение),"Юбка женская, серебро, из пайеток, с аппликацией ""Цветы""",,,,,,,,,FILE-099,r1399
SC-17c12d44595bfaf4,0-2669A,0-2669A,Остатки ЦУМ (Основное подразделение),"Платье женское, черное, длинное, из бархата стрейч, с аппликацией ""Цветок""",,,,,,,,,FILE-099,r1401
SC-10ca7e0d9c66faac,0-2671,0-2671,Остатки ЦУМ (Основное подразделение),"Платье женское, черное, из бархата стрейч, с аппликацией ""Цветок"", с длинным рукавом",,,,,,,,,FILE-099,r1403
SC-367ba5f67a12acf5,0-2672,0-2672,Остатки ЦУМ (Основное подразделение),"Блуза женская, черная, из шифона, с кружевом",,,,,,,,,FILE-099,r1405
SC-12d7e5dfca1bd963,0-2673,0-2673,Остатки ЦУМ (Основное подразделение),"Юбка женская, черная, из пайеток, с аппликацией ""Цветок""",,,,,,,,,FILE-099,r1407
