material_movement_id,material_id,name,article_hint,qty_in,qty_out,qty_end,value_unit,snapshot_date,warehouse,movement_type,source_file_id,source_row_id
MAT-344b3e807e5176d5,MAT-344b3e807e5176d5,"Сетка, телесная пшенка черная 22-004",22-004,3800.0,,3800.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r3860
MAT-2aa83a0cce314b39,MAT-2aa83a0cce314b39,"Сетка, темно-серый 22-058 ИТАЛИЯ",22-058,18200.0,14300.0,3900.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r3864
MAT-587beb7372a97087,MAT-587beb7372a97087,"Сетка, темно-синий 22-049",22-049,2000.0,660.0,1340.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r3874
MAT-e8de8bc829fa612a,MAT-e8de8bc829fa612a,"Сетка, трикотажная бежевая 22-021",22-021,9680.0,5280.0,4400.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r3886
MAT-cb670c2c08e34295,MAT-cb670c2c08e34295,"Сетка, трикотажная светло-бежевая 22-059",22-059,6625.0,4966.71,1658.29,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r3894
MAT-41e1eed74cf25cbe,MAT-41e1eed74cf25cbe,"Сетка, фиолетовый 22-041",22-041,3100.0,400.0,2700.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r3908
MAT-98e7146d0db625e0,MAT-98e7146d0db625e0,"Сетка, фуксия 22-038",22-038,2400.0,460.0,1940.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r3916
MAT-9540f293da4224ef,MAT-9540f293da4224ef,"Сетка, хлопок бордовый 22-013",22-013,1200.0,,1200.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r3930
MAT-91ef36c6c74c35fe,MAT-91ef36c6c74c35fe,"Сетка, хлопок коричневый 22-014",22-014,25250.0,150.0,25100.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r3934
MAT-216d75c4d470c109,MAT-216d75c4d470c109,"Сетка, черная горошек 0,5 черная 22-007",22-007,14750.0,14750.0,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r3940
MAT-82b788032418697b,MAT-82b788032418697b,"Сетка, черная горошек белый 1см 22-008",22-008,1350.0,,1350.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r3948
MAT-329a03ff487ca602,MAT-329a03ff487ca602,"Сетка, черная пшенка черная 22-005",22-005,2500.0,2500.0,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r3952
MAT-297b62c37e3c8c9d,MAT-297b62c37e3c8c9d,"Сетка, черный 22-022",22-022,12780.0,6280.0,6500.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r3964
MAT-26843fe8fe87c591,MAT-26843fe8fe87c591,"Сетка, черный 22-032",22-032,28078.0,28078.0,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r3980
MAT-e3add63d45667083,MAT-e3add63d45667083,"Сетка, ярко-розовый 22-055",22-055,730.0,,730.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r4036
MAT-65ff039c6163a4b4,MAT-65ff039c6163a4b4,"Сетка, ярко-фиолетовый 22-061",22-061,5500.0,,5500.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r4040
MAT-ff66dfa871ccb53e,MAT-ff66dfa871ccb53e,"Сетка,светло-серая, 22-048",22-048,1900.0,1900.0,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r4044
MAT-4f2fc91a0b64b100,MAT-4f2fc91a0b64b100,"Синтепон, белый 28-004",28-004,9108.0,2481.93,6626.07,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r4050
MAT-a5860de86e0d3113,MAT-a5860de86e0d3113,Синтетическая ткань  белый эко-шелк 20-027,20-027,8250.0,8250.0,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r4066
MAT-731ea9b366592d7d,MAT-731ea9b366592d7d,Синтетическая ткань  бордовый эко-шелк 20-021,20-021,5000.0,,5000.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r4078
MAT-a6f1cb677ae23af1,MAT-a6f1cb677ae23af1,"Синтетическая ткань (плотная) фуксия, эко-шелк 20-044",20-044,1560.0,1560.0,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r4082
MAT-0c9e4588f260c9e5,MAT-0c9e4588f260c9e5,Синтетическая ткань бежевый 20-017,20-017,1475.0,,1475.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r4088
MAT-6f2a9293258855bf,MAT-6f2a9293258855bf,Синтетическая ткань бежевый эко-шелк 20-018,20-018,4500.0,600.0,3900.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r4092
MAT-455c9dc41f1613c4,MAT-455c9dc41f1613c4,Синтетическая ткань белый атлас плотный  20-041,20-041,5930.0,5930.0,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r4098
MAT-ce3b6190bf639495,MAT-ce3b6190bf639495,Синтетическая ткань белый эко-шелк 20-015,20-015,33025.84,26744.97,6280.87,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r4106
MAT-68307e6d4c4dce4b,MAT-68307e6d4c4dce4b,Синтетическая ткань белый-атлас  20-031,20-031,48425.0,37537.5,10887.5,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r4140
MAT-bb8d22f4b662acea,MAT-bb8d22f4b662acea,Синтетическая ткань бордовый эко-шелк 20-032,20-032,4200.0,,4200.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r4194
MAT-4898c02805abfc3f,MAT-4898c02805abfc3f,Синтетическая ткань голубой 20-007,20-007,4340.0,,4340.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r4198
MAT-c1ac24e76d4d233f,MAT-c1ac24e76d4d233f,Синтетическая ткань жемчужный эко-шелк 20-026,20-026,8750.0,8750.0,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r4202
MAT-e3e97c84cc516d09,MAT-e3e97c84cc516d09,Синтетическая ткань зеленый светлый 20-009,20-009,7000.0,700.0,6300.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r4208
MAT-abc19b6c9180e90c,MAT-abc19b6c9180e90c,Синтетическая ткань зеленый эко-шелк 20-024,20-024,2055.0,2055.0,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r4214
MAT-60e941d848a44044,MAT-60e941d848a44044,Синтетическая ткань коричневый атлас  20-037,20-037,592.5,,592.5,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r4222
MAT-4f12231bb48d2e4e,MAT-4f12231bb48d2e4e,Синтетическая ткань красный 20-012,20-012,5250.0,,5250.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r4226
MAT-c162ee66ffd3fa88,MAT-c162ee66ffd3fa88,Синтетическая ткань красный атлас  20-034,20-034,11330.0,,11330.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r4230
MAT-258ddbe34a867771,MAT-258ddbe34a867771,Синтетическая ткань красный атлас плотный 20-030,20-030,38170.0,21340.0,16830.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r4234
MAT-ae41d9aac72af4ca,MAT-ae41d9aac72af4ca,Синтетическая ткань красный эко-шелк 20-019,20-019,1005.0,30.0,975.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r4250
MAT-8ce53583aa4e361a,MAT-8ce53583aa4e361a,Синтетическая ткань красный-морковный 20-005,20-005,3710.0,,3710.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r4256
MAT-089e0c149a47554c,MAT-089e0c149a47554c,Синтетическая ткань мелкие цветы 20А-002,,22250.0,,22250.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r4260
MAT-102ffaa5927d75b7,MAT-102ffaa5927d75b7,Синтетическая ткань оранжевый эко-шелк 20-023,20-023,11650.0,,11650.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r4264
MAT-73348a4f6fe72dc5,MAT-73348a4f6fe72dc5,Синтетическая ткань полоска с барсуком 20-008,20-008,14000.0,,14000.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r4268
MAT-ac43e705d3d7adf5,MAT-ac43e705d3d7adf5,Синтетическая ткань розовый 20-003,20-003,1890.0,700.0,1190.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r4272
MAT-8b69a7590d405a62,MAT-8b69a7590d405a62,Синтетическая ткань розовый 20-013,20-013,24500.0,2100.0,22400.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r4278
MAT-746be0e47c23bc28,MAT-746be0e47c23bc28,Синтетическая ткань розовый в белый горох 20-014,20-014,16100.0,,16100.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r4284
MAT-582fa4e82f57127f,MAT-582fa4e82f57127f,Синтетическая ткань серый светлый эко-шелк 20-033,20-033,6750.0,,6750.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r4288
MAT-bb61a3e1756e32d8,MAT-bb61a3e1756e32d8,Синтетическая ткань серый эко-шелк 20-025,20-025,10175.0,4750.0,5425.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r4292
MAT-e2dfa3c7a7cd3c11,MAT-e2dfa3c7a7cd3c11,Синтетическая ткань темно-зеленый (изумрудный) атлас плотный  20-042,20-042,5591.14,,5591.14,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r4302
MAT-33653211d799158a,MAT-33653211d799158a,Синтетическая ткань фиолетовый эко-шелк 20-022,20-022,12250.0,5000.0,7250.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r4306
MAT-5698919eb4606eb2,MAT-5698919eb4606eb2,Синтетическая ткань фуксия эко-шелк 20-020,20-020,12250.0,12250.0,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r4312
MAT-3bb420109f28222b,MAT-3bb420109f28222b,Синтетическая ткань цветной атлас  20-036,20-036,3850.0,,3850.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r4326
MAT-23024318615a65d8,MAT-23024318615a65d8,Синтетическая ткань черно-белый леопард 20-001,20-001,8750.0,,8750.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r4330
MAT-adff5bb696bf875d,MAT-adff5bb696bf875d,Синтетическая ткань черный атлас без стрейча 20-035,20-035,1400.0,850.0,550.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r4334
MAT-ba410086ea0e8d70,MAT-ba410086ea0e8d70,Синтетическая ткань черный атлас плотный  20-040,20-040,6162.0,5853.9,308.1,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r4344
MAT-cea1f2e1bef57954,MAT-cea1f2e1bef57954,Синтетическая ткань черный в белая пшенка 20-002,20-002,1610.0,,1610.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r4358
MAT-6f579d939d9c26ce,MAT-6f579d939d9c26ce,Синтетическая ткань черный в белый горох 20-004,20-004,12600.0,,12600.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r4362
MAT-bb0a6e0f9d4924f9,MAT-bb0a6e0f9d4924f9,Синтетическая ткань черный эко-шелк 20-029,20-029,19526.81,12223.76,7303.05,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r4366
MAT-9ae955d23b8dd965,MAT-9ae955d23b8dd965,Синтетическая ткань черный- атлас плотный 20-028,20-028,57151.76,56942.64,209.12,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r4386
MAT-8ee6c57cadcdec01,MAT-8ee6c57cadcdec01,Синтетическая ткань ярко-розовый атлас  20-039,20-039,592.5,,592.5,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r4428
MAT-ea15a0fc7d3b6153,MAT-ea15a0fc7d3b6153,"Синтетическая ткань, БРАК черный армани 20-016",20-016,5693.5,,5693.5,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r4432
MAT-96e41204af71b1bf,MAT-96e41204af71b1bf,"Синтетическая ткань, черный армани 20-016",20-016,32957.6,29998.2,2959.4,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r4436
MAT-26a8802d0e7507ba,MAT-26a8802d0e7507ba,"Синтетическая ткань, экошелк белый односторонний 20-043",20-043,1200.0,1200.0,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r4502
MAT-e657b8aef7999c21,MAT-e657b8aef7999c21,Трикотаж бежевый 23-010,23-010,15250.0,,15250.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r4748
MAT-e5727fa44ee243a2,MAT-e5727fa44ee243a2,Трикотаж бежевый 23-038,23-038,4500.0,,4500.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r4752
MAT-b022f5885bd3e4a0,MAT-b022f5885bd3e4a0,Трикотаж бежевый джерси 23-040,23-040,7470.0,,7470.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r4756
MAT-b3c496e9fb6b3e4b,MAT-b3c496e9fb6b3e4b,Трикотаж бежевый масло  23-009,23-009,3700.0,,3700.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r4760
MAT-14f8d6effcbcfb59,MAT-14f8d6effcbcfb59,Трикотаж бежевый тонкий 23-050,23-050,7000.0,,7000.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r4764
MAT-86bd45e54d2fbf8d,MAT-86bd45e54d2fbf8d,"Трикотаж бежевый, под шерсть 23-020",23-020,7475.0,,7475.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r4768
MAT-fa71b6de4ca3356a,MAT-fa71b6de4ca3356a,Трикотаж белый 23-048,23-048,38060.0,21644.35,16415.65,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r4772
MAT-61851f9cf318dde9,MAT-61851f9cf318dde9,Трикотаж белый марля  23-014,23-014,2400.0,,2400.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r4784
MAT-2fe830e55b951465,MAT-2fe830e55b951465,Трикотаж бифлекс бежевый 23-005,23-005,7500.0,,7500.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r4788
MAT-b262e117cf7d829d,MAT-b262e117cf7d829d,Трикотаж бифлекс серый 23-015,23-015,19000.0,,19000.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r4792
MAT-12362eda6f1a1ef1,MAT-12362eda6f1a1ef1,Трикотаж вязаный черный 23-036,23-036,3200.0,,3200.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r4796
MAT-2e2054fa65179df1,MAT-2e2054fa65179df1,Трикотаж голубой футболочный 23-057,23-057,15850.0,,15850.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r4800
MAT-81dad8edebdc5e08,MAT-81dad8edebdc5e08,Трикотаж горох шерсть 23-055,23-055,11500.0,5900.0,5600.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r4804
MAT-2ad4d36e8cf106c7,MAT-2ad4d36e8cf106c7,"Трикотаж графит, под шерсть 23-021",23-021,10270.0,,10270.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r4812
MAT-a6dfa85dbabdc66e,MAT-a6dfa85dbabdc66e,Трикотаж зеленый джерси 23-042,23-042,14085.0,9450.0,4635.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r4816
MAT-b4b9df4af4ef5c11,MAT-b4b9df4af4ef5c11,Трикотаж зеленый футболочный 23-056,23-056,13300.0,,13300.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r4826
MAT-36d9d0f10d7acbc6,MAT-36d9d0f10d7acbc6,"Трикотаж италия, голубой масло 23-052",23-052,10800.0,,10800.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r4830
MAT-dde7c81f90b3f381,MAT-dde7c81f90b3f381,"Трикотаж италия, красный масло 23-053",23-053,13500.0,,13500.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r4834
MAT-89bd2a563fc450ea,MAT-89bd2a563fc450ea,Трикотаж красный футболочный 23-060,23-060,15350.0,,15350.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r4838
MAT-ff1e9cada099e595,MAT-ff1e9cada099e595,Трикотаж леопард 23-037,23-037,5600.0,5600.0,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r4842
MAT-a941d1f10e954f94,MAT-a941d1f10e954f94,Трикотаж масло крупные горохи 23-043,23-043,9500.0,,9500.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r4848
MAT-3dcdb82ebfaaecb5,MAT-3dcdb82ebfaaecb5,Трикотаж масло пшенка 23-044,23-044,8700.0,,8700.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r4852
MAT-0942faa9d4f73afe,MAT-0942faa9d4f73afe,Трикотаж масло разные горохи 23-045,23-045,7050.0,,7050.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r4856
MAT-2534011917fc77c4,MAT-2534011917fc77c4,Трикотаж молочный 23-039,23-039,2610.0,2610.0,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r4860
MAT-4c2a706b431e986f,MAT-4c2a706b431e986f,Трикотаж розовый футболочный 23-058,23-058,16950.0,,16950.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r4866
MAT-8e3bb6b35d98e2e3,MAT-8e3bb6b35d98e2e3,"Трикотаж серый, под шерсть 23-016",23-016,17225.0,,17225.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r4870
MAT-9d6fc36aa044e4a3,MAT-9d6fc36aa044e4a3,Трикотаж синий джерси 23-041,23-041,4500.0,,4500.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r4874
MAT-0915c278393b9a57,MAT-0915c278393b9a57,Трикотаж темно-синий 23-034,23-034,4000.0,,4000.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r4878
MAT-7f1a829343aaaee4,MAT-7f1a829343aaaee4,Трикотаж темно-синий 23-035,23-035,5360.0,,5360.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r4882
MAT-2ab5466c31b5faf1,MAT-2ab5466c31b5faf1,Трикотаж темно-синий с ворсом 23-046,23-046,5850.0,,5850.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r4886
MAT-0bb889cfa1ac55b6,MAT-0bb889cfa1ac55b6,Трикотаж фуксия футболочный 23-059,23-059,20150.0,,20150.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r4890
MAT-387b0af045bb5a08,MAT-387b0af045bb5a08,Трикотаж футболочный серый 23-047,23-047,15100.0,,15100.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r4894
MAT-68ca5face747179e,MAT-68ca5face747179e,Трикотаж футер белый 23-018,23-018,13020.0,13020.0,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r4898
MAT-25dbcc8787e2de04,MAT-25dbcc8787e2de04,Трикотаж футер серый 23-019,23-019,4140.0,,4140.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r4904
MAT-434d13bb9b34b0c3,MAT-434d13bb9b34b0c3,Трикотаж футер черный 23-017,23-017,184646.4,69824.27,114822.13,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r4908
MAT-148e00b62da18872,MAT-148e00b62da18872,Трикотаж цветной 23-003,23-003,3250.0,,3250.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r4924
MAT-df6f60c7b2f8ef21,MAT-df6f60c7b2f8ef21,Трикотаж цветной 23-051,23-051,4800.0,,4800.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Основной склад,FABRIC_MOVEMENT_H4,FILE-097,r4928
