stock_wh_id,article_raw,canonical_sku,name,warehouse,qty_begin,qty_in,qty_out,qty_end,source_file_id,source_row_id
SW-28136b3d2e4c0324,0-2083,0-2083,"Блуза женская, черная, из трикотажа, с отделкой кружевом",Склад ИМ (Основное подразделение),1.0,1.0,2.0,,FILE-098,r1341
SW-7724490168a4a7ad,0-2084,0-2084,"Брюки женские, черные, из джерси, с карманами и жестким поясом на пряжке",Склад ИМ (Основное подразделение),2.0,,2.0,,FILE-098,r1346
SW-3be820179b66cb78,0-2089,0-2089,"Платье женское, черное, из хлопка, приталенного силуэта, со съемным белым воротником",Подарки (Основное подразделение),,1.0,1.0,,FILE-098,r1352
SW-0e245a2518a00ae0,0-2089,0-2089,"Платье женское, черное, из хлопка, приталенного силуэта, со съемным белым воротником",Склад ИМ (Основное подразделение),1.0,,1.0,,FILE-098,r1352
SW-8d62b49d4f691fa9,0-2090,0-2090,"Блуза женская, черная, из шелка и шифона, с отделкой кружевом",Склад ИМ (Основное подразделение),1.0,,1.0,,FILE-098,r1355
SW-9f9baec5fa0a058f,0-2091,0-2091,"Кейп-накидка женская, цвета ""хаки"", из плащевки, с капюшоном",Склад ИМ (Основное подразделение),1.0,,1.0,,FILE-098,r1357
SW-3e3b571f09777552,0-2092,0-2092,"Блуза женская, черная, из шелка и шифона, с отделкой ""Рюши""",Склад ИМ (Основное подразделение),1.0,,1.0,,FILE-098,r1359
SW-3e4eb8acfbd16e81,0-2102,0-2102,"Пальто женское, бордовое с серым, из шерстяной ткани ""шанель"", с капюшоном",Склад ИМ (Основное подразделение),1.0,,1.0,,FILE-098,r1361
SW-e22e1251376f4efe,0-2109А,0-2109A,"Юбка женская, бежевая с принтом ""леопард"", из трикотажа, дополнительно декорирована черным принтом",Подарки (Основное подразделение),,1.0,1.0,,FILE-098,r1363
SW-a01a8dcd0f80fe35,0-2109А,0-2109A,"Юбка женская, бежевая с принтом ""леопард"", из трикотажа, дополнительно декорирована черным принтом",Склад ИМ (Основное подразделение),1.0,,1.0,,FILE-098,r1363
SW-e1f11ee8a106ba29,0-2111А,0-2111A,"Юбка женская, черная, из джерси, трапециевидного силуэта",Склад ИМ (Основное подразделение),1.0,,1.0,,FILE-098,r1366
SW-17e92164e1ad059a,0-2113,0-2113,"Жакет женский, черный, из джерси и экокожи, приталенного силуэта",Подарки (Основное подразделение),,1.0,1.0,,FILE-098,r1368
SW-222902047f8206e2,0-2113,0-2113,"Жакет женский, черный, из джерси и экокожи, приталенного силуэта",Склад ИМ (Основное подразделение),1.0,,1.0,,FILE-098,r1368
SW-499576c763114eaf,0-2115,0-2115,"Блуза женская, черная, из джерси и шелка, с тонким шелковым поясом",Подарки (Основное подразделение),,1.0,1.0,,FILE-098,r1371
SW-d3376694dd8ce7c7,0-2115,0-2115,"Блуза женская, черная, из джерси и шелка, с тонким шелковым поясом",Склад ИМ (Основное подразделение),1.0,,1.0,,FILE-098,r1371
SW-20d4cc97ea59dbf2,0-2120,0-2120,"Платье женское, желтое с принтом ""девочки"", из шелка, с отделкой белыми вставками по лифу",Подарки (Основное подразделение),,1.0,1.0,,FILE-098,r1374
SW-38c068fae7019414,0-2120,0-2120,"Платье женское, желтое с принтом ""девочки"", из шелка, с отделкой белыми вставками по лифу",Склад ИМ (Основное подразделение),1.0,,1.0,,FILE-098,r1374
SW-8c2ba19c5c95e592,0-2121,0-2121,"Юбка женская, бежевая с принтом ""девочки"", из хлопка, со складками",Подарки (Основное подразделение),,2.0,2.0,,FILE-098,r1377
SW-cdb6ce2e990c00de,0-2121,0-2121,"Юбка женская, бежевая с принтом ""девочки"", из хлопка, со складками",Склад ИМ (Основное подразделение),3.0,1.0,4.0,,FILE-098,r1377
SW-0f8abbb46f0df1ff,0-2121,0-2121,"Юбка женская, бежевая с принтом ""девочки"", из хлопка, со складками",Склад оптовых продаж (Основное подразделение),,2.0,2.0,,FILE-098,r1377
SW-16e803fb93707939,0-2121А,0-2121A,"Юбка женская, серая с принтом ""девочки"", из хлопка, со складками по правой стороне",Подарки (Основное подразделение),,1.0,1.0,,FILE-098,r1386
SW-f3637f671a63ae85,0-2121А,0-2121A,"Юбка женская, серая с принтом ""девочки"", из хлопка, со складками по правой стороне",Склад ИМ (Основное подразделение),2.0,1.0,3.0,,FILE-098,r1386
SW-ecc5bf4d623969f9,0-2121А,0-2121A,"Юбка женская, серая с принтом ""девочки"", из хлопка, со складками по правой стороне",Склад оптовых продаж (Основное подразделение),,2.0,2.0,,FILE-098,r1386
SW-f75e99ae63da254d,0-2122,0-2122,"Платье женское, черное с принтом ""девочки"", из шелка, со съемным поясом",Склад ИМ (Основное подразделение),1.0,2.0,2.0,1.0,FILE-098,r1394
SW-480d133edbc08d1a,0-2122,0-2122,"Платье женское, черное с принтом ""девочки"", из шелка, со съемным поясом",Склад оптовых продаж (Основное подразделение),,2.0,2.0,,FILE-098,r1394
SW-b326074feef900f3,0-2122A,0-2122A,"Платье женское, черное, из крепа, с белым воротником и белой отделкой по борту",Склад ИМ (Основное подразделение),1.0,,1.0,,FILE-098,r1401
SW-7ab9a96bf6d7cff7,0-2122A,0-2122A,"Платье женское, черное, из крепа, с белым воротником и белой отделкой по борту",Склад оптовых продаж (Основное подразделение),,2.0,2.0,,FILE-098,r1401
SW-c16c4c1255ded655,0-2122B,0-2122B,"Платье женское, серое с принтом ""девочки"", из шелка, со съемным поясом",Склад ИМ (Основное подразделение),,2.0,2.0,,FILE-098,r1406
SW-ee673226e2c7c293,0-2122B,0-2122B,"Платье женское, серое с принтом ""девочки"", из шелка, со съемным поясом",Склад оптовых продаж (Основное подразделение),,2.0,2.0,,FILE-098,r1406
SW-98dfc1084d040dac,0-2122C,0-2122C,"Платье женское, желтое с принтом ""девочки"", из шелка, со съемным поясом",Подарки (Основное подразделение),,1.0,1.0,,FILE-098,r1413
SW-2c7818ddfe429bbd,0-2122C,0-2122C,"Платье женское, желтое с принтом ""девочки"", из шелка, со съемным поясом",Склад ИМ (Основное подразделение),,1.0,1.0,,FILE-098,r1413
